idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob
353,27/05/2016,0.0299999713897705,0.1300010681152343,-0.4426948249816895,1.0499954223632812,-0.1499998569488525,-0.0700016021728515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
354,31/05/2016,-0.0399999618530273,0.5099983215332031,0.2002404140472418,-1.589996337890625,0.0499999523162841,-0.0900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,01/06/2016,0.059999942779541,3.650001525878906,0.125706290435791,1.1800003051757812,-0.0499999523162841,-0.2399997711181676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0
356,02/06/2016,0.0100002288818359,0.3400001525878906,-0.0812084835052493,0.1599960327148437,-0.1000001430511474,0.6900005340576207,0.0,0.0,0.10115,0.0,0.301425,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
357,03/06/2016,-0.0200002193450927,0.44000244140625,-0.0222486206054686,0.160003662109375,-0.0499999523162841,0.3800010681152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,06/06/2016,0.0300002098083496,2.25,0.0411600612640379,0.9599990844726562,0.0499999523162841,1.4499988555908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071428571428571435
359,07/06/2016,0.0099999904632572,0.4699935913085937,-0.1056820793151853,0.3300018310546875,0.0500001907348637,0.2299995422363245,0.0,0.0,0.0,0.0,-0.38180000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
360,08/06/2016,0.3299999237060542,-0.25,0.2870110527038569,-0.0800018310546875,0.1999998092651362,-0.1099987030029296,0.0,0.0,0.0,0.0,0.2159333333333333,0.0,0.31073333333333336,0.0,0.0,0.0,0.0,-0.13333333333333333,0.0,0.08333333333333333
361,09/06/2016,-0.1600000858306884,-0.7699966430664062,0.0,-0.9499969482421876,-0.0999999046325683,-0.4800014495849574,0.0,0.0,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
362,10/06/2016,-0.1499998569488525,-1.3000030517578125,0.0,-0.4300003051757812,-0.0999999046325679,-0.029998779296875,0.0,0.0,0.0,0.0,0.0,0.0,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,13/06/2016,-0.1400001049041748,-0.7299957275390625,-0.3504203002929671,-1.6800003051757812,-0.0500001907348637,-0.5599994659423828,0.2023,0.0,0.0,0.0,0.10115,0.0,0.5994,0.5,0.0,0.0,0.0,0.25,0.0,0.0
364,14/06/2016,0.1400001049041748,-0.9500007629394532,-0.1535179147720349,0.25,-0.0999999046325683,0.279998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,15/06/2016,-0.0600001811981201,-0.1399993896484375,0.2536378389358518,1.30999755859375,0.0,0.3400001525878906,0.3612,0.0,0.0,0.0,0.0,0.0,0.13419999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.021875
366,16/06/2016,-0.0199999809265136,-0.5300025939941477,0.149067681503296,0.279998779296875,0.0499999523162841,-0.0699996948242187,0.0,0.0,0.0,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,17/06/2016,-0.0199999809265136,0.5,-0.0912205890655508,2.810005187988281,0.0499999523162841,0.1599998474121093,-0.016327777777777778,0.0,0.0,0.0,0.11333333333333334,0.0,0.0,0.044841269841269835,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
368,20/06/2016,0.1000001430511474,0.270000457763679,0.0489477573394765,0.2099990844726562,0.4500000476837158,-0.0100002288818359,0.405575,0.0,0.0,0.0,0.0,0.0,0.07844,0.15,0.0,0.0,0.0,0.0,0.0,0.0
369,21/06/2016,-0.0700001716613769,-0.8899993896484375,-0.0511727325439457,0.6100006103515625,0.2999999523162837,0.090000152587887,0.0,0.0,0.0,0.0,0.0,0.0,0.41474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,22/06/2016,0.0400002002716064,-0.0799980163574218,-0.0444978069305417,-0.3000030517578125,-0.1499998569488521,-0.2000007629394495,0.28595,0.0,0.0,0.0,0.34226666666666666,0.0,0.24766666666666667,0.45,0.0,0.0,0.0,0.23484848484848486,0.0,0.0
371,23/06/2016,-0.0099999904632568,1.6899948120117188,-0.1001199241638186,1.0800018310546875,0.0,1.0,0.23679999999999998,0.0,0.0,0.0,-0.25944,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000000000000006,0.0,0.0
372,24/06/2016,-0.0800001621246337,-4.969997406005859,-0.1145822629928581,-5.4199981689453125,-0.2000000476837158,-0.8799991607666016,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,27/06/2016,0.0699999332427978,-2.6199989318847656,0.0567351705551146,-3.6400070190429688,-0.0499999523162841,-0.8099994659423828,-0.128,0.0,0.0,0.0,-0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,28/06/2016,-0.0199999809265136,-0.2900009155273437,-0.0645223009109505,2.9500045776367188,0.0499999523162841,1.039999008178711,0.31383333333333335,0.0,0.0,0.0,0.3612,0.0,0.21882857142857143,0.0,0.0,0.0,0.0,-0.4000000000000001,0.0,0.022857142857142857
375,29/06/2016,0.0199999809265136,1.4099998474121094,0.1490679643630983,0.8300018310546875,0.25,0.5699996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,30/06/2016,-0.0199999809265136,1.8500022888183596,-0.1334934207916251,0.1899948120117187,0.5,-0.0799999237060582,0.0,0.0,0.0,0.4939,0.11839999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,01/07/2016,0.0900001525878906,1.1899986267089844,-0.0033377456665046,2.0100021362304688,-0.0500001907348632,0.5600013732910192,0.0,0.0,0.0,0.0,-0.5719,0.0,0.2732,0.0,0.0,0.0,0.0,-0.3,0.0,-0.15000000000000002
378,05/07/2016,0.0499999523162841,-1.1500015258789062,0.0789835083007819,-1.4199981689453125,-0.0999999046325683,0.3799991607666015,0.0,0.0,0.0,0.0,0.0,0.0,0.038543749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,06/07/2016,-0.1200001239776611,1.470001220703125,-0.023361391067505,0.9599990844726562,-0.2500000000000004,-0.4200000762939453,0.0,0.0,0.0,0.6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,07/07/2016,0.0200002193450927,-0.720001220703125,0.2981359287261957,0.4599990844726562,-0.0999999046325679,0.239999771118164,0.0,0.0,0.0,0.5859,0.0,0.0,0.22630000000000003,0.0,0.0,0.0,0.8,0.0,0.0,0.0
381,08/07/2016,0.0199999809265136,1.3100013732910156,-0.1768790229797359,2.2600021362304688,0.0499999523162841,0.0600013732910156,0.0,0.0,0.0,-0.13695,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000002,0.0,0.0,0.075
382,11/07/2016,-0.0199999809265136,1.0100021362304688,-0.0333734966278074,0.0499954223632812,0.0499999523162837,0.0599994659423828,0.0,0.0,0.0,0.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
383,12/07/2016,-0.0400002002716064,0.9099998474121094,-0.0901083843231207,1.5900039672851562,0.0500001907348641,0.6000003814697266,0.128,0.0,0.0,0.0,0.128,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
384,13/07/2016,0.0800001621246337,-0.6700019836425781,0.1134697753906257,0.3300018310546875,-0.0500001907348641,-0.7400016784667969,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,14/07/2016,-0.0800001621246337,0.5800018310546875,0.032260726165771,0.4899978637695312,0.0500001907348641,0.2600002288818324,0.0,0.0,0.0,0.0,0.0,0.0,0.127175,0.45,0.0,0.0,0.0,0.5,0.0,-0.14102564102564102
386,15/07/2016,0.0,-0.0900001525878906,0.1067948497772217,0.30999755859375,-0.2000000476837162,-0.0999984741210902,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
387,18/07/2016,0.0800001621246337,0.3699989318847656,-0.0645220180511474,-0.1399993896484375,-0.0499999523162837,-0.3700008392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,19/07/2016,0.0099999904632568,0.0499992370605468,-0.0567343219757079,-0.2900009155273437,-0.1000001430511479,-0.4599990844726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,20/07/2016,-0.059999942779541,0.5799980163574219,-0.023361391067505,0.7000045776367188,-0.0999999046325683,0.269998550415039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,21/07/2016,-0.0300002098083496,-0.55999755859375,-0.0422733974456788,-2.350006103515625,0.0,-0.3199996948242187,-0.24766666666666667,0.0,0.0,0.0,0.0,0.0,-0.18256666666666665,0.0,0.0,0.16,0.0,0.0,0.0,0.05061728395061729
391,22/07/2016,0.0600001811981201,1.4000015258789062,-0.1390555759429927,0.7400054931640625,0.1499998569488525,0.1900005340576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,25/07/2016,0.0299999713897705,-0.9599990844726562,-0.1957907464981083,1.1899948120117188,-0.0499999523162841,-0.0599994659423828,0.0,0.0,0.0,0.0,0.0,0.0,0.43859999999999993,-0.05,0.0,0.0,0.15,0.0,0.0,0.13333333333333336
393,26/07/2016,0.0199999809265136,-0.0400009155273437,0.0411606269836433,-0.6800003051757812,-0.0499999523162841,-0.1800003051757812,0.3818,0.0,0.0,0.3818,0.0,0.0,0.16362857142857143,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.09999999999999999
394,27/07/2016,0.0399999618530273,-0.5600013732910156,-0.2347261154174811,-0.6999969482421875,-0.0499999523162841,0.1399993896484339,-0.12603999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
395,28/07/2016,-0.0299999713897709,-0.8100013732910085,-0.0189117235183715,0.2900009155273437,0.0499999523162841,0.110000610351566,0.0,0.0,0.0,0.0,0.5267,0.0,0.1507125,0.0,0.0,0.0,0.0,0.3,0.0,0.0
396,29/07/2016,0.1299998760223393,-0.4300003051757954,0.0,-0.94000244140625,0.2000000476837158,-0.1599998474121093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,01/08/2016,0.2300000190734863,0.3900032043457102,-0.0344859842300415,-0.2599945068359375,-0.1000001430511474,-0.210000991821289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,02/08/2016,-0.2699999809265136,-1.5500030517578196,-0.0044496675491334,0.4599990844726562,-0.0999999046325683,-0.0699996948242187,0.0,0.0,0.0,0.0,0.0,0.0,0.20221,0.5,0.0,0.0,0.0,0.0,0.0,0.0
399,03/08/2016,-0.0499999523162841,0.8500022888183665,0.0211364158630376,-0.3800048828125,0.150000095367432,-0.0599994659423828,-0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,04/08/2016,0.0699999332427978,0.8199996948242188,0.1101323125839233,-1.8699951171875,-0.0500001907348637,0.0499992370605468,0.0,0.0,0.0,0.0,0.0,0.0,-0.01896666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0505050505050505
401,05/08/2016,-0.1299998760223388,1.959999084472656,-0.1034576698303224,0.2099990844726562,0.0500001907348637,-0.0200004577636754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,08/08/2016,0.0499999523162841,0.029998779296875,-0.0155739778518677,-0.160003662109375,0.0999999046325679,0.0600013732910191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,09/08/2016,0.0399999618530277,-0.0999984741210937,0.0278110586166384,-0.1599960327148437,-0.0499999523162841,0.0100002288818359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
404,10/08/2016,-0.0899999141693119,-0.25,0.0255860834121701,0.0799942016601562,-0.0499999523162837,0.0099983215332031,0.0,0.0,-0.020436363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,11/08/2016,-0.059999942779541,5.1100006103515625,-0.1212566228866585,0.4900054931640625,0.0499999523162837,0.0500011444091796,0.34,0.0,-0.03558,0.0,0.34,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
406,12/08/2016,-0.0500001907348632,-0.279998779296875,0.0389356517791759,0.4300003051757812,-0.1500000953674316,-0.0799999237060546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,15/08/2016,-0.0199999809265136,0.6399993896484375,0.1067948497772217,1.0699996948242188,0.0499999523162841,0.6599998474121094,0.0,0.0,0.4939,0.0,0.0,0.0,0.17020000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05303030303030303
408,16/08/2016,-0.0099999904632568,-0.220001220703125,0.0545099124908441,-2.3499984741210938,-0.0499999523162841,-0.2900009155273402,0.0,0.0,0.0,0.0,0.0,0.0,0.041599999999999984,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
409,17/08/2016,-0.0099999904632568,0.44000244140625,-0.0500599620819084,-1.1800003051757812,0.0,-0.5399990081787145,0.0,0.0,0.0,0.0,0.3700285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.14822510822510823,0.0,0.0
410,18/08/2016,-0.0099999904632563,0.1100006103515625,-0.0033374628067015,0.7299957275390625,0.0,0.2899990081787145,0.6249,0.0,0.0,0.0,0.0,0.0,0.2343375,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.45625000000000004
411,19/08/2016,0.0399999618530269,0.1999969482421875,0.0589595800399775,1.4599990844726562,-0.1499998569488521,0.1800003051757777,0.0,0.0,0.0,0.4215,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000002,0.0,0.13636363636363635
412,22/08/2016,0.0,0.5800018310546875,0.0300363166809072,1.1100006103515625,-0.2000000476837162,0.3199996948242223,0.3818,0.0,0.0,0.0,0.0772,0.0,0.32152,0.1,0.0,0.0,0.0,0.0,0.0,0.0
413,23/08/2016,0.0199999809265136,-0.2300033569335937,-0.0867709215164174,0.3199996948242187,0.2000000476837162,-0.0199985504150426,0.1779,0.0,0.3511333333333333,0.0,0.0,0.0,0.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.18409090909090908
414,24/08/2016,0.0,1.2000045776367188,-0.0177992359161374,-1.9799957275390625,-0.1000001430511479,-0.1900005340576172,0.0,0.0,0.0,0.0,0.13616,0.0,0.2319142857142857,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.09183673469387754
415,25/08/2016,0.0400002002716064,0.1999969482421875,-0.0723088655471801,0.3799972534179687,0.2999999523162842,1.229999542236328,0.0,0.0,0.0,0.13373333333333334,0.14254545454545456,0.0,0.0882,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
416,26/08/2016,-0.100000143051147,-2.2600021362304688,-0.038935651779175,-0.779998779296875,-0.0499999523162841,-0.0900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,29/08/2016,0.02999997138977,-0.2599945068359375,-0.0378234470367431,0.9599990844726562,-0.0999999046325683,-0.5,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,30/08/2016,-0.3299999237060547,0.7999954223632812,0.0166867483139032,-1.0199966430664062,-0.1000001430511474,0.6599998474121094,0.32926666666666665,0.0,0.0,0.0,0.19756,0.0,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,31/08/2016,0.0499999523162846,-0.1500015258789062,0.0645220180511474,-1.7600021362304688,0.0500001907348637,-0.7299995422363281,0.0,0.0,0.0,0.0,0.6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,01/09/2016,-0.0799999237060551,0.5600051879882812,-0.0567346048355101,1.3300018310546875,0.0,0.9300003051757812,0.0,0.0,0.0,0.0,0.005733333333333333,0.0,0.4850999999999999,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0
421,02/09/2016,0.0799999237060551,0.3699951171875,-0.0300363166809081,0.6599960327148438,0.0,1.3099994659423828,0.2553,0.0,0.0,0.0,0.0,0.0,-0.20095,0.075,0.0,0.0,0.0,0.0,0.0,0.0
422,06/09/2016,0.0099999904632563,-1.5999984741210938,0.2580877893447884,1.0800018310546875,0.1499998569488521,-0.3400001525878871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,07/09/2016,0.0499999523162841,0.8199996948242188,-0.1223691104888926,-0.0900039672851562,-0.0499999523162841,0.239999771118164,0.0,0.0,0.0,-0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,08/09/2016,-0.0599999427795405,-0.6999969482421875,0.0,-2.029998779296875,0.0,-0.239999771118164,0.0,0.0,0.0,-0.1779,0.0,0.0,-0.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,09/09/2016,-0.0899999141693119,-2.060005187988281,0.0300357509613036,-4.099998474121094,0.0,-0.9099998474121128,0.10115,0.0,0.0,0.0,0.02023,0.0,-0.296,0.2375,0.0,0.0,0.0,0.05,0.0,0.0
426,12/09/2016,0.0,1.3600006103515625,-0.1635294546127319,0.6200027465820312,0.150000095367432,0.0500011444091796,0.54448,0.0,0.0,0.0,0.0,0.0,0.4308444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,13/09/2016,-0.0499999523162837,-1.3799972534179688,-0.0433853193283075,-1.350006103515625,0.0,-0.4100017547607422,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,14/09/2016,0.0599999427795405,-0.3899993896484375,-0.0300363166809081,-0.3699951171875,-0.2000000476837162,-0.3399982452392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,15/09/2016,0.0,0.970001220703125,0.0,1.529998779296875,0.0999999046325683,-0.2000007629394531,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11041666666666666
430,16/09/2016,-0.0399999618530273,0.0499954223632812,0.0,-0.5199966430664062,0.2999999523162837,-0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0020333333333333314,0.6,0.0,0.6,0.0,0.15,0.0,-0.03333333333333333
431,19/09/2016,0.0199999809265136,-0.4099960327148437,0.0467227821350091,0.9099960327148438,-0.2999999523162837,0.0300006866455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0
432,20/09/2016,-0.0399999618530269,-0.6800003051757812,0.1145819801330567,-0.8499984741210938,-0.0499999523162841,-0.5,-0.3818,0.0,0.0,0.0,-0.32725714285714286,-0.3818,-0.0511285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0380952380952381
433,21/09/2016,0.0099999904632563,0.9000015258789062,-0.008899335098266,3.4000015258789062,-0.0499999523162841,0.8899993896484375,0.0,0.0,0.0,0.0,0.4019,0.0,0.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,22/09/2016,0.0199999809265136,1.25,-0.0155742607116708,1.0099945068359375,0.0499999523162841,-0.1599998474121058,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03181818181818183,0.0,0.0
435,23/09/2016,-0.0399999618530273,-1.600006103515625,-0.0656345056533806,-0.4499969482421875,-0.0999999046325679,-0.389999389648441,0.6597,0.0,0.0,0.0,0.0,0.0,-0.31845,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-0.275
436,26/09/2016,0.0,-0.5499954223632812,-0.0322610090255741,0.9499969482421876,0.0,0.8799991607666016,0.0,0.0,0.0,0.0,-0.04623999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01785714285714286,0.0,0.0
437,27/09/2016,0.0199999809265136,0.4799957275390625,0.0278113414764407,1.0500030517578125,0.0,0.0300006866455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,28/09/2016,-0.0400002002716064,1.0300064086914062,0.0200239282608034,2.1200027465820312,-0.0500001907348637,1.0699996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,29/09/2016,-0.0099999904632568,-0.5699996948242188,-0.0367106765747067,-1.720001220703125,0.1000001430511474,-0.720001220703125,0.0,0.0,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,30/09/2016,0.1400001049041748,0.9599990844726562,0.0422728317260743,2.339996337890625,0.0,0.5200004577636754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,03/10/2016,-0.0499999523162841,-0.4599990844726562,0.0,-0.6599960327148438,0.1499998569488525,0.8900012969970668,0.34,0.0,0.0,0.0,0.0,0.0,0.5202333333333332,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
442,04/10/2016,0.059999942779541,-0.2000045776367187,0.0,-2.209999084472656,-0.0499999523162841,-0.3900012969970667,0.0,0.0,0.0,0.0,0.24876000000000004,0.0,0.4019,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0
443,05/10/2016,-0.1099998950958247,1.410003662109375,0.0,0.8199996948242188,-0.0999999046325683,0.350000381469723,0.3612,0.0,0.0,0.0,0.36635000000000006,0.0,0.19701818181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
444,06/10/2016,0.0099999904632563,0.3699951171875,0.0,0.1999969482421875,-0.1000001430511474,-0.1299991607666015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,07/10/2016,0.0,-1.649993896484375,0.0,-1.2699966430664062,-0.0499999523162841,-0.2900009155273473,0.0,0.0,0.0,0.0,0.0,0.0,-0.22630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,10/10/2016,0.0,1.3199996948242188,0.0745341236114498,1.1100006103515625,0.0,0.4300003051757883,0.0,0.0,0.0,0.0,0.0,0.0,-0.3021,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0
447,11/10/2016,-0.0600001811981201,-2.6400070190429688,-0.0111245931625365,-1.7600021362304688,-0.0499999523162841,-0.2700004577636754,0.7096,0.0,0.0,0.0,-0.5719,0.0,0.15883636363636364,0.0,0.0,0.0,0.0,-0.3,0.0,0.2727272727272727
448,12/10/2016,0.0099999904632568,0.1200027465820312,0.0033374628067015,-0.5699996948242188,-0.2000000476837158,-0.1100006103515625,-0.128,0.0,0.0,0.0,0.0,0.0,-0.1128923076923077,0.0,0.0,0.0,0.0,0.2,0.0,0.038461538461538464
449,13/10/2016,0.0700001716613769,-0.9799957275390624,-0.0255863662719724,-0.7099990844726562,-0.0999999046325683,-0.5399990081787109,0.0,0.0,0.0,0.0,0.0,0.0,-0.08231666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,14/10/2016,-0.0499999523162841,-0.660003662109375,0.0289235462188717,0.4199981689453125,0.0999999046325683,0.0699996948242187,0.0,0.0,0.0,0.0,0.0,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.4
451,17/10/2016,-0.1800000667572019,0.1299972534179687,0.122369393348694,0.4000015258789062,0.1000001430511479,-0.1499996185302698,0.0,-0.3818,0.0,0.0,0.0,0.0,0.33995,0.0,0.15,0.4,0.0,0.0,0.0,0.07222222222222223
452,18/10/2016,0.0999999046325681,0.2000045776367187,0.179103715324401,0.4000015258789062,0.0,0.7800006866455043,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0
453,19/10/2016,0.0499999523162841,-0.0500030517578125,-0.0667467103958125,0.92999267578125,0.0,1.0699996948242152,0.0,0.0,0.0,0.0,0.0,0.0,0.03225714285714285,0.0,0.0,0.4,0.0,-0.075,0.0,-0.03571428571428571
454,20/10/2016,-0.0999999046325683,-1.1999969482421875,0.0122367979049684,0.4300003051757812,0.0499999523162837,0.4899997711181676,-0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.4,0.0,0.0,0.0,0.03896103896103896
455,21/10/2016,0.0,0.80999755859375,-0.0812084835052493,-0.8199996948242188,-0.1500000953674316,0.2600002288818324,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,24/10/2016,-0.1499999761581421,0.8899993896484375,0.0211364158630376,1.160003662109375,-0.0499999523162841,0.0299987792968821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,25/10/2016,0.1000000238418581,-1.9000015258789065,-0.0088996179580691,-1.2600021362304688,0.0,0.0400009155273402,0.0258,0.0,0.0,0.0,0.2023,0.0,-0.2263,0.0,0.0,0.0,0.0,0.3,0.0,0.0
458,26/10/2016,-0.0500000715255739,-0.089996337890625,-0.038935651779175,-1.0100021362304688,-0.0999999046325679,-0.1599998474121093,0.0,0.0,0.0,0.0,0.0,0.0,0.20281000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025
459,27/10/2016,0.0,-0.5999984741210938,0.0033374628067024,0.9600067138671876,-0.150000095367432,0.2999992370605469,0.0,0.0,0.0,0.0,-0.030959999999999998,0.0,0.0025700000000000054,0.0,0.0,0.0,0.0,-0.18000000000000002,0.0,-0.09000000000000001
460,28/10/2016,-0.1000000238418579,0.4599990844726562,-0.0800962787628174,0.8600006103515625,-0.0499999523162841,0.1300010681152343,0.0,0.0,0.0,0.0,0.19733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,31/10/2016,-0.0499999523162841,0.6599960327148438,0.0545099124908441,0.6399993896484375,0.1499998569488525,-0.4400005340576136,0.0,0.0,0.0,0.0,0.0,0.0,0.47050000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232
