Date,CBAT_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min
0,02/01/2015,0.0,0.0,0.0,0.0,0.0,0.0
1,05/01/2015,0.0299999713897705,-0.7700004577636719,0.0245909826278687,-2.0,-0.1000001430511474,-0.525802612304684
2,06/01/2015,-0.0499999523162841,-1.5,-0.0005855197906494,-1.1400032043457031,0.0500001907348637,-0.3310623168945348
3,07/01/2015,0.0399999618530271,0.5299987792968821,-0.0102461720466613,-0.2299995422363352,0.0499999523162837,-0.0097370147705078
4,08/01/2015,0.1700000762939457,1.3800010681152273,0.0064404348373412,1.7900009155273509,-0.0499999523162837,-0.0681591033935546
5,09/01/2015,-0.0099999904632568,-0.1699981689453125,0.0805058597564698,0.2900009155273437,0.0499999523162837,0.4673805236816406
6,12/01/2015,0.0499999523162839,-1.0500030517578196,0.1156360571861265,0.6800003051757812,-0.25,-0.3894844055175781
7,13/01/2015,-0.1399999856948852,1.1700019836425852,-0.0319096971511838,1.2900009155273438,0.0499999523162841,-0.1460571289062535
8,14/01/2015,-0.0199999809265136,-1.1700019836425852,-0.0093678923606874,-1.470001220703125,-0.0999999046325679,-0.5160655975341726
9,15/01/2015,-0.03000009059906,-1.3999977111816335,-0.0020493192672728,-1.4399986267089844,0.0,-0.1265830993652379
10,16/01/2015,-0.0199999809265138,0.5900001525878906,-0.0234199430465695,0.4399986267089844,0.0,0.1655311584472656
11,20/01/2015,0.0400000810623168,-0.2800025939941477,0.0248837425231929,-0.720001220703125,0.0499999523162837,0.0973720550537073
12,21/01/2015,-0.0600000619888303,0.0200004577636789,0.0175648865699769,0.8100013732910156,-0.0499999523162837,0.925024032592777
13,22/01/2015,0.0199999809265134,1.2800025939941406,0.0169795082092285,0.9399986267089844,0.0,0.5452766418457031
14,23/01/2015,-0.0099999904632566,-0.19000244140625,0.0,-2.709999084472656,0.0499999523162837,-0.0876331329345703
15,26/01/2015,0.0299999713897705,0.3400001525878906,0.0,0.2999992370605469,-0.1000001430511474,0.3992214202880859
16,27/01/2015,-0.0299999713897705,-0.5200004577636648,0.0,-0.7700004577636719,0.0,0.3310604095458984
17,28/01/2015,0.0900000333786015,-0.4799995422363352,0.0,-1.0,0.1000001430511474,-0.6523857116699219
18,29/01/2015,0.1000000238418572,0.9500007629394532,0.0,-7.599998474121094,-0.0499999523162837,-0.3115863800048828
19,30/01/2015,-0.0199999809265132,-1.1199989318847656,0.0,0.4899978637695312,-0.0500001907348637,-0.3018493652343714
20,02/02/2015,0.0299999713897702,1.2599983215332031,0.0,-0.3400001525878906,0.1000001430511474,0.2044792175292933
21,03/02/2015,0.1299998760223388,1.9599990844726487,0.0,1.460002899169922,0.0,0.3992195129394567
22,04/02/2015,0.1500000953674316,-0.759998321533196,0.0,-0.5300025939941477,0.0,-0.477117538452152
23,05/02/2015,-0.0299999713897705,-0.8199996948242188,0.0,0.9000015258789134,0.0999999046325683,0.4868545532226562
24,06/02/2015,0.1099998950958252,0.220001220703125,0.0,1.3300018310546875,-0.0999999046325683,-0.1363201141357422
25,09/02/2015,0.2100000381469726,0.3599967956542897,0.0,1.05999755859375,-0.0499999523162837,0.2726402282714879
26,10/02/2015,0.2799999713897705,0.0200004577636789,0.0,0.029998779296875,0.0,-0.1071090698242223
27,11/02/2015,0.0,0.1399993896484375,0.0,1.0100021362304688,-0.1000001430511479,0.0
28,12/02/2015,-0.059999942779541,0.7900009155273438,0.0,0.779998779296875,0.0,0.3797473907470703
29,13/02/2015,0.0299999713897705,0.9799995422363352,0.0,0.6300010681152344,0.0499999523162841,0.6913337707519531
30,17/02/2015,-0.1800000667572021,0.170001983642571,0.0,0.2000007629394531,-0.0499999523162841,0.3797473907470703
31,18/02/2015,-0.0099999904632568,0.3600006103515625,0.1437397342681883,0.0699996948242187,0.0499999523162841,-0.0486850738525355
32,19/02/2015,-0.059999942779541,0.5,0.0,-0.4300003051757812,0.0,0.3213233947753835
33,20/02/2015,-0.1499998569488521,0.8999977111816406,0.1665742989540102,1.0400009155273438,0.0500001907348637,-0.3018493652343679
34,23/02/2015,0.02999997138977,0.3799972534179687,-0.0532803209304808,0.0900001525878906,0.0,-0.2044792175293004
35,24/02/2015,0.0299999713897705,0.3700027465820312,0.0327879768371579,0.5200004577636719,0.75,0.0389480590820277
36,25/02/2015,0.0799999237060551,0.0100021362304687,-0.0322024570465089,0.25,-0.150000095367432,0.3505344390869211
37,26/02/2015,0.1700000762939448,0.1999969482421875,-0.0380573720932004,-0.0300025939941406,-0.0499999523162841,-0.3213233947753977
38,27/02/2015,0.0199999809265136,-0.1199951171875,0.0673322301864622,0.2700004577636719,0.0499999523162841,-0.1363182067871093
39,02/03/2015,-0.1700000762939453,1.2599945068359375,-0.0731872866630554,0.1100006103515625,0.0499999523162841,-0.0584239959716796
40,03/03/2015,-0.0799999237060546,-0.55999755859375,-0.0386427504539488,0.0600013732910156,-0.0499999523162841,-0.0097370147705042
41,04/03/2015,0.0199999809265136,-0.0400009155273437,-0.0137592907905577,-1.3400001525878906,0.0999999046325683,0.0584239959716832
42,05/03/2015,-0.0099999904632568,-0.0499954223632812,-0.048596445465088,-0.1200027465820241,-0.1999998092651362,-0.2726402282714844
43,06/03/2015,0.0299999713897705,-0.4300003051757812,0.009953553581238,-0.4499969482421946,0.0499999523162837,-0.7594928741455078
44,09/03/2015,-0.0199999809265136,0.2999954223632812,-0.0670396117210392,0.0699996948242187,0.0499999523162841,-0.4284324645996094
45,10/03/2015,-0.0399999618530273,-1.5699996948242188,0.0281039599418639,-0.5600013732910156,-0.0499999523162841,-0.3018493652343785
46,11/03/2015,-0.0299999713897705,0.2099990844726562,-0.0076114744186397,-0.7999992370605469,0.0499999523162841,-0.5063304901123011
47,12/03/2015,-0.0099999904632568,1.3100051879882812,0.05006010351181,0.1100006103515625,0.0,-0.2726383209228551
48,13/03/2015,-0.0199999809265132,-1.3000030517578125,0.0456688465118408,-0.710002899169929,-0.0999999046325679,-0.6426486968994141
49,16/03/2015,0.02999997138977,0.1999969482421875,-0.0248837425231933,-0.1499977111816335,0.0,0.0876331329345703
50,17/03/2015,0.1399998664855957,1.3600006103515625,-0.0067330533027649,-0.2999992370605469,-0.0500001907348637,-0.3992195129394531
51,18/03/2015,0.0299999713897705,0.3400039672851562,0.0910449331283569,0.2599983215332031,0.0500001907348637,-3.3592987060546875
52,19/03/2015,0.0500001907348637,-0.5800018310546875,0.0298602364540099,-1.0800018310546875,-0.0500001907348637,-0.7594947814941406
53,20/03/2015,0.1099998950958247,0.529998779296875,0.0111245931625367,0.5800018310546875,0.0500001907348637,0.9639720916748048
54,23/03/2015,0.2599999904632568,0.1200027465820312,-0.0254691208839417,-0.3400001525878906,0.0499999523162837,0.4284343719482422
55,24/03/2015,-0.0199999809265136,-0.4599990844726562,-0.0310315588951108,0.0900001525878906,-0.0499999523162837,0.4673805236816406
56,25/03/2015,0.0,-2.6300010681152344,0.0105389319419859,-0.8199996948242188,-0.150000095367432,-0.5355415344238281
57,26/03/2015,0.3900001049041748,0.539997100830071,0.1662815390586853,-0.1800003051757812,0.0,-0.5452766418457031
58,27/03/2015,-0.0300002098083496,0.1500015258789133,0.1580845448493955,0.5499992370605469,-0.0999999046325679,-0.7010707855224609
59,30/03/2015,0.1600000858306884,1.4199981689453125,0.0506456233024594,0.8800010681152344,-0.0500001907348637,0.2823753356933594
60,31/03/2015,0.0,-1.1800003051757812,0.0336662565231327,0.4099998474121094,0.1500000953674316,0.0097370147705078
61,01/04/2015,-0.1299998760223388,0.3600006103515625,-0.1261749891281125,-0.2700004577636719,-0.0499999523162841,0.1752681732177734
62,02/04/2015,0.1999998092651367,0.0200042724609375,0.0679178914070122,0.3199996948242187,0.2000000476837162,0.379745483398441
63,06/04/2015,0.1400001049041748,0.4399948120117187,0.2014113121986391,2.1100006103515625,0.0999999046325679,0.0681610107421839
64,07/04/2015,-0.1800000667572021,-0.1999969482421875,-0.0535730808258052,0.25,0.0,0.1071071624755859
65,08/04/2015,0.2000000476837158,0.44000244140625,-0.1039259442329409,0.6300010681152344,-0.0999999046325679,0.1947422027587926
66,09/04/2015,0.4800000190734863,0.3600006103515625,-0.1551569458961486,3.1299972534179688,0.0,-0.0486850738525426
67,10/04/2015,0.059999942779541,0.7599945068359375,0.0117099715232846,-0.2599983215332031,0.0499999523162837,-0.1363201141357422
68,13/04/2015,0.3800001144409179,0.470001220703125,-0.0093680337905881,-0.3699989318847656,0.0499999523162841,0.8276538848876953
69,14/04/2015,-0.3600001335144043,0.2399978637695312,-0.054743978977203,0.5900001525878906,0.0,-0.6426486968994105
70,15/04/2015,-0.049999713897705,1.1200027465820312,0.0793349616050715,0.3400001525878906,0.0499999523162841,0.9737110137939418
71,16/04/2015,0.179999828338623,-0.3700027465820312,0.060306275558472,-0.5699996948242188,-0.0999999046325683,0.9152870178222656
72,17/04/2015,-0.1300001144409179,-0.3699951171875,0.0292749995231624,0.30999755859375,0.0,-0.5647525787353516
73,20/04/2015,0.1300001144409179,0.2999954223632812,-0.08226270198822,0.1399993896484304,0.0,-0.8666019439697266
74,21/04/2015,0.119999885559082,0.2600021362304687,0.0099536950111389,-0.4399986267089772,0.0,0.0778961181640625
75,22/04/2015,-0.049999713897705,0.19000244140625,-0.090166936302185,0.1899986267089772,0.0,0.14605712890625
76,23/04/2015,0.1299996376037597,0.4199981689453125,0.0283968612670897,0.0100021362304758,0.0499999523162841,1.7916259765625
77,24/04/2015,-0.0399999618530273,-0.410003662109375,0.0058547736167908,0.0499992370605468,0.0,0.194742202758789
78,27/04/2015,-0.179999828338623,0.3600006103515625,0.1288096867561341,-0.4799995422363281,0.0,-0.340799331665039
79,28/04/2015,-0.1900000572204589,0.4500045776367187,-0.1490092709541322,0.9300003051757812,0.150000095367432,0.0389499664306676
80,29/04/2015,-0.1399998664855957,-0.2000045776367187,-0.0594281373023986,0.7999992370605469,-0.1000001430511479,0.175266265869137
81,30/04/2015,-0.1300001144409179,-0.9799957275390624,-0.0585497161865236,-0.5499992370605469,0.2999999523162842,0.0292129516601526
82,01/05/2015,-0.2699999809265136,0.3199996948242187,0.0532803209304808,0.7399978637695241,-0.1499998569488525,0.6426467895507884
83,04/05/2015,-0.1800000667572021,-0.2000045776367187,0.0693814080238344,-0.3199996948242116,0.0499999523162841,-0.7692298889160227
84,05/05/2015,-0.0199999809265136,-0.6800003051757812,0.0263474005699155,-0.1199989318847656,0.0499999523162841,-0.0584220886230433
85,06/05/2015,-0.0999999046325683,-0.0399932861328125,0.0108318332672121,0.0,0.1500000953674316,-0.0486869812011718
86,07/05/2015,0.119999885559082,-0.1399993896484375,-0.0289822396278385,2.8300018310546875,-0.0499999523162837,-0.2142143249511718
87,08/05/2015,0.1700000762939453,1.42999267578125,0.0456689879417422,0.3299980163574219,0.1999998092651362,0.0681591033935582
88,11/05/2015,0.1299998760223388,-0.6099929809570312,0.0611845552444458,0.0900001525878906,0.2000000476837158,-0.0584220886230539
89,12/05/2015,0.0099999904632568,0.4199981689453125,-0.0029275989532471,-0.5699996948242188,0.25,-0.116846084594723
90,13/05/2015,-0.1299998760223388,0.029998779296875,0.0222490448951719,-0.1399993896484375,-0.2000000476837158,0.1265830993652343
91,14/05/2015,-0.0900001525878906,0.9300003051757812,0.0559150185585024,1.0900001525878906,-0.0999999046325683,-0.0584220886230433
92,15/05/2015,0.0400002002716064,-0.0900039672851562,-0.0219561435699464,0.7499961853027344,0.0,0.1460552215576136
93,18/05/2015,-0.1900000572204589,-0.4799957275390625,-0.0008782796859736,-1.1199989318847656,0.0999999046325683,-0.301849365234375
94,19/05/2015,-0.3300001621246338,-0.470001220703125,0.0605990354537957,-0.55999755859375,-0.1499998569488525,0.1168441772460902
95,20/05/2015,0.25,0.160003662109375,-0.0374718523025512,-0.1599998474121093,-0.25,-0.8081779479980433
96,21/05/2015,-0.0699999332427978,0.2899932861328125,-0.0550367388725279,0.1699981689453125,-0.0499999523162837,0.048685073852539
97,22/05/2015,0.0199999809265136,-0.4300003051757812,0.1932143179893493,-0.8400001525878906,-0.1000001430511479,-0.0097370147705042
98,26/05/2015,-0.0799999237060546,-1.1299972534179688,0.0901667948722839,-0.7099990844726562,0.2000000476837158,-0.3894844055175817
99,27/05/2015,0.0199999809265136,1.5,0.0181504063606263,0.1599998474121093,-0.0999999046325679,-0.1557941436767578
100,28/05/2015,-0.0399999618530277,-0.4899978637695312,-0.0146375704765322,-0.7299995422363281,-0.0500001907348637,-0.4381675720214844
101,29/05/2015,-0.0199999809265132,-1.5800018310546875,0.1897014821052551,-0.4399986267089844,0.1500000953674316,0.0292110443115234
102,01/06/2015,0.0099999904632568,0.3300018310546875,0.1089027210235595,-0.3000030517578196,-0.2000000476837158,-0.5355415344238281
103,02/06/2015,0.0099999904632563,0.05999755859375,-0.1112445173263547,0.8100013732910227,0.0,0.0876350402832031
104,03/06/2015,0.1399998664855961,1.2600021362304688,0.0263472591400146,0.7900009155273438,-0.0499999523162841,0.1850032806396484
105,04/06/2015,0.3000001907348637,-0.4599990844726562,0.047132645988464,-0.1800003051757812,-0.25,-0.2336902618408203
106,05/06/2015,0.2300000190734858,0.4199981689453125,0.0143446691513062,-0.1399993896484375,0.0999999046325683,0.0486869812011718
107,08/06/2015,0.1600000858306884,0.6100006103515625,0.1302733448028563,-0.4400024414062571,-0.1999998092651362,-0.0681610107421875
108,09/06/2015,-0.1800003051757812,0.6100006103515625,-0.0693815494537353,-0.0900001525878906,0.0999999046325679,-0.0194740295410156
109,10/06/2015,-0.119999885559082,2.3300018310546875,-0.214877843093872,0.5699996948242259,0.2000000476837158,0.1655311584472656
110,11/06/2015,-0.119999885559082,-1.100006103515625,0.0544513605117797,0.2900009155273437,0.0,-0.0973720550537144
111,12/06/2015,0.0699999332427978,0.4000015258789062,-0.0512310016632078,-1.680000305175774,-0.1500000953674316,-0.0389480590820277
112,15/06/2015,-0.0699999332427978,-1.220001220703125,-0.2303936932563783,-1.8600006103515696,0.0499999523162841,-0.0973701477050745
113,16/06/2015,0.0,1.5100021362304688,0.0155157087326052,0.0600013732910156,-0.0499999523162841,0.0876331329345667
114,17/06/2015,0.0299999713897709,0.160003662109375,-0.011709830093384,0.470001220703125,0.0499999523162841,-0.1071071624755859
115,18/06/2015,0.0399999618530269,0.4599990844726562,-0.0878248571395872,1.1899986267089844,-0.0499999523162841,-2.4342756271362305
116,19/06/2015,-0.1300001144409179,0.529998779296875,-0.2107793459892273,-1.0400009155273509,-0.0499999523162841,0.0389490127563476
117,22/06/2015,-0.0999999046325688,-0.5100021362304688,-0.1897014821052551,0.4099998474121165,0.0499999523162841,0.3700084686279297
