name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Antofagasta Chile,2015-01-11,21,16,18.3,21,16,18.3,12.1,67.8,0,0,0,,,,,25.9,159.6,1012.7,63.1,11,260.5,22.6,9,,2015-01-11T07:05:07,2015-01-11T20:33:39,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-12,22.1,17,19.3,22.1,17,19.3,13.4,69.6,0,0,0,,,,,24.1,228.1,1012.8,65,12,332.3,28.8,10,,2015-01-12T07:05:50,2015-01-12T20:33:41,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-01-13,22,17,19.3,22,17,19.3,13,67.8,0,0,0,,,,,24.1,205.4,1012.8,71.7,10.9,363.2,31.5,10,,2015-01-13T07:06:34,2015-01-13T20:33:43,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-14,23,17.2,19.6,23,17.2,19.6,13.7,69.1,0,0,0,,,,,24.1,211.1,1013.8,56.1,11.7,371.9,32.3,10,,2015-01-14T07:07:18,2015-01-14T20:33:43,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-15,22.1,16,19.2,22.1,16,19.2,13.3,69.6,0,0,0,,,,,25.9,191.7,1013.7,38.9,11,376.9,32.5,10,,2015-01-15T07:08:02,2015-01-15T20:33:42,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-16,22,16,19.3,22,16,19.3,13,67.3,0,0,0,,,,,24.1,170.4,1015,47.9,11.8,373,32.2,10,,2015-01-16T07:08:46,2015-01-16T20:33:39,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-17,22,17.8,19.5,22,17.8,19.5,12.9,66.1,0,0,0,,,,,25.9,208.3,1014.8,65.6,11.2,367.2,31.8,10,,2015-01-17T07:09:30,2015-01-17T20:33:35,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-18,22,18,19.7,22,18,19.7,13.2,66.7,0,0,0,,,,,25.9,175,1015.1,72,11.8,346.9,30,10,,2015-01-18T07:10:14,2015-01-18T20:33:29,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-19,23,18,20.1,23,18,20.1,12.7,62.7,0,0,0,,,,,25.9,206.7,1016.3,56.8,11.3,367.6,31.8,10,,2015-01-19T07:10:58,2015-01-19T20:33:22,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-20,21.2,16,18.7,21.2,16,18.7,14.1,74.8,0,0,0,,,,,25.9,186.8,1014.3,33.8,11.9,363,31.3,10,,2015-01-20T07:11:42,2015-01-20T20:33:13,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-21,21.7,17.8,19.3,21.7,17.8,19.3,13.8,71.1,0,0,0,,,,,25.9,199.6,1014.3,55.3,11.5,274.8,23.7,9,,2015-01-21T07:12:26,2015-01-21T20:33:04,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-22,22.1,17,19.5,22.1,17,19.5,14,71.1,0,0,0,,,,,27.7,188.3,1014.3,51.2,11.3,347.4,30,10,,2015-01-22T07:13:10,2015-01-22T20:32:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-23,22,16.9,19.5,22,16.9,19.5,13.8,69.9,0,0,0,,,,,22.3,170.2,1014.5,45.6,11.3,365.2,31.6,10,,2015-01-23T07:13:54,2015-01-23T20:32:39,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-24,22,16,19.6,22,16,19.6,14.2,71.7,0,0,0,,,,,22.3,194.2,1013.6,30.7,11,362.7,31.4,10,,2015-01-24T07:14:38,2015-01-24T20:32:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-25,22.2,18,20.2,22.2,18,20.2,14.2,68.9,0,0,0,,,,,25.9,160,1012.2,28.8,12.2,362.1,31.2,10,,2015-01-25T07:15:21,2015-01-25T20:32:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-01-26,23,17,19.9,23,17,19.9,14.4,70.9,0,0,0,,,,,24.1,153.5,1010.8,16.6,11.7,366.1,31.7,10,,2015-01-26T07:16:05,2015-01-26T20:31:53,0.21,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-27,24.2,18,21.1,24.2,18,21.1,15.3,70.4,0,0,0,,,,,24.1,185,1012.9,47.3,11.9,360.7,31.1,10,,2015-01-27T07:16:48,2015-01-27T20:31:34,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-28,24,19,21.6,24,19,21.6,14.3,63.5,0,0,0,,,,,24.1,193.6,1012.4,16.5,12.1,364.3,31.5,10,,2015-01-28T07:17:30,2015-01-28T20:31:15,0.32,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-29,23.9,18.8,20.8,23.9,18.8,20.8,15.6,72.8,0,0,0,,,,,25.9,165.8,1011.8,27.6,11.3,329,28.6,10,,2015-01-29T07:18:13,2015-01-29T20:30:54,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-30,23,18,20.3,23,18,20.3,15.2,73.3,0,0,0,,,,,27.7,185.6,1012.1,57.5,11.9,343.2,29.6,10,,2015-01-30T07:18:55,2015-01-30T20:30:31,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-01-31,22,18,20.1,22,18,20.1,15.2,73.7,0,0,0,,,,,24.1,180,1011.4,41.9,11,296.9,25.5,10,,2015-01-31T07:19:37,2015-01-31T20:30:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-01,23,18.8,20.5,23,18.8,20.5,15.5,73.6,0,0,0,,,,,31.7,195.8,1012.1,67.2,11.2,295.9,25.7,10,,2015-02-01T07:20:19,2015-02-01T20:29:43,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-02,23.8,19,20.9,23.8,19,20.9,15.6,72.2,0,0,0,,,,,24.1,254.1,1012.4,71.3,11.4,341.2,29.4,10,,2015-02-02T07:21:00,2015-02-02T20:29:17,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-02-03,24.2,18.8,21,24.2,18.8,21,15.8,73.2,0,0,0,,,,,24.1,196.3,1011.3,49.8,11.4,336.5,28.9,10,,2015-02-03T07:21:41,2015-02-03T20:28:49,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-04,23,18,20.3,23,18,20.3,15.5,74.6,0,0,0,,,,,24.1,184,1010.5,56.1,11.5,346.1,30,10,,2015-02-04T07:22:22,2015-02-04T20:28:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-05,23,17,19.8,23,17,19.8,15.8,78.1,0,0,0,,,,,25.9,202.5,1011.3,49.4,10.8,331.6,28.6,10,,2015-02-05T07:23:02,2015-02-05T20:27:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-06,23.1,17.9,20.3,23.1,17.9,20.3,15.1,72.9,0,0,0,,,,,20.5,167.9,1012.3,29.5,11,255.3,22.1,9,,2015-02-06T07:23:41,2015-02-06T20:27:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-07,23,18,20.6,23,18,20.6,16.2,76.4,0,0,0,,,,,20.5,181.9,1013.9,32,11.4,342.5,29.5,10,,2015-02-07T07:24:21,2015-02-07T20:26:47,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-08,23.8,18.9,21,23.8,18.9,21,16,73.2,0,0,0,,,,,24.1,166.3,1013.4,13,11.5,349.2,30.2,10,,2015-02-08T07:25:00,2015-02-08T20:26:13,0.59,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-09,24,19,21.5,24,19,21.5,15.8,70.7,0,0,0,,,,,20.5,182.7,1013.4,20,11.9,346.2,29.9,10,,2015-02-09T07:25:38,2015-02-09T20:25:39,0.63,Clear,Partly cloudy throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-10,26,20,22.6,26,20,22.6,15.7,66.1,0,0,0,,,,,22.3,186.7,1013.8,30.5,12.8,324.6,28.1,10,,2015-02-10T07:26:16,2015-02-10T20:25:03,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-11,24,19,21,24,19,21,16.5,76.3,0,0,0,,,,,25.9,199.2,1014,11.8,11.8,351.2,30.4,10,,2015-02-11T07:26:53,2015-02-11T20:24:26,0.72,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-12,22.2,18.8,20.2,22.2,18.8,20.2,16.8,81.1,0,0,0,,,,,27.7,190.4,1012.9,48.2,11.2,345,29.8,10,,2015-02-12T07:27:31,2015-02-12T20:23:48,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-13,23,18.8,20.7,23,18.8,20.7,15.5,72.7,0,0,0,,,,,22.3,178.8,1011.7,66.6,11.3,345.4,29.8,10,,2015-02-13T07:28:07,2015-02-13T20:23:09,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-14,23.9,20,21.4,23.9,20,21.4,15.9,70.9,0,0,0,,,,,24.1,191.7,1013.1,73,11.7,339.8,29.4,10,,2015-02-14T07:28:43,2015-02-14T20:22:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-15,24,19,21.3,24,19,21.3,15.2,69,0,0,0,,,,,22.3,164.2,1012.7,43.9,11.7,343.2,29.6,10,,2015-02-15T07:29:19,2015-02-15T20:21:48,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-16,23.1,17.9,20.5,23.1,17.9,20.5,15.1,71.8,0,0,0,,,,,24.1,170.2,1012.4,18.5,11.4,351.1,30.3,10,,2015-02-16T07:29:54,2015-02-16T20:21:06,0.96,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-17,24,17.9,20.8,24,17.9,20.8,14.8,69.5,0,0,0,,,,,25.9,160.7,1011.8,27.5,11.8,344.9,29.8,10,,2015-02-17T07:30:29,2015-02-17T20:20:23,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-18,23.1,18,20.9,23.1,18,20.9,15,69.5,0,0,0,,,,,24.1,177.7,1012.4,54.5,11.6,333.2,28.8,10,,2015-02-18T07:31:03,2015-02-18T20:19:39,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-19,29,21,23.2,27.6,21,23.1,12.3,51.5,0,0,0,,,,,29.5,168.8,1013.6,48.3,12.5,325.8,28.1,10,,2015-02-19T07:31:37,2015-02-19T20:18:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-20,24.1,18,21.5,24.1,18,21.5,13.7,61.6,0,0,0,,,,,22.3,152.1,1012.8,4.9,11.8,333.3,28.7,10,,2015-02-20T07:32:10,2015-02-20T20:18:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-21,23.1,18.9,20.8,23.1,18.9,20.8,15.5,72.6,0,0,0,,,,,29.5,183.3,1013.7,12.9,11.5,330.7,28.6,10,,2015-02-21T07:32:43,2015-02-21T20:17:21,0.05,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-22,22,18,20,22,18,20,15.6,76.5,0,0,0,,,,,29.5,192.1,1014.2,14.3,11.7,338.5,29.4,10,,2015-02-22T07:33:15,2015-02-22T20:16:34,0.09,Clear,Clear conditions throughout the day.,clear-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-02-23,22.1,17,19.5,22.1,17,19.5,15.3,77.4,0,0,0,,,,,25.9,181.6,1013.1,41.7,11.7,336.2,28.9,10,,2015-02-23T07:33:47,2015-02-23T20:15:46,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-24,22,18,20,22,18,20,14.7,72.2,0,0,0,,,,,27.7,192.5,1012.4,51.8,11.4,338.8,29.3,10,,2015-02-24T07:34:19,2015-02-24T20:14:57,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-25,23,17,19.5,23,17,19.5,13.1,67.7,0,0,0,,,,,25.9,184.8,1011.6,29.5,11.4,324,28,10,,2015-02-25T07:34:50,2015-02-25T20:14:07,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-02-26,24.2,17,19.8,24.2,17,19.8,13.5,68.1,0,0,0,,,,,22.3,219.7,1012.3,24.9,13.5,320.3,27.7,10,,2015-02-26T07:35:20,2015-02-26T20:13:17,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-02-27,24,18,20.7,24,18,20.7,12.6,61.2,0,0,0,,,,,22.3,139,1013,8.3,12.2,310.6,26.9,10,,2015-02-27T07:35:51,2015-02-27T20:12:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-02-28,24,17,20.6,24,17,20.6,13.6,65.5,0,0,0,,,,,22.3,145.4,1013.8,1.9,12.5,320.3,27.8,10,,2015-02-28T07:36:20,2015-02-28T20:11:34,0.38,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-01,21,17,19,21,17,19,14.4,75.4,0,0,0,,,,,27.7,196.5,1014,21.8,12.8,330.4,28.6,10,,2015-03-01T07:36:50,2015-03-01T20:10:41,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-02,23,16.2,19.5,23,16.2,19.5,14.5,73.7,0,0,0,,,,,25.9,178.8,1012.5,20,11.8,319.4,27.6,10,,2015-03-02T07:37:19,2015-03-02T20:09:48,0.45,Clear,Partly cloudy throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-03,22,17.9,19.5,22,17.9,19.5,14.2,72.1,0,0,0,,,,44.6,31.7,190.4,1012.4,51.8,11.4,318.8,27.6,10,,2015-03-03T07:37:47,2015-03-03T20:08:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-04,22,16,18.9,22,16,18.9,13.7,72.7,0,0,0,,,,,27.7,149.5,1011.6,28.4,12,317.7,27.5,10,,2015-03-04T07:38:15,2015-03-04T20:08:01,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-05,22,16,18.8,22,16,18.8,13.6,72.4,0,0,0,,,,,24.1,163,1011.6,20.5,12.3,323.1,28,10,,2015-03-05T07:38:43,2015-03-05T20:07:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-03-06,21.2,15,18.6,21.2,15,18.6,13.4,72.7,0,0,0,,,,,25.9,159.1,1012.6,15.5,11.8,322.4,27.7,10,,2015-03-06T07:39:11,2015-03-06T20:06:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-03-07,21.1,16,18.5,21.1,16,18.5,13.3,72.2,0,0,0,,,,,27.7,156.7,1012.6,7.9,11.9,318.8,27.4,10,,2015-03-07T07:39:38,2015-03-07T20:05:15,0.52,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-08,21,15.9,18.3,21,15.9,18.3,13.4,73.7,0,0,0,,,,,27.7,173.3,1010.3,14.2,11.4,321,27.6,10,,2015-03-08T07:40:05,2015-03-08T20:04:19,0.53,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-09,21.2,16,18.6,21.2,16,18.6,13.9,74.1,0,0,0,,,,,25.9,143.8,1009,4.3,11.8,318.6,27.5,10,,2015-03-09T07:40:31,2015-03-09T20:03:22,0.56,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-10,22,16,19.1,22,16,19.1,14.3,74.2,0,0,0,,,,,24.1,141.3,1008.9,15.4,11.2,311,26.8,10,,2015-03-10T07:40:57,2015-03-10T20:02:26,0.6,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-11,23,17,19.8,23,17,19.8,15,74.5,0,0,0,,,,,24.1,152,1009.7,63.3,11.3,308.1,26.5,10,,2015-03-11T07:41:23,2015-03-11T20:01:28,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-12,24.1,19,20.9,24.1,19,20.9,15.3,71.3,0,0,0,,,,,24.1,185.8,1010,61.7,11.4,310.3,26.7,10,,2015-03-12T07:41:49,2015-03-12T20:00:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-13,24.1,18,20.6,24.1,18,20.6,15.2,72,0,0,0,,,,,20.5,142.5,1010.3,22.4,11.4,309.6,26.7,10,,2015-03-13T07:42:14,2015-03-13T19:59:33,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-14,23,18,20.4,23,18,20.4,14.9,70.9,0,0,0,,,,,22.3,147.3,1010.5,11.9,12,284.8,24.5,9,,2015-03-14T07:42:39,2015-03-14T19:58:35,0.8,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-15,22,18,19.8,22,18,19.8,15.6,76.9,0,0,0,,,,,24.1,173.3,1010.3,32.2,11.3,283.3,24.4,10,,2015-03-15T07:43:04,2015-03-15T19:57:36,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-16,24.1,18,20.7,24.1,18,20.7,15.7,74,0,0,0,,,,,18.4,167.9,1012.4,25.8,11.4,237.9,20.4,7,,2015-03-16T07:43:29,2015-03-16T19:56:38,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-17,23,18,20.3,23,18,20.3,16.7,80.3,0,0,0,,,,,22.3,184.2,1012.9,34.2,11,213.8,18.5,7,,2015-03-17T07:43:53,2015-03-17T19:55:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-18,23,18,20.7,23,18,20.7,16,75.5,0,0,0,,,,,18.4,172.5,1012.9,33.5,11.5,203.9,17.6,8,,2015-03-18T07:44:17,2015-03-18T19:54:40,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-19,24,19.8,21.4,24,19.8,21.4,16.1,72.4,0,0,0,,,,,20.5,177.9,1013.1,25.1,11.4,293.5,25.4,10,,2015-03-19T07:44:41,2015-03-19T19:53:41,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-20,23.1,18,20.4,23.1,18,20.4,16.4,78.1,0,0,0,,,,,25.9,180.8,1014.2,54.9,11.3,289.9,24.9,10,,2015-03-20T07:45:05,2015-03-20T19:52:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-21,25.7,20.2,22,25.7,20.2,22,16,69.1,0,0,0,,,,,20.5,191.7,1014.6,70.7,11.5,285.7,24.7,9,,2015-03-21T07:45:29,2015-03-21T19:51:43,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-22,24,20,21.6,24,20,21.6,16.4,72.6,0,0,0,,,,,22.3,163.8,1013.3,61.4,11.4,284.5,24.6,10,,2015-03-22T07:45:52,2015-03-22T19:50:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-23,26,19.8,22.4,26,19.8,22.4,16.5,70.4,0,0,0,,,,,18.4,160.4,1013.9,50.2,11.3,176.1,15.1,7,,2015-03-23T07:46:16,2015-03-23T19:49:44,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
Antofagasta Chile,2015-03-24,26.7,22,23.4,27.3,22,23.4,17.6,70.5,1.5,100,33.33,rain,,,,18.4,225.8,1013.3,67.1,11.7,208.1,18,8,,2015-03-24T07:46:39,2015-03-24T19:48:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"85442099999,SCFA"
Antofagasta Chile,2015-03-25,25,19,20.9,25,19,20.9,18.3,85.1,13,100,79.17,rain,,,,20.5,274.2,1013.4,64.8,7.9,202.5,17.5,7,,2015-03-25T07:47:02,2015-03-25T19:47:45,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"85442099999,remote,SCFA"
Antofagasta Chile,2015-03-26,22.8,19.3,20.7,22.8,19.3,20.7,17.4,81.7,1.8,100,45.83,rain,,,,20.5,205.9,1013.7,49,12.2,243.4,21.1,9,,2015-03-26T07:47:26,2015-03-26T19:46:46,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"85442099999,remote,SCFA"
Antofagasta Chile,2015-03-27,23.1,12,20.2,23.1,12,20.2,16.4,79.1,0,0,0,,,,,24.1,149.7,1014.6,30,12.1,284,24.6,9,,2015-03-27T07:47:49,2015-03-27T19:45:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
Antofagasta Chile,2015-03-28,23.6,17,20.2,23.6,17,20.2,16.8,80.9,0,0,0,,,,,22.3,185.4,1015.9,45.5,10.8,291.2,25.2,10,,2015-03-28T07:48:12,2015-03-28T19:44:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
