name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
salar de atacama,2015-01-01,24,3.2,13.5,24,0.1,12.8,-11.8,19.9,0,0,0,,,,,34.2,202.3,,1.6,,424,36.6,10,,2015-01-01T06:50:28,2015-01-01T20:23:49,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-01-02,24,4.1,14,24,1.4,13.6,-11.2,19.7,0,0,0,,,,,35.3,198.3,,58.7,,398.7,34.5,10,,2015-01-02T06:51:07,2015-01-02T20:24:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-03,25.2,5.6,14.9,25.2,3.2,14.4,-11.1,19.5,0,0,0,,,,,33.8,192.5,,79.7,,376,32.7,10,,2015-01-03T06:51:46,2015-01-03T20:24:21,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-04,24.3,8.8,15.9,24.3,7.4,15.5,-9.8,18.3,0,0,0,,,,,31.7,197.2,,90.1,,265.5,23,8,,2015-01-04T06:52:26,2015-01-04T20:24:35,0.5,Overcast,Cloudy skies throughout the day.,cloudy,remote
salar de atacama,2015-01-05,20.8,10.1,15.1,20.8,10.1,15.1,-6.8,22.4,0,0,0,,,,,27,204,,93.6,,172.4,15,5,,2015-01-05T06:53:07,2015-01-05T20:24:48,0.5,Overcast,Cloudy skies throughout the day.,cloudy,remote
salar de atacama,2015-01-06,25.5,9.3,15.8,25.5,8.8,15.8,-6.4,24,0,0,0,,,,,37.1,221.5,,49.6,,389.5,33.7,10,,2015-01-06T06:53:48,2015-01-06T20:24:59,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-07,25.9,7.4,16.1,25.9,6.1,15.9,-6.4,25.3,0,0,0,,,,,38.9,204.2,,33,,401.9,34.7,10,,2015-01-07T06:54:30,2015-01-07T20:25:09,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
salar de atacama,2015-01-08,23.9,7.8,15.3,23.9,6.1,15,-7,25,0,0,0,,,,,33.5,205.1,,50.6,,310.1,26.8,10,,2015-01-08T06:55:12,2015-01-08T20:25:18,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-09,26.3,7.9,16.3,26.3,6.3,15.9,-5.4,26,0,0,0,,,,,35.6,209.2,,34,,411.5,35.7,10,,2015-01-09T06:55:54,2015-01-09T20:25:25,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
salar de atacama,2015-01-10,26.8,8.3,16.6,26.6,6.9,16.3,-5.4,26.8,0,0,0,,,,,43.6,200.4,,49.7,,400,34.4,10,,2015-01-10T06:56:37,2015-01-10T20:25:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-11,27.4,9.8,17.3,26.7,9.1,17.1,-6,25.7,0,0,0,,,,,39.2,187.4,,42.1,,412.3,35.7,10,,2015-01-11T06:57:20,2015-01-11T20:25:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-12,23.6,9.8,15.5,23.6,8.8,15.3,-4.8,27.7,0,0,0,,,,,34.2,189.8,,82.8,,252.2,21.9,9,,2015-01-12T06:58:03,2015-01-12T20:25:38,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-13,23.4,7.1,14.3,23.4,5.3,14,-4.9,30.9,0,0,0,,,,,30.6,206.5,,83.1,,339.8,29.4,10,,2015-01-13T06:58:47,2015-01-13T20:25:40,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-14,24.3,5.4,14.3,24.3,3.2,13.8,-7.8,26.1,0,0,0,,,,,35.6,196.4,,55.3,,409.7,35.3,10,,2015-01-14T06:59:30,2015-01-14T20:25:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-15,25.6,5.9,15.1,25.6,3.8,14.6,-8.7,22.9,0.1,100,4.17,rain,,,,34.9,200.1,,72.6,,410.9,35.5,10,,2015-01-15T07:00:14,2015-01-15T20:25:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
salar de atacama,2015-01-16,25.5,5.3,14.8,25.5,2.6,14.2,-9.5,23.7,0,0,0,,,,,37.4,194.2,,68.9,,408,35.2,10,,2015-01-16T07:00:58,2015-01-16T20:25:36,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-17,25.4,6,15.1,25.4,3.9,14.5,-8.8,23.5,0,0,0,,,,,38.9,189.3,,71.6,,402.7,34.8,10,,2015-01-17T07:01:42,2015-01-17T20:25:32,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-18,23.7,8.3,15,23.7,7.5,14.8,-5.1,27.7,0,0,0,,,,,34.2,190.3,,69,,370.2,31.9,10,,2015-01-18T07:02:26,2015-01-18T20:25:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-19,22.9,8.1,14.6,22.9,7.1,14.4,-3.5,31.5,0,0,0,,,,,33.5,205.6,,88.2,,321.8,27.8,10,,2015-01-19T07:03:10,2015-01-19T20:25:19,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-20,25.3,8.9,15.9,25.3,7.9,15.8,-2.7,30.1,0,0,0,,,,,40.3,201.6,,70.7,,354.5,30.8,10,,2015-01-20T07:03:54,2015-01-20T20:25:11,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-21,24.9,10.1,16.6,24.9,10.1,16.6,-1,32.2,0,0,0,,,,,38.2,231,,64.8,,365.3,31.5,10,,2015-01-21T07:04:38,2015-01-21T20:25:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-22,25.8,11.3,17.3,25.8,11.3,17.3,-2,29,0,0,0,,,,,33.5,212.7,,62.8,,361.8,31.3,10,,2015-01-22T07:05:22,2015-01-22T20:24:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-23,25.9,8.8,16.2,25.9,8.8,16.2,-1.3,33.6,0,0,0,,,,,37.8,202.4,,24.1,,392,34,10,,2015-01-23T07:06:06,2015-01-23T20:24:37,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-24,24.9,8.8,16.2,24.9,7.6,15.9,-3.1,29.6,0,0,0,,,,,34.9,203.1,,32.2,,393.8,34,10,,2015-01-24T07:06:49,2015-01-24T20:24:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-25,24.7,9.8,16.3,24.7,9.8,16.3,-1.8,30.8,1.1,100,25,rain,,,,36.7,234,,48,,382.1,33,10,,2015-01-25T07:07:33,2015-01-25T20:24:08,0.16,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
salar de atacama,2015-01-26,24.6,9.9,16.1,24.6,9.9,16.1,0.9,38.6,2.7,100,25,rain,,,,37.1,212.1,,42.7,,346.7,30,10,,2015-01-26T07:08:16,2015-01-26T20:23:51,0.21,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,remote
salar de atacama,2015-01-27,22.7,7.1,13.9,22.7,6.3,13.9,-0.9,41,0,0,0,,,,,35.3,208.2,,0,,399.7,34.7,10,,2015-01-27T07:08:59,2015-01-27T20:23:33,0.27,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-01-28,23.8,6.2,14.3,23.8,5.1,14.1,-2.5,35.9,0,0,0,,,,,30.2,192.6,,6.4,,400.5,34.6,10,,2015-01-28T07:09:42,2015-01-28T20:23:13,0.32,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-01-29,24.6,7.8,15.4,24.6,7.4,15.3,0.4,39,0,0,0,,,,,38.5,225.8,,63.2,,386.5,33.4,10,,2015-01-29T07:10:24,2015-01-29T20:22:52,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-30,22.3,10,15.2,22.3,10,15.2,1.5,42.8,0,0,0,,,,,28.8,202,,87.4,,236,20.4,7,,2015-01-30T07:11:06,2015-01-30T20:22:30,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-01-31,24.5,9.6,16.4,24.5,9,16.4,3.9,45.6,0,0,0,,,,,24.1,157.7,,81.8,,321.4,27.9,10,,2015-01-31T07:11:48,2015-01-31T20:22:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-01,26.1,9.7,16.9,26.1,9.7,16.9,2.8,41.9,0,0,0,,,,,37.8,221.1,,77.4,,376.8,32.6,10,,2015-02-01T07:12:30,2015-02-01T20:21:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-02,26.8,10.7,17.1,26.5,10.7,17.1,0.5,36.6,0,0,0,,,,,36.7,214.2,,42.4,,384.1,33.3,10,,2015-02-02T07:13:11,2015-02-02T20:21:15,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-03,27.1,9.9,17.5,26.4,8.8,17.3,2.5,40.6,0,0,0,,,,,41,204.7,,22.2,,383,33.1,10,,2015-02-03T07:13:52,2015-02-03T20:20:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-04,27.7,9.1,16.9,26.4,7.8,16.7,1.9,44,0,0,0,,,,,39.2,197,,49.8,,387.6,33.4,10,,2015-02-04T07:14:32,2015-02-04T20:20:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-05,26.7,9,16.4,26.7,7.8,16.1,0.9,41,0,0,0,,,,,36.7,202.3,,61.2,,381.2,32.9,10,,2015-02-05T07:15:12,2015-02-05T20:19:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-06,25,8.2,16.1,25,6.8,15.9,1.5,41,0,0,0,,,,,37.8,193.8,,35.3,,370.1,31.9,10,,2015-02-06T07:15:52,2015-02-06T20:19:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-07,23.3,8.5,14.9,23.3,8.5,14.9,4.7,53.5,0,0,0,,,,,38.2,227.9,,24.4,,365.6,31.5,10,,2015-02-07T07:16:31,2015-02-07T20:18:46,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-08,23.9,8.9,14.8,23.9,8.9,14.8,5.5,59.5,0,0,0,,,,,35.6,248.4,,20.4,,371.5,32.1,10,,2015-02-08T07:17:10,2015-02-08T20:18:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-09,21.4,8,13.4,21.4,8,13.3,5.1,61.4,0,0,0,,,,,34.6,260,,32.9,,365.3,31.4,10,,2015-02-09T07:17:48,2015-02-09T20:17:38,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-10,21.5,7.1,13.1,21.5,7,13,3.6,58.8,0,0,0,,,,,32,244.9,,42.7,,379.4,32.8,10,,2015-02-10T07:18:26,2015-02-10T20:17:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-11,23.7,8.3,14.5,23.7,7.3,14.1,3.3,51.5,0,0,0,,,,,37.4,223.4,,49.9,,376.2,32.4,10,,2015-02-11T07:19:03,2015-02-11T20:16:26,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-12,24.9,8.2,15.5,24.9,7.5,15.3,2.1,47,0,0,0,,,,,31.7,211.4,,44.8,,378.1,32.5,10,,2015-02-12T07:19:40,2015-02-12T20:15:48,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-13,26.1,9.9,16.4,26.1,9.5,16.4,2.9,44.9,0,0,0,,,,,41,210.5,,91.1,,369.2,31.9,10,,2015-02-13T07:20:17,2015-02-13T20:15:09,0.82,Overcast,Cloudy skies throughout the day.,cloudy,remote
salar de atacama,2015-02-14,25.1,9.1,15.5,25.1,8.9,15.4,1.3,44.2,0,0,0,,,,,34.9,193.7,,47.9,,380.2,32.7,10,,2015-02-14T07:20:53,2015-02-14T20:14:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-02-15,25.1,7.7,15.3,25.1,6.7,15.2,-1.7,36.5,0,0,0,,,,,34.2,202.6,,18.2,,382.1,32.9,10,,2015-02-15T07:21:28,2015-02-15T20:13:48,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-16,24.3,7.2,14.8,24.3,6.2,14.6,-4.7,30.2,0.3,100,12.5,rain,,,,31.7,199.1,,4.7,,383.2,33,10,,2015-02-16T07:22:03,2015-02-16T20:13:06,0.96,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
salar de atacama,2015-02-17,23.7,7.7,14.3,23.7,6.9,14.1,-5.9,26.7,0.9,100,12.5,rain,,,,36.4,192.6,,0,,383.3,33,10,,2015-02-17T07:22:38,2015-02-17T20:12:23,0.99,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
salar de atacama,2015-02-18,21.8,6.4,12.8,21.8,5,12.6,-2.1,39,0,0,0,,,,,40.3,216,,0.1,,377.6,32.6,10,,2015-02-18T07:23:12,2015-02-18T20:11:39,1,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-19,19.8,5.5,11,19.8,4.9,10.6,-0.1,53.3,0,0,0,,,,,41.4,191.1,,6.4,,373.3,32.2,10,,2015-02-19T07:23:46,2015-02-19T20:10:55,0,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-20,20.2,4.4,11.2,20.2,1.6,10.6,-1.6,49.6,0,0,0,,,,,36,183.4,,8,,379,32.7,10,,2015-02-20T07:24:19,2015-02-20T20:10:09,0.02,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-21,21.8,3.8,12.3,21.8,1.2,11.6,-1.6,46,0,0,0,,,,,28.8,186.8,,0,,375.9,32.5,10,,2015-02-21T07:24:51,2015-02-21T20:09:23,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-22,23.3,7.3,14.3,23.3,5.9,13.9,-3,32.9,0,0,0,,,,,29.5,210.4,,35.8,,373.4,32.3,10,,2015-02-22T07:25:24,2015-02-22T20:08:35,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
salar de atacama,2015-02-23,26.2,7.5,15.9,26.2,5.7,15.4,-7.5,22.7,0,0,0,,,,,33.1,197.1,,3.2,,376.5,32.5,10,,2015-02-23T07:25:55,2015-02-23T20:07:47,0.13,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-24,26.5,8.3,16.2,26.5,6.8,15.8,-10.3,18.7,0,0,0,,,,,32.8,190.8,,0,,377.1,32.5,10,,2015-02-24T07:26:27,2015-02-24T20:06:59,0.19,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-25,26.1,7.8,16.1,26.1,6.1,15.8,-9.8,18.5,0,0,0,,,,,30.6,201,,2.1,,376,32.5,10,,2015-02-25T07:26:58,2015-02-25T20:06:09,0.24,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-26,24.7,8.2,15.2,24.7,6.6,14.9,-5.8,25.8,0,0,0,,,,,35.3,197.9,,2.4,,367.8,31.7,10,,2015-02-26T07:27:28,2015-02-26T20:05:19,0.29,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-02-27,23.2,8.4,14.3,23.2,7.4,14.1,-0.3,39.7,0.3,100,12.5,rain,,,,36,199.6,,14.4,,356.7,30.7,10,,2015-02-27T07:27:58,2015-02-27T20:04:28,0.34,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
salar de atacama,2015-02-28,23.2,7.1,14.1,23.2,5.3,13.6,2.2,49.4,0,0,0,,,,,34.2,196.3,,0.7,,357.3,30.8,10,,2015-02-28T07:28:28,2015-02-28T20:03:36,0.38,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-01,24,6.4,14.6,24,4.4,14.3,-1.5,38.7,0,0,0,,,,,28.8,201.2,,0,,364.2,31.3,10,,2015-03-01T07:28:57,2015-03-01T20:02:44,0.42,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-02,24.1,7.3,14.8,24.1,5.7,14.5,-4.1,30,0,0,0,,,,,32,198.4,,0,,363.9,31.3,10,,2015-03-02T07:29:26,2015-03-02T20:01:51,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-03,24,5.4,14.1,24,2.9,13.5,-6.3,27.2,0,0,0,,,,,28.1,196.8,,0,,365.5,31.5,10,,2015-03-03T07:29:54,2015-03-03T20:00:57,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-04,25,8.2,15.2,25,6.9,14.9,-5.3,25.9,0,0,0,,,,,32,201.3,,1.1,,357.6,30.8,10,,2015-03-04T07:30:22,2015-03-04T20:00:03,0.49,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-05,25.6,5.9,15,25.6,3.3,14.4,-8,23.8,0,0,0,,,,,34.2,182.7,,54.6,,348.4,30.1,10,,2015-03-05T07:30:50,2015-03-05T19:59:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-06,25.9,8.3,15.9,25.9,6.8,15.7,-6.2,24.8,0,0,0,,,,,33.8,200.9,,6.6,,358.9,31.1,10,,2015-03-06T07:31:17,2015-03-06T19:58:14,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-07,26,8.7,16.1,26,7.5,15.8,-3.7,28.8,0,0,0,,,,,33.8,190.8,,26.3,,351.2,30.3,10,,2015-03-07T07:31:44,2015-03-07T19:57:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-08,26.5,8.6,16.7,26.5,7,16.3,-1.8,32,0,0,0,,,,,31,192.6,,21.8,,347.7,30.1,10,,2015-03-08T07:32:11,2015-03-08T19:56:22,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-09,28.2,10.8,17.8,26.7,10.8,17.6,-1.1,31.2,0,0,0,,,,,34.6,198.1,,1.8,,344.2,29.7,10,,2015-03-09T07:32:37,2015-03-09T19:55:26,0.56,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-10,28.5,9.3,17.9,26.9,7.5,17.4,-1.3,32.3,0,0,0,,,,,33.5,191.6,,9,,346,30.1,10,,2015-03-10T07:33:03,2015-03-10T19:54:29,0.6,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-11,28.1,10.2,17.8,26.6,10.2,17.6,-2.1,30.3,0,0,0,,,,,33.1,197.4,,0.4,,343.5,29.7,10,,2015-03-11T07:33:29,2015-03-11T19:53:32,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-12,26.8,9,16.5,26.7,8.1,16.3,-1,36.6,0,0,0,,,,,33.5,193.8,,0,,339.5,29.3,10,,2015-03-12T07:33:55,2015-03-12T19:52:35,0.69,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-13,26,7.9,15.4,26,6.9,15.3,-1.6,38.5,0,0,0,,,,,33.1,192.9,,5.1,,342.9,29.5,10,,2015-03-13T07:34:20,2015-03-13T19:51:37,0.74,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-14,25.3,7.7,15.3,25.3,6.4,15.1,-0.5,39.4,0,0,0,,,,,32.8,200.6,,21.5,,334.9,28.9,10,,2015-03-14T07:34:45,2015-03-14T19:50:39,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
salar de atacama,2015-03-15,26.5,8.8,16.2,26.5,7.3,15.8,0.7,39.9,0.3,100,12.5,rain,,,,29.9,188.9,,62.1,,327.6,28.3,10,,2015-03-15T07:35:09,2015-03-15T19:49:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
salar de atacama,2015-03-16,24.6,8.9,15.4,24.6,7.5,15.2,3.3,49,0,0,0,,,,,33.5,197.5,,74.8,,294.2,25.4,10,,2015-03-16T07:35:34,2015-03-16T19:48:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-17,24,9.7,15.3,24,8.5,15.1,2.5,46.9,0,0,0,,,,,32,204.2,,73.6,,274.9,23.7,9,,2015-03-17T07:35:58,2015-03-17T19:47:44,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-18,23.1,10.5,15.6,23.1,10.5,15.6,5,51.2,0.9,100,37.5,rain,,,,31,222.9,,90.4,,281.5,24.3,9,,2015-03-18T07:36:22,2015-03-18T19:46:45,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
salar de atacama,2015-03-19,22.9,10.2,15.3,22.9,10.2,15.3,6.3,57.9,3.3,100,50,rain,,,,33.5,202,,41.4,,291.6,25.2,10,,2015-03-19T07:36:46,2015-03-19T19:45:46,1,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
salar de atacama,2015-03-20,24.5,9.8,15.3,24.5,9.8,15.3,5.5,55.8,0,0,0,,,,,36.4,229.5,,48.8,,310.9,26.7,10,,2015-03-20T07:37:10,2015-03-20T19:44:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-21,22.6,9.9,15.2,22.6,8.4,15.1,5.1,54.7,0,0,0,,,,,31,182.7,,44.3,,306,26.5,10,,2015-03-21T07:37:34,2015-03-21T19:43:48,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-03-22,23.1,6.9,14.2,23.1,5,13.8,4.1,57.1,0.1,100,4.17,rain,,,,31,196.6,,93.2,,317.7,27.2,10,,2015-03-22T07:37:57,2015-03-22T19:42:49,0.03,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
salar de atacama,2015-03-23,20.2,7.1,12.9,20.2,5.4,12.5,4.1,58,0.5,100,12.5,rain,,,,28.4,199.2,,93.6,,259.8,22.5,9,,2015-03-23T07:38:20,2015-03-23T19:41:49,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,remote
salar de atacama,2015-03-24,13.7,8.6,10.6,13.7,8,10.4,5.9,73.7,3.7,100,54.17,rain,,,,26.3,211.6,,88,,147.6,12.7,5,,2015-03-24T07:38:43,2015-03-24T19:40:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
salar de atacama,2015-03-25,15.1,7.9,10.5,15.1,4.9,9,7,80.4,6.3,100,100,rain,,,,39.6,275.3,,57.1,,192.8,16.6,7,,2015-03-25T07:39:07,2015-03-25T19:39:51,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
salar de atacama,2015-03-26,16.5,6,9.9,16.5,4.6,8.9,4.2,72.2,2.5,100,62.5,rain,,,,34.9,275.3,,29.7,,292,25.1,10,,2015-03-26T07:39:30,2015-03-26T19:38:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
salar de atacama,2015-03-27,17,3.1,9.1,17,0.2,8,-0.2,59.9,1,100,29.17,rain,,,,32.8,166.1,,12.3,,317.5,27.5,10,,2015-03-27T07:39:53,2015-03-27T19:37:53,0.26,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote
salar de atacama,2015-03-28,17.1,1.1,8.6,17.1,-2.4,7.2,-3.6,50.5,0,0,0,,,,,31,195.5,,6.2,,319.7,27.7,10,,2015-03-28T07:40:15,2015-03-28T19:36:54,0.31,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-29,20.9,0.9,10.1,20.9,-3.5,8.5,-10,29.7,0,0,0,,,,,27.7,177.4,,7.9,,325.7,28,10,,2015-03-29T07:40:38,2015-03-29T19:35:55,0.35,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-30,19.9,2.4,10.4,19.9,-0.7,9.2,-9,28.2,0,0,0,,,,,27,187.2,,0,,319.4,27.7,10,,2015-03-30T07:41:01,2015-03-30T19:34:56,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-03-31,21.4,1.3,11,21.4,-2.9,9.5,-9.9,26.1,0,0,0,,,,,24.1,183,,0,,318.3,27.5,10,,2015-03-31T07:41:24,2015-03-31T19:33:57,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-04-01,22.7,5,12.7,22.7,2.4,11.7,-8.4,25.7,0,0,0,,,,,24.8,202.5,,25.5,,315.1,27.3,10,,2015-04-01T07:41:47,2015-04-01T19:32:59,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
salar de atacama,2015-04-02,22.9,6.1,13.5,22.9,4,12.8,-5.8,28.4,0,0,0,,,,,28.1,201.3,,25.4,,307.4,26.6,10,,2015-04-02T07:42:09,2015-04-02T19:32:01,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-04-03,21.5,4.3,12,21.5,1.6,11,-5.3,33.2,0,0,0,,,,,28.8,186.2,,28.3,,307.6,26.7,10,,2015-04-03T07:42:32,2015-04-03T19:31:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-04-04,21.7,3.1,11.5,21.7,-0.1,10.3,-7.3,30.7,0,0,0,,,,,29.9,192.1,,8.6,,307,26.6,10,,2015-04-04T07:42:55,2015-04-04T19:30:05,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-04-05,22.7,3.2,12.1,22.7,0,11,-11.2,21.8,0,0,0,,,,,24.8,189.6,,12.1,,306.3,26.6,10,,2015-04-05T07:43:18,2015-04-05T19:29:08,0.51,Clear,Clear conditions throughout the day.,clear-day,remote
salar de atacama,2015-04-06,21.6,5,13.2,21.6,2,12.4,-10.7,20,0,0,0,,,,,18,188.8,,74.9,,209.2,18,8,,2015-04-06T07:43:41,2015-04-06T19:28:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-04-07,22.9,7.2,14.2,22.9,5.4,13.8,-9.2,21.1,0,0,0,,,,,32,200.8,,59.9,,274.1,23.5,9,,2015-04-07T07:44:04,2015-04-07T19:27:14,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
salar de atacama,2015-04-08,23.1,3.5,12.5,23.1,0.3,11.5,-11.5,20.8,0,0,0,,,,,29.5,189.1,,0,,303.3,26.1,10,,2015-04-08T07:44:27,2015-04-08T19:26:18,0.57,Clear,Clear conditions throughout the day.,clear-day,remote
