name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
jujuy argentina,2015-06-27,18.4,11,14.6,18.4,11,14.6,12.3,86.7,0,0,0,,,,,12.7,237.9,,81.7,8.8,198.6,17,7,,2015-06-27T08:04:51,2015-06-27T18:43:40,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-06-28,21.6,11,15.3,21.6,11,15.3,12.5,84.3,0,0,0,,,,,12.2,193,,62.4,9.4,184.6,16.1,7,,2015-06-28T08:04:57,2015-06-28T18:43:58,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-06-29,22.9,11.8,16.7,22.9,11.8,16.7,12.7,78.8,0,0,0,,,,,14,223.8,,58.8,10,195.7,16.9,7,,2015-06-29T08:05:03,2015-06-29T18:44:17,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-06-30,21.2,5.9,12.9,21.2,3,12.3,6.4,68.8,0,0,0,,,,,18.4,199.8,,18.4,10.3,201.4,17.5,7,,2015-06-30T08:05:08,2015-06-30T18:44:36,0.48,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-01,19.6,7.9,12.8,19.6,6.6,12.4,8.5,77,0,0,0,,,,,15.8,210.1,,49.6,10.2,193.3,16.8,7,,2015-07-01T08:05:10,2015-07-01T18:44:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-02,18.6,6,12.1,18.6,4.5,11.5,8.5,80,0,0,0,,,,,10.4,194.7,,50.8,10.4,201.2,17.4,7,,2015-07-02T08:05:13,2015-07-02T18:45:16,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-03,17.6,9.6,12.5,17.6,7.2,12,8.2,75.9,0.9,100,37.5,rain,,,,27.2,263.4,,88.3,10.4,148,13,6,,2015-07-03T08:05:14,2015-07-03T18:45:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-04,10.7,7,9.4,10.7,4.5,8.7,6.8,84.2,0.4,100,16.67,rain,,,,16.9,154.8,,96.8,9.3,139.8,12,6,,2015-07-04T08:05:15,2015-07-04T18:46:00,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-05,12.9,6,8.8,12.9,4.4,8.5,6,83.2,1.5,100,12.5,rain,,,,15.8,137.4,,88.2,10.6,193.4,16.7,7,,2015-07-05T08:05:14,2015-07-05T18:46:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-06,19.7,3,11.1,19.7,0.1,10.3,4.6,68.5,0,0,0,,,,,24.1,221.8,,29.5,10.5,196.5,17.1,7,,2015-07-06T08:05:12,2015-07-06T18:46:45,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-07,17.9,7.1,11.4,17.9,4.6,10.9,5.1,67.3,0,0,0,,,,,15.8,250.9,,45.8,10.5,197.1,16.9,7,,2015-07-07T08:05:08,2015-07-07T18:47:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-08,19.1,1,9.2,19.1,-0.6,8.2,3.4,70.4,0,0,0,,,,,13.8,218,,1.4,10.5,206.4,17.8,8,,2015-07-08T08:05:04,2015-07-08T18:47:32,0.73,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-09,22,2,11.4,22,0.7,10.4,4.9,68,0,0,0,,,,37.1,16.6,210.3,,7.9,10.4,181.3,15.8,7,,2015-07-09T08:04:58,2015-07-09T18:47:56,0.79,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-10,22.6,5,13.2,22.6,2.1,12.5,7.1,69.7,0,0,0,,,,,13.7,211.3,,28.7,10.4,164.2,14.1,7,,2015-07-10T08:04:51,2015-07-10T18:48:20,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-11,20,9.7,14.7,20,9,14.7,9.5,71.7,0,0,0,,,,,15.6,169.1,,65.6,9.9,202.9,17.5,7,,2015-07-11T08:04:43,2015-07-11T18:48:45,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-12,30,6.5,14.4,28.1,3.8,13.8,6.4,66.7,0,0,0,,,,,18.4,229.8,,14.2,10.3,190,16.5,7,,2015-07-12T08:04:34,2015-07-12T18:49:10,0.94,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-13,25,10.1,15.2,25,10.1,15.2,1.6,49.8,0,0,0,,,,,28.8,224.8,,32.9,10.4,208.6,18,8,,2015-07-13T08:04:24,2015-07-13T18:49:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-14,12,-0.2,9.4,12,-5.1,8.9,5.8,78.6,4.9,100,50,rain,,,,17.8,167.6,,88.8,8.2,200.5,17.3,7,,2015-07-14T08:04:12,2015-07-14T18:50:01,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-15,12.7,6.7,9.3,12.7,5.8,8.9,5.7,80.9,0,0,0,,,,,11.6,134.2,,89.5,8.3,217.1,18.5,8,,2015-07-15T08:03:59,2015-07-15T18:50:27,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-16,16,-2.6,9.6,16,-7.2,9,4.7,73.4,0,0,0,,,,,14.8,189.7,1009.4,51.4,10.8,215.8,18.5,8,,2015-07-16T08:03:45,2015-07-16T18:50:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-17,19,2.6,9.8,19,-0.2,8.9,5,74.5,0,0,0,,,,,12.7,189,,1.7,9.7,214.1,18.5,8,,2015-07-17T08:03:30,2015-07-17T18:51:19,0.01,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-18,23.1,3.5,12,23.1,0.9,11,5,66.8,0,0,0,,,,,15,236,,12.5,10.4,218.6,19,8,,2015-07-18T08:03:13,2015-07-18T18:51:46,0.03,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-19,23,0.9,12.1,23,-2.4,11.1,5.8,67.9,0,0,0,,,,,16.6,217.5,,21.5,10.4,202.7,17.5,7,,2015-07-19T08:02:55,2015-07-19T18:52:12,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-20,13.9,0.4,10.8,13.9,-3.2,10.4,5.2,69.7,1.1,100,20.83,rain,,,46.4,33.5,233.4,,85.6,10,201.5,17.3,7,,2015-07-20T08:02:36,2015-07-20T18:52:39,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-21,13,1.7,8.4,13,1.7,8.1,2.8,69.5,0.9,100,12.5,rain,,,,13,104.7,,79.6,10.4,212.8,18.4,8,,2015-07-21T08:02:16,2015-07-21T18:53:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-22,16.9,0.9,9.4,16.9,-2.2,8.6,1.5,60.5,0,0,0,,,,,14.3,208.6,,35.1,10.6,214.1,18.5,8,,2015-07-22T08:01:55,2015-07-22T18:53:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-23,19.9,4.5,10.7,19.9,2.1,9.7,4.4,68,0,0,0,,,,,10.9,242.3,,15.3,9.4,211.3,18.3,8,,2015-07-23T08:01:32,2015-07-23T18:53:59,0.22,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-24,20.1,3,11.1,20.1,0.4,10.2,4.6,67.3,0,0,0,,,,,16.9,195.4,,5.4,10.7,208.7,18.1,8,,2015-07-24T08:01:08,2015-07-24T18:54:26,0.27,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-25,20.1,5.3,11.3,20.1,3.1,10.5,4.4,67,0,0,0,,,,,18.1,193.3,,1.4,10.8,225.4,19.4,8,,2015-07-25T08:00:43,2015-07-25T18:54:53,0.31,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-26,21.1,2,11.7,21.1,2,11.5,5.7,70,0,0,0,,,,,13.5,153.5,,4.6,10.7,225.6,19.5,8,,2015-07-26T08:00:17,2015-07-26T18:55:20,0.36,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-27,26.1,7.2,15.4,26.1,4.8,14.8,8.8,68.3,0,0,0,,,,,18.4,211.4,,0.1,10.4,229,19.8,8,,2015-07-27T07:59:50,2015-07-27T18:55:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-28,29.3,7.5,17.6,28.3,5,17,8.5,60.1,0,0,0,,,,,17.1,229.8,,5,10.8,231,20.1,8,,2015-07-28T07:59:21,2015-07-28T18:56:13,0.44,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-29,27.6,8,18.7,27.3,8,18.7,10.5,61.2,0,0,0,,,,,13.8,207.9,,17.1,10.7,224.8,19.5,8,,2015-07-29T07:58:52,2015-07-29T18:56:40,0.47,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-07-30,24.7,7,18.9,24.7,2.7,18.6,11.7,65.7,0,0,0,,,,35.3,28.8,172,,43.5,11.1,228,19.6,8,,2015-07-30T07:58:21,2015-07-30T18:57:07,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-07-31,27.6,6,18.9,26.9,0.8,18.6,8.8,57.4,0,0,0,,,,59.4,36,228.8,,6.1,10.5,227.2,19.5,8,,2015-07-31T07:57:49,2015-07-31T18:57:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-01,25.6,9.7,17,25.6,8.4,16.9,8.1,60.2,0,0,0,,,,,12.7,210.3,,3.4,10.4,233.6,20.2,8,,2015-08-01T07:57:16,2015-08-01T18:58:00,0.51,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-02,30,10.5,18.8,28.7,10.5,18.6,9.8,60.7,0,0,0,,,,,16.6,194.3,,0,10.5,234.1,20.3,8,,2015-08-02T07:56:42,2015-08-02T18:58:26,0.53,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-03,27.9,13,19.8,27.5,13,19.8,11.6,60.8,0,0,0,,,,,16.3,173.6,,18.3,10,228.6,19.6,8,,2015-08-03T07:56:07,2015-08-03T18:58:52,0.56,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-04,24.7,16,19.4,24.7,16,19.4,13.9,72.5,0,0,0,,,,,14.3,183.3,,68,10.2,224,19.4,8,,2015-08-04T07:55:30,2015-08-04T18:59:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-05,26,11,18.1,26,11,18.1,13.6,76.8,0,0,0,,,,,16.1,192.5,,30.3,10.2,188.2,16.3,7,,2015-08-05T07:54:53,2015-08-05T18:59:44,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-06,32.6,12,20.7,31.8,12,20.7,11.8,63.5,0,0,0,,,,,34.9,208.7,,22.4,11.2,224.2,19.3,8,,2015-08-06T07:54:14,2015-08-06T19:00:10,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-07,35,15.2,23.4,32.3,15.2,22.7,8.5,50.2,0,0,0,,,,57.6,24.1,232.5,,5.7,11,230.5,20,8,,2015-08-07T07:53:35,2015-08-07T19:00:36,0.78,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-08,23.5,14,19.1,23.5,14,19.1,15.2,78.5,0,0,0,,,,,16.8,177.5,,58.7,8.9,239.5,20.7,8,,2015-08-08T07:52:55,2015-08-08T19:01:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-09,18.9,13.5,16.3,18.9,13.5,16.3,14.5,89.4,3.9,100,37.5,rain,,,,23.9,192,,71.9,8.9,177.6,15.3,8,,2015-08-09T07:52:13,2015-08-09T19:01:26,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-10,14.4,-1.6,12.1,14.4,-5.2,11.9,7.6,75.5,0,0,0,,,,,23.4,143.6,,74.4,10.1,241.3,21,9,,2015-08-10T07:51:31,2015-08-10T19:01:51,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-11,16.6,11,12.6,16.6,11,12.6,10.6,88.2,1,100,29.17,rain,,,,9.6,165.3,,97.5,8.6,240.2,20.9,9,,2015-08-11T07:50:48,2015-08-11T19:02:16,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-12,14.2,10,12.4,14.2,8.8,12.3,10.3,87.6,2,100,37.5,rain,,,,17.4,198.2,,99.1,9.5,225.4,19.5,8,,2015-08-12T07:50:03,2015-08-12T19:02:41,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-13,13,9,10.9,13,7.6,10.6,8.2,83.8,0.4,100,16.67,rain,,,,23.1,155.9,,99.5,8.8,234.6,20.3,9,,2015-08-13T07:49:18,2015-08-13T19:03:05,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-14,12.7,8,10,12.7,6,9.4,7.9,87.1,1.3,100,33.33,rain,,,,21.5,157.7,,98.5,6.9,250.8,21.7,9,,2015-08-14T07:48:32,2015-08-14T19:03:29,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-15,20.3,3,10.5,20.3,1,10,5.2,73.6,0.9,100,12.5,rain,,,,13,204.3,1007.9,22.8,10.2,243.9,21,8,,2015-08-15T07:47:45,2015-08-15T19:03:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-16,12.9,6,9.6,12.9,5.1,9.2,6.6,82.2,0.1,100,4.17,rain,,,,12.7,225.5,,71.9,10.7,189.4,16.4,7,,2015-08-16T07:46:57,2015-08-16T19:04:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-17,14.7,7.6,10.6,14.7,7.5,10.4,7.9,83.5,0,0,0,,,,,13.8,207.6,,75.2,9.9,256.4,22.2,9,,2015-08-17T07:46:09,2015-08-17T19:04:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-18,23,2.9,11.7,23,0.5,10.8,3.5,63.4,0,0,0,,,,,22.3,203,,5.5,10.4,259.3,22.3,9,,2015-08-18T07:45:19,2015-08-18T19:05:04,0.07,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-19,22,4,14.1,22,3.9,13.5,3.9,53.6,0,0,0,,,,48.2,18.4,175.1,,28.9,10.5,201.7,17.5,7,,2015-08-19T07:44:29,2015-08-19T19:05:27,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-20,22.6,9.2,15.9,22.6,7.6,15.9,7.4,58.3,0,0,0,,,,37.1,17.4,192.8,,49,10.7,256.8,22.2,9,,2015-08-20T07:43:38,2015-08-20T19:05:50,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-21,24,7,15.2,24,7,15,8.6,66.9,0,0,0,,,,,23.4,188.3,,26,10.8,251.2,21.8,9,,2015-08-21T07:42:46,2015-08-21T19:06:13,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-22,31.1,9,19.5,29.2,7,19,7.3,55,0,0,0,,,,40.7,29,203,1012.9,19.6,10.4,245.4,21.4,9,,2015-08-22T07:41:54,2015-08-22T19:06:36,0.23,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-23,20.2,14.6,16.7,20.2,14.6,16.7,1.6,40.3,0,0,0,,,,,31.2,205.6,,39.8,10.7,259.5,22.5,9,,2015-08-23T07:41:01,2015-08-23T19:06:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-24,22,11,15.6,22,11,15.6,2.1,42.2,0,0,0,,,,,13.5,214.1,,18.9,11,269.6,23.2,9,,2015-08-24T07:40:07,2015-08-24T19:07:20,0.34,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-25,24,4,14.5,24,4,14.3,5.4,57.8,0,0,0,,,,,17.4,177.5,,0.3,11,274.7,23.8,9,,2015-08-25T07:39:12,2015-08-25T19:07:42,0.38,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-26,29.6,7,18.5,27.8,5.2,17.7,3.1,45.6,0,0,0,,,,,19.7,231.8,,1,10.5,273.4,23.6,9,,2015-08-26T07:38:17,2015-08-26T19:08:04,0.43,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-27,26,7,17.5,26,7,17.5,4.4,43.6,0,0,0,,,,44.6,25.9,204.5,,5.2,10.9,271.7,23.3,9,,2015-08-27T07:37:21,2015-08-27T19:08:26,0.46,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-28,28.9,7.1,20.1,28.1,7.1,19.9,8.6,50.5,0,0,0,,,,,15.6,199.6,1013.1,13.3,9.7,270.9,23.4,9,,2015-08-28T07:36:25,2015-08-28T19:08:47,0.49,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-29,32.1,8,21.2,30.4,7.4,20.6,7.9,48.1,0,0,0,,,,,22.3,197.1,,1.4,10.6,273.3,23.5,9,,2015-08-29T07:35:28,2015-08-29T19:09:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-08-30,35,10,22.5,32.4,10,21.9,7.6,43.3,0,0,0,,,,,21.8,216.3,,0,10.5,276.4,23.8,9,,2015-08-30T07:34:31,2015-08-30T19:09:30,0.51,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-08-31,35.7,9,23,33.5,7.2,22.4,6.6,38.9,0,0,0,,,,,20.2,174.6,,0.6,10.6,275.4,23.8,9,,2015-08-31T07:33:33,2015-08-31T19:09:51,0.53,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-01,25.1,7.9,21,25.1,7.9,21,12.6,59.9,0,0,0,,,,44.6,29.9,184.5,,67.3,10.1,264.2,22.7,9,,2015-09-01T07:32:34,2015-09-01T19:10:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-02,24.9,15,19,24.9,15,19,11.2,61.3,0,0,0,,,,,13.2,141.8,,85.6,10.6,274.3,23.7,9,,2015-09-02T07:31:36,2015-09-02T19:10:33,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-03,19.7,15.6,17.4,19.7,15.6,17.4,8.9,57.6,0,0,0,,,,,17.6,167.5,,76.5,9.3,259.8,22.5,9,,2015-09-03T07:30:36,2015-09-03T19:10:53,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-04,22.9,8,16.9,22.9,8,16.9,8.2,58.6,0,0,0,,,,,16.3,115.4,,70.9,10.4,282.2,24.3,10,,2015-09-04T07:29:36,2015-09-04T19:11:14,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-05,19.9,11,15.9,19.9,11,15.9,8,60.8,0,0,0,,,,,15.3,194.2,,73.7,10.1,188.5,16.2,7,,2015-09-05T07:28:36,2015-09-05T19:11:34,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-06,23.6,6,16,23.6,6,15.9,7.9,61.3,0,0,0,,,,,22.3,188.9,,23.3,10.5,288.3,25,10,,2015-09-06T07:27:36,2015-09-06T19:11:55,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-07,34.6,9,20.7,32.1,7.6,19.9,1.5,46.2,0,0,0,,,,63,30.2,239.6,,20.7,9.6,292.5,25.1,10,,2015-09-07T07:26:35,2015-09-07T19:12:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-08,27.2,11,18.9,26.2,11,18.8,-1.2,28.1,0,0,0,,,,,24.7,181.6,,0.6,11,297.3,25.5,10,,2015-09-08T07:25:34,2015-09-08T19:12:35,0.9,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-09,28.7,10.5,18.9,27.5,10.5,18.8,5.8,46.4,0,0,0,,,,,24.1,221.7,,4.6,10.7,299.3,26,10,,2015-09-09T07:24:32,2015-09-09T19:12:55,0.94,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-10,22.9,11.7,16.3,22.9,11.7,16.3,7.8,59.2,0,0,0,,,,50,28.8,205.6,,28.2,10.8,301.2,26.1,10,,2015-09-10T07:23:30,2015-09-10T19:13:16,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-11,15,2.3,11.3,15,2.3,11.2,-0.4,46.5,0,0,0,,,,,24.9,194.3,,70.5,10.4,301.9,26.1,10,,2015-09-11T07:22:28,2015-09-11T19:13:36,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-12,21.1,0,11.3,21.1,0,10.9,0.8,52.9,0,0,0,,,,,11.2,192.6,,2.2,10.8,306.8,26.5,10,,2015-09-12T07:21:26,2015-09-12T19:13:56,1,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
jujuy argentina,2015-09-13,24,1.3,14.4,24,-1.5,13.8,0.5,42.7,0,0,0,,,,,17.9,208.7,,0,10.2,308.9,26.8,10,,2015-09-13T07:20:24,2015-09-13T19:14:16,0,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999,remote"
jujuy argentina,2015-09-14,25.9,7,16.4,25.9,5.6,16,2.6,43.5,0,0,0,,,,,21.5,209,,1,10.2,310.3,26.9,10,,2015-09-14T07:19:21,2015-09-14T19:14:36,0.01,Clear,Clear conditions throughout the day.,clear-day,"87047099999,SASJ,SASA,87046099999"
