datetime,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2016-10-12,16.6,72.1,25.9,2
2016-10-13,16.1,76.5,22.3,2
2016-10-14,17.2,72.3,24.1,2
2016-10-15,16.9,74.0,29.5,2
2016-10-16,16.4,77.0,33.5,2
2016-10-17,16.4,73.8,31.7,2
2016-10-18,15.5,76.1,38.9,2
2016-10-19,14.4,79.0,35.3,2
2016-10-20,15.0,71.3,25.9,2
2016-10-21,15.6,69.7,20.5,2
2016-10-22,16.0,68.8,29.5,2
2016-10-23,15.3,76.7,35.3,2
2016-10-24,16.2,74.2,25.9,2
2016-10-25,15.6,76.9,24.1,2
2016-10-26,16.5,67.1,22.3,2
2016-10-27,17.6,63.8,24.1,2
2016-10-28,17.6,65.4,24.1,2
2016-10-29,17.5,72.0,25.9,2
2016-10-30,17.0,71.8,25.9,2
2016-10-31,17.2,70.2,25.9,2
2016-11-01,17.2,67.4,33.5,2
2016-11-02,16.6,72.2,25.9,2
2016-11-03,16.8,70.3,25.9,2
2016-11-04,18.3,65.4,27.7,2
2016-11-05,17.2,75.2,20.5,2
2016-11-06,17.7,73.8,25.9,2
2016-11-07,17.8,67.9,22.3,2
2016-11-08,18.3,69.4,24.1,2
2016-11-09,18.1,73.9,27.7,2
2016-11-10,18.0,72.3,20.5,2
2016-11-11,18.2,71.2,24.1,2
2016-11-12,18.4,74.6,22.3,2
2016-11-13,18.5,72.4,24.1,2
2016-11-14,18.8,72.9,27.7,2
2016-11-15,18.3,72.9,24.1,2
2016-11-16,17.8,75.9,27.7,2
2016-11-17,17.6,79.4,27.7,2
2016-11-18,17.6,78.0,27.7,2
2016-11-19,18.0,77.6,27.7,2
2016-11-20,18.3,71.1,24.1,2
2016-11-21,18.5,65.8,25.9,2
2016-11-22,18.5,66.3,24.1,0
2016-11-23,18.1,74.9,33.5,2
2016-11-24,17.7,75.5,25.9,2
2016-11-25,18.0,71.7,27.7,2
2016-11-26,18.4,69.5,29.5,2
2016-11-27,18.2,73.4,29.5,2
2016-11-28,18.2,74.0,25.9,2
2016-11-29,17.7,76.1,27.7,2
2016-11-30,17.9,74.7,25.9,2
2016-12-01,18.2,74.5,24.1,2
2016-12-02,18.8,69.4,25.9,2
2016-12-03,19.2,67.0,25.9,2
2016-12-04,18.5,72.7,27.7,2
2016-12-05,18.4,76.6,27.7,2
2016-12-06,18.8,68.8,24.1,2
2016-12-07,19.4,67.2,27.7,2
2016-12-08,19.6,66.0,24.1,2
2016-12-09,19.5,72.0,27.7,2
2016-12-10,18.8,71.5,27.7,0
2016-12-11,18.9,77.3,25.9,2
2016-12-12,19.3,75.9,25.9,2
2016-12-13,19.4,73.8,31.7,2
2016-12-14,19.6,71.8,25.9,0
2016-12-15,19.8,72.9,27.7,2
2016-12-16,20.0,74.7,25.9,2
2016-12-17,20.0,69.8,24.1,2
2016-12-18,19.5,73.5,25.9,2
2016-12-19,20.2,70.9,22.3,2
2016-12-20,19.6,75.9,31.7,2
2016-12-21,20.1,69.3,24.1,2
2016-12-22,19.9,72.5,25.9,2
2016-12-23,20.3,72.4,25.9,2
2016-12-24,19.9,76.4,25.9,2
2016-12-25,20.1,75.1,25.9,2
2016-12-26,19.2,80.5,31.7,2
2016-12-27,18.6,76.2,25.9,2
2016-12-28,18.9,69.1,24.1,0
2016-12-29,19.2,70.5,25.9,2
2016-12-30,19.1,73.4,29.5,2
2016-12-31,19.4,72.1,25.9,2
2017-01-01,19.5,69.3,29.5,2
2017-01-02,19.9,71.3,24.1,0
2017-01-03,20.3,73.2,25.9,2
2017-01-04,20.0,76.1,24.1,2
2017-01-05,22.3,66.7,25.9,2
2017-01-06,21.6,70.8,22.3,2
2017-01-07,21.1,74.6,27.7,0
2017-01-08,19.9,80.9,31.7,2
2017-01-09,21.4,70.6,24.1,2
2017-01-10,21.5,69.3,27.7,0
2017-01-11,20.7,76.3,27.7,2
2017-01-12,20.9,75.9,25.9,0
2017-01-13,21.3,74.1,24.1,0
2017-01-14,22.2,74.2,25.9,2
2017-01-15,23.5,66.9,24.1,2
2017-01-16,23.3,70.3,24.1,2
2017-01-17,22.1,76.0,29.5,2
2017-01-18,22.5,71.2,24.1,0
2017-01-19,24.2,69.3,31.7,2
2017-01-20,23.8,73.5,24.1,2
2017-01-21,24.1,72.5,29.5,2
2017-01-22,24.4,70.6,25.9,2
2017-01-23,24.6,69.4,22.3,0
2017-01-24,23.6,76.8,29.5,2
2017-01-25,23.4,71.9,24.1,2
2017-01-26,24.7,66.0,33.5,0
2017-01-27,24.6,73.5,25.9,2
2017-01-28,24.1,76.2,27.7,2
2017-01-29,24.0,73.3,27.7,2
2017-01-30,23.5,77.2,27.7,2
2017-01-31,23.7,75.8,27.7,2
2017-02-01,24.3,71.8,25.9,2
2017-02-02,23.9,73.8,25.9,2
2017-02-03,22.6,77.0,29.5,2
2017-02-04,21.7,76.8,33.5,2
2017-02-05,21.2,74.2,24.1,2
2017-02-06,21.1,71.0,27.7,0
2017-02-07,20.8,73.2,24.1,0
2017-02-08,20.7,73.5,25.9,2
2017-02-09,20.3,75.4,27.7,0
2017-02-10,19.7,74.9,27.7,0
2017-02-11,19.7,71.9,24.1,0
2017-02-12,20.2,72.0,24.1,0
2017-02-13,20.8,72.0,22.3,0
2017-02-14,21.3,67.6,22.3,0
2017-02-15,21.7,66.6,20.5,0
2017-02-16,20.7,75.3,29.5,0
2017-02-17,21.5,66.6,20.5,0
2017-02-18,21.0,73.4,27.7,0
2017-02-19,20.6,79.1,24.1,2
2017-02-20,20.5,80.2,25.9,2
2017-02-21,20.7,76.8,27.7,0
2017-02-22,21.1,72.7,20.5,0
2017-02-23,22.7,69.1,25.9,0
2017-02-24,24.0,60.2,20.5,0
2017-02-25,24.3,61.9,20.5,0
2017-02-26,24.4,64.1,24.1,0
2017-02-27,24.3,72.6,24.1,0
2017-02-28,23.4,79.7,24.1,0
2017-03-01,22.3,80.1,27.7,2
2017-03-02,22.3,78.4,24.1,2
2017-03-03,21.9,78.7,24.1,2
2017-03-04,21.0,79.1,27.7,2
2017-03-05,20.8,73.9,24.1,2
2017-03-06,20.3,73.8,25.9,0
2017-03-07,20.6,73.4,24.1,0
2017-03-08,20.7,72.9,24.1,0
2017-03-09,20.5,74.9,25.9,0
2017-03-10,19.7,80.5,29.5,2
2017-03-11,19.1,81.5,27.7,0
2017-03-12,19.1,78.0,25.9,2
2017-03-13,19.7,74.3,20.5,2
2017-03-14,19.8,71.4,22.3,0
2017-03-15,20.0,70.5,22.3,2
2017-03-16,20.5,70.6,22.3,0
2017-03-17,20.3,75.2,25.9,0
2017-03-18,20.2,77.0,22.3,2
2017-03-19,20.2,74.1,24.1,2
2017-03-20,19.1,75.6,27.7,0
2017-03-21,19.3,71.0,24.1,0
2017-03-22,19.0,78.6,27.7,0
2017-03-23,19.6,74.5,24.1,0
2017-03-24,19.2,75.3,27.7,0
2017-03-25,18.7,75.8,25.9,0
2017-03-26,18.3,79.5,24.1,0
2017-03-27,18.6,77.5,22.3,0
2017-03-28,19.2,74.1,33.5,0
2017-03-29,18.2,82.1,31.7,2
2017-03-30,18.1,79.7,24.1,2
2017-03-31,18.1,76.8,22.3,2
2017-04-01,18.2,75.6,24.1,0
2017-04-02,17.5,83.0,25.9,2
2017-04-03,18.1,76.2,20.5,2
2017-04-04,18.3,69.4,22.3,0
2017-04-05,17.9,81.7,24.1,2
2017-04-06,17.8,78.6,20.5,2
2017-04-07,17.9,75.6,20.5,0
2017-04-08,17.4,76.8,24.1,2
2017-04-09,16.5,82.1,25.9,2
2017-04-10,17.0,78.1,18.4,0
2017-04-11,16.8,85.7,16.6,2
2017-04-12,17.8,73.1,22.3,0
2017-04-13,17.6,80.0,22.3,2
2017-04-14,17.3,80.9,25.9,2
2017-04-15,17.4,82.8,29.5,2
2017-04-16,17.4,78.6,22.3,2
2017-04-17,18.6,68.5,22.3,2
2017-04-18,19.2,65.6,20.5,2
2017-04-19,17.9,70.4,27.7,0
2017-04-20,17.5,86.9,22.3,2
2017-04-21,17.9,82.2,22.3,2
2017-04-22,17.6,79.3,20.5,2
2017-04-23,17.2,80.4,20.5,2
2017-04-24,17.3,77.7,25.9,2
2017-04-25,16.8,76.8,24.1,2
2017-04-26,15.7,81.1,18.4,2
2017-04-27,16.1,77.4,20.5,2
2017-04-28,15.0,83.2,24.1,2
2017-04-29,16.0,76.5,18.4,2
2017-04-30,15.2,77.1,20.5,2
2017-05-01,16.3,70.0,24.1,2
2017-05-02,15.7,74.3,29.5,2
2017-05-03,15.9,74.4,20.5,2
2017-05-04,16.8,66.5,22.3,2
2017-05-05,15.2,75.5,18.4,0
2017-05-06,17.4,68.1,20.5,2
2017-05-07,18.0,67.2,20.5,2
2017-05-08,16.3,80.2,20.5,0
2017-05-09,16.7,81.3,18.4,2
2017-05-10,20.0,61.7,31.7,2
2017-05-11,21.2,59.5,18.4,2
2017-05-12,22.6,59.2,38.9,2
2017-05-13,19.0,80.9,18.4,2
2017-05-14,17.3,84.4,25.9,2
2017-05-15,17.5,76.5,16.6,1
2017-05-16,17.4,74.7,22.3,2
2017-05-17,16.2,79.1,24.1,2
2017-05-18,16.2,75.1,31.7,2
2017-05-19,14.6,77.9,27.7,2
2017-05-20,14.1,79.2,24.1,2
2017-05-21,14.2,81.2,27.7,2
2017-05-22,15.0,80.5,22.3,2
2017-05-23,14.8,79.8,18.4,0
2017-05-24,15.7,71.6,20.5,0
2017-05-25,16.4,73.3,24.1,2
2017-05-26,15.2,85.8,29.5,2
2017-05-27,14.4,86.1,25.9,2
2017-05-28,14.7,81.6,24.1,2
2017-05-29,15.1,73.9,22.3,2
2017-05-30,13.7,82.5,29.5,2
2017-05-31,14.3,79.5,29.5,2
2017-06-01,14.5,74.1,18.4,2
2017-06-02,15.1,69.8,18.4,2
2017-06-03,15.3,68.1,20.5,2
2017-06-04,14.9,71.3,20.5,2
2017-06-05,15.1,74.2,20.5,2
2017-06-06,14.2,78.4,16.6,5
2017-06-07,14.8,89.8,18.4,5
2017-06-08,14.5,89.7,29.5,2
2017-06-09,13.9,89.6,14.8,2
2017-06-10,16.2,76.9,29.5,2
2017-06-11,16.5,74.3,18.4,2
2017-06-12,15.6,74.4,16.6,2
2017-06-13,15.2,73.0,20.5,2
2017-06-14,14.2,78.6,27.7,2
2017-06-15,14.2,81.1,20.5,2
2017-06-16,14.8,86.0,22.3,2
2017-06-17,16.4,80.3,33.5,2
2017-06-18,14.7,85.7,22.3,2
2017-06-19,14.8,71.4,14.8,2
2017-06-20,15.2,68.3,25.9,2
2017-06-21,13.7,77.4,24.1,2
2017-06-22,14.6,76.0,22.3,2
2017-06-23,14.2,75.7,16.6,2
2017-06-24,14.1,80.5,20.5,2
2017-06-25,16.1,69.0,20.5,2
2017-06-26,18.2,63.8,27.7,2
2017-06-27,15.4,82.1,27.7,2
2017-06-28,15.4,79.1,24.1,2
2017-06-29,15.0,76.7,22.3,1
2017-06-30,14.7,74.2,16.6,2
2017-07-01,14.9,71.4,16.6,2
2017-07-02,14.5,72.6,18.4,2
2017-07-03,14.7,68.5,25.9,2
2017-07-04,14.4,74.9,29.5,2
2017-07-05,14.6,77.8,22.3,2
2017-07-06,14.3,77.5,20.5,2
2017-07-07,14.8,73.2,16.6,2
2017-07-08,14.8,73.7,22.3,2
2017-07-09,14.7,74.3,14.8,2
2017-07-10,15.8,69.5,18.4,2
2017-07-11,16.2,68.1,22.3,2
2017-07-12,15.8,68.8,20.5,2
2017-07-13,15.7,71.7,27.7,2
2017-07-14,15.2,75.6,31.7,2
2017-07-15,14.5,71.2,27.7,2
2017-07-16,13.4,68.0,42.5,2
2017-07-17,12.9,67.8,20.5,2
2017-07-18,12.4,74.7,18.4,2
2017-07-19,13.4,76.7,16.6,2
2017-07-20,14.1,75.0,22.3,2
2017-07-21,14.6,72.4,18.4,1
2017-07-22,14.7,68.8,22.3,2
2017-07-23,13.8,80.6,22.3,2
2017-07-24,14.2,86.6,25.9,2
2017-07-25,14.4,82.0,20.5,1
2017-07-26,14.0,76.7,20.5,2
2017-07-27,14.3,73.8,14.8,1
2017-07-28,14.4,71.1,22.3,2
2017-07-29,14.3,72.2,22.3,2
2017-07-30,14.6,70.1,18.4,2
2017-07-31,14.1,73.6,20.5,2
2017-08-01,14.7,73.1,27.7,2
2017-08-02,13.4,75.8,25.9,2
2017-08-03,14.1,71.5,22.3,2
2017-08-04,13.8,72.3,20.5,2
2017-08-05,14.0,71.6,29.5,2
2017-08-06,14.2,71.3,20.5,2
2017-08-07,14.5,72.9,31.7,2
2017-08-08,14.8,70.8,18.4,2
2017-08-09,15.3,67.8,24.1,2
2017-08-10,14.6,71.0,24.1,2
2017-08-11,15.1,70.7,22.3,2
2017-08-12,14.6,76.7,31.7,2
2017-08-13,14.1,72.7,33.5,0
2017-08-14,13.4,74.7,20.5,2
2017-08-15,14.4,70.7,20.5,2
2017-08-16,14.6,70.3,22.3,2
2017-08-17,14.4,72.3,20.5,2
2017-08-18,14.8,67.4,20.5,2
2017-08-19,14.7,68.4,24.1,2
2017-08-20,14.2,78.7,25.9,2
2017-08-21,15.4,72.1,24.1,2
2017-08-22,15.8,71.0,24.1,2
2017-08-23,14.6,77.9,25.9,2
2017-08-24,14.9,71.5,24.1,2
2017-08-25,14.8,69.2,29.5,2
2017-08-26,14.0,74.4,24.1,2
2017-08-27,14.5,69.8,25.9,2
2017-08-28,14.2,70.3,25.9,2
2017-08-29,14.3,75.4,29.5,2
2017-08-30,14.6,71.3,29.5,2
2017-08-31,14.7,71.4,24.1,2
2017-09-01,14.8,72.3,29.5,2
2017-09-02,14.5,72.2,25.9,2
2017-09-03,14.3,77.7,29.5,2
2017-09-04,13.8,78.8,27.7,2
2017-09-05,14.0,72.0,18.4,2
2017-09-06,15.1,71.3,27.7,2
2017-09-07,14.7,76.5,25.9,2
2017-09-08,14.5,71.1,24.1,2
2017-09-09,14.2,70.3,20.5,2
2017-09-10,14.3,70.7,35.3,2
2017-09-11,13.7,76.0,24.1,2
2017-09-12,14.5,69.8,27.7,2
2017-09-13,14.1,70.5,37.1,2
2017-09-14,13.2,74.7,35.3,2
2017-09-15,14.4,66.5,24.1,2
2017-09-16,14.5,67.5,20.5,2
2017-09-17,14.4,74.3,24.1,2
2017-09-18,15.0,76.0,22.3,2
2017-09-19,14.4,78.3,33.5,2
2017-09-20,14.7,76.1,33.5,2
2017-09-21,14.5,75.8,25.9,2
2017-09-22,14.8,73.0,22.3,2
2017-09-23,14.9,67.3,22.3,2
2017-09-24,15.3,68.4,25.9,2
2017-09-25,15.0,74.2,20.5,2
2017-09-26,15.6,71.7,25.9,2
2017-09-27,15.8,69.1,24.1,2
2017-09-28,15.7,71.3,24.1,2
2017-09-29,15.1,77.8,31.7,2
2017-09-30,15.8,72.3,22.3,2
2017-10-01,15.5,76.9,29.5,2
2017-10-02,14.3,77.5,29.5,2
2017-10-03,15.0,71.5,25.9,2
2017-10-04,16.4,64.2,24.1,2
2017-10-05,14.9,77.9,29.5,2
2017-10-06,14.9,74.9,22.3,2
2017-10-07,15.5,67.8,25.9,2
2017-10-08,14.9,70.8,27.7,2
2017-10-09,14.9,69.1,29.5,2
2017-10-10,14.8,67.8,31.7,2
2017-10-11,14.5,70.5,29.5,2
2017-10-12,13.6,73.3,27.7,2
2017-10-13,13.5,74.9,29.5,2
2017-10-14,13.7,73.6,25.9,2
2017-10-15,14.7,72.5,20.5,2
2017-10-16,14.9,75.1,29.5,2
2017-10-17,14.2,81.1,33.5,2
2017-10-18,13.7,83.7,29.5,2
2017-10-19,14.8,73.5,24.1,2
2017-10-20,15.4,72.2,24.1,2
2017-10-21,15.2,72.7,22.3,2
2017-10-22,15.6,69.4,25.9,2
2017-10-23,16.3,69.3,24.1,2
2017-10-24,15.4,76.4,25.9,2
2017-10-25,15.2,74.0,27.7,2
2017-10-26,14.1,82.1,27.7,5
2017-10-27,14.8,71.7,24.1,2
2017-10-28,15.1,68.1,25.9,2
2017-10-29,15.1,69.7,27.7,2
2017-10-30,15.0,69.7,25.9,2
2017-10-31,14.6,72.4,25.9,2
2017-11-01,14.5,72.3,24.1,2
2017-11-02,14.6,73.4,31.7,2
2017-11-03,15.7,68.7,31.7,2
2017-11-04,14.9,74.2,27.7,2
2017-11-05,15.3,69.9,27.7,2
2017-11-06,16.2,68.9,25.9,2
2017-11-07,16.0,76.1,27.7,2
2017-11-08,15.7,80.4,27.7,2
2017-11-09,15.8,78.0,20.5,2
2017-11-10,16.9,72.5,25.9,2
2017-11-11,18.1,67.8,27.7,2
2017-11-12,17.9,70.1,24.1,2
2017-11-13,17.5,74.2,24.1,2
2017-11-14,17.5,70.2,25.9,2
2017-11-15,17.5,69.4,27.7,2
2017-11-16,16.8,74.8,25.9,2
2017-11-17,16.8,75.6,24.1,2
2017-11-18,17.4,73.8,25.9,2
2017-11-19,17.1,70.5,24.1,2
2017-11-20,17.6,68.0,25.9,2
2017-11-21,16.9,71.9,27.7,2
2017-11-22,17.2,66.1,29.5,2
2017-11-23,17.3,65.3,29.5,2
2017-11-24,17.6,66.0,29.5,2
2017-11-25,17.1,68.3,29.5,2
2017-11-26,17.4,67.9,25.9,2
2017-11-27,17.0,68.8,25.9,2
2017-11-28,17.8,67.1,24.1,2
2017-11-29,17.8,66.1,37.1,2
2017-11-30,17.2,66.9,24.1,2
2017-12-01,17.7,65.0,22.3,2
2017-12-02,18.7,62.4,25.9,2
2017-12-03,17.3,75.3,29.5,2
2017-12-04,17.9,68.6,25.9,2
2017-12-05,17.7,71.6,25.9,2
2017-12-06,18.0,70.0,25.9,2
2017-12-07,17.7,68.8,25.9,2
2017-12-08,18.2,65.1,27.7,2
2017-12-09,18.3,64.5,27.7,2
2017-12-10,18.7,65.2,25.9,2
2017-12-11,18.6,64.0,27.7,2
2017-12-12,19.4,59.2,27.7,2
2017-12-13,17.9,72.5,33.5,2
2017-12-14,17.7,72.0,29.5,2
2017-12-15,18.5,71.9,24.1,2
2017-12-16,19.6,62.8,24.1,2
2017-12-17,19.7,68.0,22.3,2
2017-12-18,19.3,69.3,25.9,2
2017-12-19,19.3,72.6,22.3,2
2017-12-20,19.6,72.5,25.9,2
2017-12-21,20.0,71.1,27.7,5
2017-12-22,20.0,66.7,27.7,5
2017-12-23,20.2,68.5,25.9,5
2017-12-24,19.5,71.4,25.9,5
2017-12-25,19.8,71.8,25.9,5
2017-12-26,20.1,68.7,25.9,5
2017-12-27,20.3,66.1,24.1,2
2017-12-28,20.3,71.1,27.7,2
2017-12-29,20.1,69.2,24.1,2
2017-12-30,21.0,66.9,27.7,2
2017-12-31,21.6,65.2,25.9,2
2018-01-01,21.1,69.4,25.9,2
2018-01-02,20.7,68.7,27.7,0
2018-01-03,20.1,74.0,29.5,2
2018-01-04,19.6,72.4,27.7,2
2018-01-05,20.1,68.3,25.9,2
2018-01-06,20.7,67.3,25.9,2
2018-01-07,21.5,61.5,24.1,2
2018-01-08,21.0,71.8,27.7,2
2018-01-09,20.8,71.0,27.7,2
2018-01-10,21.0,66.9,27.7,2
2018-01-11,20.2,66.9,27.7,2
2018-01-12,20.0,69.9,22.3,2
2018-01-13,20.1,73.6,29.5,2
2018-01-14,19.9,68.0,29.5,2
2018-01-15,20.2,64.4,31.7,2
2018-01-16,19.6,67.1,29.5,2
2018-01-17,19.4,66.6,27.7,2
2018-01-18,19.8,63.8,25.9,2
2018-01-19,19.4,64.9,24.1,2
2018-01-20,19.9,64.9,25.9,2
2018-01-21,19.4,65.2,27.7,0
2018-01-22,19.6,67.0,24.1,0
2018-01-23,19.5,67.4,27.7,0
2018-01-24,19.7,68.5,27.7,0
2018-01-25,19.1,76.5,25.9,2
2018-01-26,19.3,73.9,24.1,0
2018-01-27,19.1,72.1,27.7,2
2018-01-28,19.1,70.4,22.3,2
2018-01-29,19.6,65.2,20.5,2
2018-01-30,19.9,69.9,29.5,2
2018-01-31,19.0,75.5,24.1,2
2018-02-01,19.6,69.7,22.3,2
2018-02-02,19.9,72.2,24.1,2
2018-02-03,20.4,71.9,22.3,2
2018-02-04,21.5,61.7,25.9,2
2018-02-05,21.8,63.5,25.9,0
2018-02-06,21.2,72.3,25.9,0
2018-02-07,21.0,73.8,27.7,0
2018-02-08,20.9,72.2,27.7,0
2018-02-09,21.2,71.6,25.9,0
2018-02-10,21.5,71.8,24.1,0
2018-02-11,21.6,67.5,55.4,2
2018-02-12,20.5,75.2,25.9,2
2018-02-13,22.0,67.0,20.5,2
2018-02-14,21.1,70.9,22.3,2
2018-02-15,20.7,69.6,25.9,0
2018-02-16,20.9,72.2,27.7,2
2018-02-17,20.2,71.1,29.5,2
2018-02-18,21.3,67.6,25.9,2
2018-02-19,21.3,67.6,25.9,2
2018-02-20,21.7,66.2,22.3,3
2018-02-21,21.2,74.0,24.1,0
2018-02-22,21.2,67.8,24.1,0
2018-02-23,20.7,69.6,24.1,0
2018-02-24,20.9,65.9,22.3,0
2018-02-25,20.9,70.8,27.7,0
2018-02-26,20.4,72.7,24.1,2
2018-02-27,19.8,70.8,25.9,0
2018-02-28,19.4,71.8,24.1,0
2018-03-01,19.6,67.9,24.1,0
2018-03-02,19.4,73.1,25.9,0
2018-03-03,19.4,70.8,22.3,0
2018-03-04,18.8,70.5,24.1,0
2018-03-05,19.4,66.1,24.1,2
2018-03-06,19.9,64.3,22.3,0
2018-03-07,19.9,64.7,24.1,0
2018-03-08,19.8,70.4,24.1,0
2018-03-09,19.0,73.1,25.9,0
2018-03-10,18.7,76.2,29.5,2
2018-03-11,19.2,70.7,24.1,2
2018-03-12,20.7,65.7,22.3,2
2018-03-13,20.3,68.8,24.1,2
2018-03-14,20.1,68.1,24.1,0
2018-03-15,20.2,71.3,24.1,2
2018-03-16,20.4,69.6,24.1,2
2018-03-17,19.2,77.7,25.9,2
2018-03-18,18.2,74.5,27.7,2
2018-03-19,17.4,74.6,29.5,2
2018-03-20,16.8,75.1,29.5,2
2018-03-21,16.5,76.1,29.5,2
2018-03-22,16.3,75.0,31.7,0
2018-03-23,17.1,73.5,22.3,0
2018-03-24,17.5,74.4,24.1,0
2018-03-25,17.8,74.1,18.4,0
2018-03-26,17.6,78.9,24.1,2
2018-03-27,17.9,76.0,22.3,2
2018-03-28,18.4,72.7,24.1,2
2018-03-29,18.2,75.1,24.1,0
2018-03-30,17.4,70.8,22.3,2
2018-03-31,18.5,65.4,20.5,0
2018-04-01,18.9,68.0,22.3,2
2018-04-02,19.1,65.5,20.5,0
2018-04-03,18.0,71.7,25.9,0
2018-04-04,17.8,73.1,22.3,0
2018-04-05,17.9,73.3,22.3,2
2018-04-06,17.7,72.4,25.9,0
2018-04-07,17.2,77.2,22.3,2
2018-04-08,17.6,71.4,22.3,0
2018-04-09,17.4,76.8,27.7,2
2018-04-10,17.7,71.9,22.3,0
2018-04-11,17.7,79.8,24.1,2
2018-04-12,17.8,79.6,27.7,2
2018-04-13,18.0,77.7,25.9,2
2018-04-14,17.2,79.8,22.3,2
2018-04-15,16.9,75.0,18.4,2
2018-04-16,16.4,77.5,24.1,2
2018-04-17,17.0,74.1,20.5,2
2018-04-18,17.3,72.7,25.9,0
2018-04-19,17.3,76.8,22.3,2
2018-04-20,17.4,78.4,24.1,2
2018-04-21,17.1,80.5,20.5,2
2018-04-22,16.7,78.5,25.9,2
2018-04-23,16.8,76.7,29.5,2
2018-04-24,17.5,72.5,24.1,2
2018-04-25,16.0,78.4,22.3,2
2018-04-26,16.7,78.6,20.5,2
2018-04-27,16.7,77.8,20.5,2
2018-04-28,18.9,68.3,29.5,2
2018-04-29,17.8,72.7,22.3,2
2018-04-30,17.1,73.7,22.3,2
2018-05-01,16.2,76.8,27.7,2
2018-05-02,15.7,75.8,25.9,2
2018-05-03,15.8,72.5,22.3,2
2018-05-04,15.0,74.4,18.4,2
2018-05-05,16.7,70.8,22.3,2
2018-05-06,15.4,73.8,22.3,2
2018-05-07,15.4,77.8,27.7,2
2018-05-08,16.0,74.2,18.4,2
2018-05-09,17.4,65.4,18.4,2
2018-05-10,16.1,73.6,24.1,2
2018-05-11,15.0,82.7,20.5,2
2018-05-12,15.9,74.0,20.5,2
2018-05-13,15.8,68.4,20.5,2
2018-05-14,15.0,72.9,18.4,2
2018-05-15,14.8,75.2,20.5,0
2018-05-16,14.9,73.9,22.3,2
2018-05-17,15.0,71.8,27.7,2
2018-05-18,15.1,70.1,20.5,2
2018-05-19,15.3,69.7,20.5,2
2018-05-20,16.4,64.2,18.4,2
2018-05-21,16.0,68.8,20.5,2
2018-05-22,14.2,77.6,22.3,2
2018-05-23,14.8,76.1,18.4,2
2018-05-24,14.6,74.4,24.1,2
2018-05-25,14.1,74.1,20.5,2
2018-05-26,14.2,72.3,24.1,2
2018-05-27,14.1,73.4,20.5,2
2018-05-28,14.8,72.4,24.1,2
2018-05-29,15.3,70.7,20.5,5
2018-05-30,14.5,75.3,24.1,2
2018-05-31,14.9,71.9,20.5,2
2018-06-01,14.3,76.7,24.1,2
2018-06-02,13.9,73.2,20.5,2
2018-06-03,14.2,74.1,29.5,2
2018-06-04,13.2,77.7,25.9,2
2018-06-05,13.2,82.8,27.7,1
2018-06-06,13.4,76.5,18.4,2
2018-06-07,13.4,75.6,18.4,2
2018-06-08,13.5,75.1,29.5,2
2018-06-09,14.6,74.3,22.3,2
2018-06-10,15.2,66.8,20.5,2
2018-06-11,14.2,71.2,27.7,2
2018-06-12,12.9,72.8,24.1,2
2018-06-13,12.7,75.9,22.3,2
2018-06-14,13.1,74.5,22.3,2
2018-06-15,12.9,82.0,20.5,1
2018-06-16,13.1,77.4,16.6,2
2018-06-17,12.7,77.3,18.4,1
2018-06-18,12.8,77.4,16.6,2
2018-06-19,13.1,72.0,20.5,2
2018-06-20,13.1,74.0,20.5,1
2018-06-21,13.8,70.7,18.4,2
2018-06-22,14.6,71.4,25.9,1
2018-06-23,14.8,73.7,18.4,2
2018-06-24,13.6,77.4,25.9,2
2018-06-25,13.8,72.8,22.3,2
2018-06-26,13.2,70.0,20.5,2
2018-06-27,13.4,65.8,16.6,2
2018-06-28,13.9,64.6,18.4,1
2018-06-29,13.2,69.8,18.4,2
2018-06-30,13.8,68.3,22.3,2
2018-07-01,13.3,70.8,16.6,2
2018-07-02,13.4,79.1,20.5,2
2018-07-03,14.5,76.5,25.9,2
2018-07-04,14.5,75.2,22.3,2
2018-07-05,13.9,78.5,25.9,2
2018-07-06,13.7,82.9,33.5,1
2018-07-07,14.1,75.5,18.4,2
2018-07-08,15.1,68.8,20.5,2
2018-07-09,14.5,69.6,20.5,2
2018-07-10,13.9,66.9,24.1,2
2018-07-11,13.3,71.8,24.1,2
2018-07-12,13.4,73.4,25.9,2
2018-07-13,13.1,75.0,16.6,2
2018-07-14,14.2,73.4,20.5,2
2018-07-15,14.4,78.2,18.4,2
2018-07-16,13.9,73.6,22.3,2
2018-07-17,14.2,74.4,24.1,1
2018-07-18,14.0,72.3,35.3,1
2018-07-19,13.2,76.9,37.1,2
2018-07-20,12.8,77.3,33.5,0
2018-07-21,13.9,79.2,24.1,4
2018-07-22,13.3,75.6,22.3,1
2018-07-23,13.4,75.6,16.6,1
2018-07-24,13.4,74.5,24.1,1
2018-07-25,12.7,78.3,22.3,1
2018-07-26,13.0,75.3,22.3,5
2018-07-27,13.3,77.1,35.3,2
2018-07-28,12.5,79.5,27.7,2
2018-07-29,13.1,72.5,18.4,2
2018-07-30,12.7,70.8,22.3,2
2018-07-31,12.9,70.8,24.1,2
2018-08-01,13.5,69.9,25.9,2
2018-08-02,13.1,75.3,24.1,1
2018-08-03,13.1,73.3,33.5,2
2018-08-04,13.6,70.0,20.5,5
2018-08-05,13.6,71.5,24.1,2
2018-08-06,13.9,77.9,22.3,2
