name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Catamarca argentina,2015-01-01,27.6,14.5,19.7,28.7,14.5,19.8,14.5,73,8,100,4.17,rain,,,,44.6,151.1,1005.2,46,15.9,273.7,23.7,8,,2015-01-01T06:29:08,2015-01-01T20:24:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-02,27.7,12.9,20.3,26.7,12.9,20.2,8.9,52.5,0,0,0,,,,,55.4,80.5,1011.8,40,20,390.2,33.7,10,,2015-01-02T06:29:49,2015-01-02T20:24:18,0.46,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2015-01-03,32.9,11,22.1,31.6,11,21.8,9.8,49.2,2.4,100,33.33,rain,,,,40.7,51.7,1008.9,36.5,20,392.5,33.9,10,,2015-01-03T06:30:32,2015-01-03T20:24:30,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-04,36.7,15.1,25,36.1,15.1,24.7,13.4,53.2,5.1,100,16.67,rain,,,,29.5,89.8,1008,57.2,20,386.3,33.2,10,,2015-01-04T06:31:15,2015-01-04T20:24:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-01-05,35.9,17.8,26.6,35.7,17.8,26.5,15.8,55.1,0,0,0,,,,,44.6,56,1002.1,68.1,20,234,20.3,9,,2015-01-05T06:31:59,2015-01-05T20:24:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-06,37.7,19.4,27.4,39.3,19.4,27.6,16.9,55.9,0,0,0,,,,,29.5,153.9,999.3,71.6,19.4,270.3,23.3,8,,2015-01-06T06:32:44,2015-01-06T20:24:57,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-07,32.9,18.5,25.6,32.4,18.5,25.6,16.1,58.3,0,0,0,,,,,29.5,171,1003.7,42.6,20,345.2,29.7,10,,2015-01-07T06:33:30,2015-01-07T20:25:03,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-08,31.7,19,24.8,32.9,19,25,17,63.7,0,0,0,,,,,42.5,72.3,1004.5,60.1,20,272.3,23.6,8,,2015-01-08T06:34:16,2015-01-08T20:25:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-09,37.3,18,26.7,37.9,18,26.8,16.3,57,0,0,0,,,,,35.3,191.8,1003.4,20.5,20,359.4,31,10,,2015-01-09T06:35:03,2015-01-09T20:25:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-10,40.2,19.2,28.9,42.3,19.2,29.4,17.3,53.8,1,100,29.17,rain,,,,46.4,70.5,1001.1,30.6,20,348.9,30.2,10,,2015-01-10T06:35:50,2015-01-10T20:25:11,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-11,33.3,20.3,24.4,34.9,20.3,24.6,16.9,65.5,4,100,8.33,rain,,,,59.4,170.5,1007,55.3,17.3,304,26.3,10,,2015-01-11T06:36:38,2015-01-11T20:25:11,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2015-01-12,33,17.4,25.3,32.1,17.4,25.2,15.9,59.6,0.2,100,8.33,rain,,,,50,58.5,1003.8,59.1,20,326.7,28.2,10,,2015-01-12T06:37:26,2015-01-12T20:25:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-13,35.7,19.4,26.2,36.5,19.4,26.3,16.2,56.9,0,0,0,,,,,31.7,145.7,1001.2,42.8,20,328.9,28.4,10,,2015-01-13T06:38:15,2015-01-13T20:25:05,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-14,33.2,19,25,34.6,19,24.9,15.6,58.6,0,0,0,,,,,29.5,168.9,1006.4,51.3,18.3,338.6,29.1,10,,2015-01-14T06:39:04,2015-01-14T20:24:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-15,34.9,18.5,24.9,34.1,18.5,24.7,15.3,59.1,0,0,0,,,,,42.5,89.9,1009.7,54.2,20,339.5,29.3,10,,2015-01-15T06:39:54,2015-01-15T20:24:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-16,35.9,17,25.5,36.9,17,25.5,15.7,58.4,2.7,100,41.67,rain,,,,38.9,70.8,1006.1,20.5,20,339.7,29.4,10,,2015-01-16T06:40:43,2015-01-16T20:24:44,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-17,32.6,17,23.8,31.4,17,23.8,14.5,58.8,11,100,8.33,rain,,,,37.1,82.8,1008.4,59,18.1,278.9,24.1,9,,2015-01-17T06:41:33,2015-01-17T20:24:34,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2015-01-18,34.9,16.8,25.8,34.1,16.8,25.6,14.7,53.5,0,0,0,,,,,44.6,68.3,1004.8,30.5,20,343.8,29.7,10,,2015-01-18T06:42:24,2015-01-18T20:24:22,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-19,37.3,19.5,26.9,39.1,19.5,27.1,17.1,58.1,14.4,100,37.5,rain,,,,31.7,88.5,1002.9,54.1,20,316.8,27.3,10,,2015-01-19T06:43:14,2015-01-19T20:24:08,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-20,25.9,13.9,19.6,25.9,13.9,19.6,15.2,77.5,78,100,16.67,rain,,,,26.3,145.7,1015.3,82,12,258.1,22.2,10,,2015-01-20T06:44:05,2015-01-20T20:23:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2015-01-21,29.7,13.6,21.9,29.5,13.6,21.8,13.8,63.7,0,0,0,,,,,46.4,103.9,1013.2,17,20,379.1,32.8,10,,2015-01-21T06:44:55,2015-01-21T20:23:37,0.01,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-01-22,31,15.2,23.8,31.8,15.2,24,16.3,66.1,0,0,0,,,,,53.6,86.1,1008.8,30.6,19.4,373.1,32.3,10,,2015-01-22T06:45:46,2015-01-22T20:23:18,0.03,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2015-01-23,34.2,18.2,25.5,35.6,18.2,25.6,17.2,63.6,0,0,0,,,,,38.9,60.7,1007.2,32,20,333.3,28.9,10,,2015-01-23T06:46:37,2015-01-23T20:22:59,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-01-24,32.6,18.2,25.6,35.3,18.2,26.2,18,65.4,2,100,4.17,rain,,,,31.7,64.2,1005.2,47,20,278.6,23.9,8,,2015-01-24T06:47:28,2015-01-24T20:22:37,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-25,37.2,18.3,26.2,38.5,18.3,26.7,17.8,63.4,0.1,100,4.17,rain,,,,42.5,73.2,1003.1,66.1,20,263.3,22.6,8,,2015-01-25T06:48:18,2015-01-25T20:22:14,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-26,37.3,18.6,27.6,36.9,18.6,27.6,15.9,54.2,12,100,29.17,rain,,,,40.7,90.2,999.4,33.3,20,359.8,31.1,10,,2015-01-26T06:49:09,2015-01-26T20:21:50,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-27,31.2,18.5,24.2,32.3,18.5,24.2,16.7,67.4,62,100,8.33,rain,,,,51.8,150.7,1003.5,51.3,15.6,304.2,26.3,10,,2015-01-27T06:50:00,2015-01-27T20:21:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-01-28,31.2,18.2,24,34.2,18.2,24.4,17.8,70.6,6.2,100,41.67,rain,,,,20.5,185,1004,35,20,313.1,27,9,,2015-01-28T06:50:50,2015-01-28T20:20:57,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-29,29.7,16.9,21.8,30.3,16.9,21.8,16.9,76.1,22,100,4.17,rain,,,,25.9,113.6,1011.5,77.4,18.5,229.4,19.7,9,,2015-01-29T06:51:41,2015-01-29T20:20:28,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-01-30,29.4,14.4,22.4,29.8,14.4,22.4,15.2,66,1.9,100,25,rain,,,,55.4,64.2,1010.3,32.6,20,345.2,29.8,10,,2015-01-30T06:52:31,2015-01-30T20:19:58,0.41,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-01-31,33.9,15.3,23.7,34.7,15.3,23.8,15.7,63.2,0,0,0,,,,,44.6,48.9,1007.2,47.9,20,314.3,27.1,10,,2015-01-31T06:53:21,2015-01-31T20:19:26,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-01,33.9,16.6,25.8,34.9,16.6,26.1,17.2,61.9,0,0,0,,,,,38.9,80.6,1004.5,26,20,333.1,28.7,10,,2015-02-01T06:54:10,2015-02-01T20:18:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-02,36.9,20,27.1,40.3,20,27.9,18.1,60.4,0,0,0,,,,,44.6,143.7,1003.7,58.5,20,300.2,26,10,,2015-02-02T06:55:00,2015-02-02T20:18:18,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-03,33.7,20.2,26.9,38.1,20.2,27.7,18.4,62.5,0,0,0,,,,,21.6,120.7,1002.6,54.2,20,312.4,26.9,10,,2015-02-03T06:55:49,2015-02-03T20:17:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-04,34.6,19.6,26.9,39.1,19.6,27.7,18.1,62.1,0,0,0,,,,,25.9,108.6,1002.1,37.7,20,330.8,28.7,10,,2015-02-04T06:56:38,2015-02-04T20:17:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-05,34.4,20.5,26.5,39.4,20.5,27.6,19.7,69.1,0.6,100,20.83,rain,,,,27.7,109.5,1003.7,57.6,20,292.6,25.3,9,,2015-02-05T06:57:27,2015-02-05T20:16:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-02-06,35.2,20,26.8,38,20,27.5,18.6,63.5,1.3,100,29.17,rain,,,,38.9,97.4,1002.8,49.7,20,298.6,25.8,10,,2015-02-06T06:58:15,2015-02-06T20:15:47,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-07,33.6,18.7,25.8,35.1,18.7,26.1,17.6,64.2,3,100,4.17,rain,,,,42.5,68.9,1005,40.4,17.3,316.7,27.5,10,,2015-02-07T06:59:03,2015-02-07T20:15:06,0.55,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-08,35.7,18.1,26,36.9,18.1,26.1,16.7,61.1,23,100,4.17,rain,,,,46.4,138.1,1001.7,16.9,18.1,335.7,28.9,10,,2015-02-08T06:59:51,2015-02-08T20:14:24,0.59,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-09,31.6,18.6,24.5,32.2,18.6,24.6,17.1,66.7,5.5,100,37.5,rain,,,,48.2,60,1001,33.8,20,314.5,27.1,9,,2015-02-09T07:00:38,2015-02-09T20:13:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-10,26.9,15.3,20.2,27.8,15.3,20.2,15,74.7,38,100,8.33,rain,,,,34.2,142,1009.2,43.8,16.5,312.1,27,10,,2015-02-10T07:01:25,2015-02-10T20:12:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2015-02-11,32.9,12.5,21.7,30.6,12.5,21.3,11,57.8,0,0,0,,,,,61.2,38.8,1010.7,1.8,20,363.4,31.5,10,,2015-02-11T07:02:12,2015-02-11T20:12:09,0.72,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2015-02-12,32.1,13.2,23.2,32.3,13.2,23,12.4,55,0,0,0,,,,,33.5,196.2,1008.4,6.2,20,357.3,31,10,,2015-02-12T07:02:58,2015-02-12T20:11:22,0.77,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-02-13,30.4,15.9,23.2,30.6,15.9,23.1,13.6,57,0,0,0,,,,,50,112.9,1011.1,19,20,352.3,30.3,10,,2015-02-13T07:03:44,2015-02-13T20:10:34,0.82,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2015-02-14,32.9,14.9,23.6,33.9,14.9,23.7,15.4,63.1,1.5,100,25,rain,,,,40.7,81,1007.4,10.1,20,333.7,28.8,10,,2015-02-14T07:04:29,2015-02-14T20:09:45,0.87,Rain,Clear conditions throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-15,28.2,16.5,22.9,30.1,16.5,23.2,17.9,75.3,4,100,4.17,rain,,,,31.7,89.2,1007.1,42.2,17.5,242.8,21.1,8,,2015-02-15T07:05:14,2015-02-15T20:08:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-16,31.9,17.7,23.1,34,17.7,23.4,17,70.6,1.2,100,25,rain,,,,27.7,94,1008,36.8,20,263.3,22.6,9,,2015-02-16T07:05:58,2015-02-16T20:08:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-02-17,32.7,16.5,23.1,34.1,16.5,23.3,16.1,67.4,0,0,0,,,,,25.9,85.9,1006.9,43.8,18.8,273.6,23.6,9,,2015-02-17T07:06:42,2015-02-17T20:07:10,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-02-18,30.2,13,21.3,31.1,13,21.3,14.8,69.3,0.2,100,4.17,rain,,,,33.5,159.3,1002.7,46.8,18.6,240.9,20.7,8,,2015-02-18T07:07:26,2015-02-18T20:06:17,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-19,26.9,9.7,17.6,27,8.2,17.5,9.8,64.5,10,100,8.33,rain,,,,19.4,169.6,1009.6,49.2,16.6,349.9,30.2,10,,2015-02-19T07:08:09,2015-02-19T20:05:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-02-20,25.2,10.3,17.7,25.2,10.3,17.7,9.3,60.8,1.6,100,41.67,rain,,,,37.1,99.9,1011.5,32,20,304.3,26.5,9,,2015-02-20T07:08:52,2015-02-20T20:04:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-21,28.2,10.4,18.9,27.9,10.4,18.9,11.2,64.3,0.8,100,25,rain,,,,44.6,83.3,1013.2,27,20,322.4,27.9,10,,2015-02-21T07:09:35,2015-02-21T20:03:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-02-22,30.4,12.1,21.3,30.4,12.1,21.2,13.2,64.3,0,0,0,,,,,40.7,93,1011.8,15.9,20,343.8,29.7,10,,2015-02-22T07:10:17,2015-02-22T20:02:34,0.09,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-02-23,31.9,14.4,23.3,32,14.4,23.2,15.1,63.7,0,0,0,,,,,35.3,116.2,1010.2,9.7,20,330.8,28.6,10,,2015-02-23T07:10:58,2015-02-23T20:01:36,0.13,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-02-24,31.7,17.6,24.8,33.1,17.6,25.1,17.6,67.2,0,0,0,,,,,44.6,93.5,1004.2,14.4,20,321.9,27.7,10,,2015-02-24T07:11:39,2015-02-24T20:00:38,0.19,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-02-25,28.9,13.8,22,30.4,13.8,22.3,17.6,78,33,100,8.33,rain,,,,42.5,169.1,1005.5,44.4,16,278.6,23.9,9,,2015-02-25T07:12:20,2015-02-25T19:59:38,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-26,21,12.1,16.2,21,12.1,16.2,13.2,84.2,20,100,12.5,rain,,,,22.3,163.9,1013.9,70.3,7.3,217.6,18.7,7,,2015-02-26T07:13:01,2015-02-26T19:58:38,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2015-02-27,23.5,14.1,18.2,23.5,14.1,18.2,15.1,83.5,7.3,100,8.33,rain,,,,20.5,133.8,1013.6,59.3,11.1,247.4,21.4,8,,2015-02-27T07:13:41,2015-02-27T19:57:37,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-02-28,28,14.4,20.3,27.8,14.4,20.3,16.3,80.6,6,100,8.33,rain,,,,22,93.9,1011.4,42.2,11.1,316.4,27.4,10,,2015-02-28T07:14:20,2015-02-28T19:56:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-03-01,28.6,16.6,22.2,30.9,16.6,22.4,17.9,79,0.7,100,25,rain,,,,18,160.2,1007.7,39.6,18.1,305,26.5,10,,2015-03-01T07:14:59,2015-03-01T19:55:33,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-03-02,31.2,17.6,23.5,33.3,17.6,23.8,18.5,76.5,0.2,100,8.33,rain,,,,40.7,96.1,1004.7,27.6,20,289.7,25.1,9,,2015-03-02T07:15:38,2015-03-02T19:54:30,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-03,26,17.4,21.5,26,17.4,21.5,18.5,84.1,7,100,8.33,rain,,,,24.8,155.9,1005.9,51.8,14.2,197.5,16.9,7,,2015-03-03T07:16:17,2015-03-03T19:53:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SANC,87222099999,remote"
Catamarca argentina,2015-03-04,30.2,16.4,22.3,30.6,16.4,22.4,16.8,74.3,0.9,100,25,rain,,,,21.6,118.3,1007.9,28.2,20,297.8,25.8,10,,2015-03-04T07:16:55,2015-03-04T19:52:23,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2015-03-05,30.2,16.1,22.7,31.4,16.1,22.9,17.1,72.4,0,0,0,,,,,25.9,99.3,1008.2,47.2,20,228.7,19.7,7,,2015-03-05T07:17:32,2015-03-05T19:51:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-06,33.3,17.7,24.1,34,17.7,24.3,18.1,72.9,0.3,100,12.5,rain,,,,33.5,100.5,1007,16.5,20,292.6,25.2,9,,2015-03-06T07:18:10,2015-03-06T19:50:13,0.5,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2015-03-07,35.2,17.8,25.3,36.9,17.8,25.7,18.5,69.5,0,0,0,,,,,35.3,64.2,1005.4,12.7,20,302.1,26.1,10,,2015-03-07T07:18:47,2015-03-07T19:49:08,0.52,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-03-08,34.6,18.4,25.5,36.9,18.4,26.1,18.6,68.8,0.2,100,8.33,rain,,,,44.6,86.5,1004.7,22.3,20,290.7,25.1,10,,2015-03-08T07:19:24,2015-03-08T19:48:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-09,33.9,17.8,24.8,35.5,17.8,25.3,18.1,68.9,0.1,100,4.17,rain,,,,44.6,116.5,1006.3,52.7,20,221.2,19.1,7,,2015-03-09T07:20:00,2015-03-09T19:46:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-10,30.4,17.8,24.2,33.6,17.8,24.6,17.2,67.3,0,0,0,,,,,27.7,83.7,1006.9,24.3,20,275.6,23.8,9,,2015-03-10T07:20:36,2015-03-10T19:45:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-11,33.7,16.3,23.8,36,16.3,24.1,16.9,69.8,0,0,0,,,,,37.1,56.1,1005,6.6,20,304.5,26.2,10,,2015-03-11T07:21:12,2015-03-11T19:44:41,0.64,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2015-03-12,34.2,16.1,24.9,36.6,16.1,25.2,16.4,62.8,0,0,0,,,,,44.6,83.1,1002.6,27.3,20,278.7,24.2,10,,2015-03-12T07:21:48,2015-03-12T19:43:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-13,35.4,16.4,25.2,37.8,16.4,25.8,17.7,66.3,3.2,100,37.5,rain,,,,46.4,108,1000.4,18.2,20,281.6,24.3,9,,2015-03-13T07:22:23,2015-03-13T19:42:26,0.74,Rain,Clear conditions throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-14,29.6,17.5,20.4,31.5,17.5,20.6,17.4,84.3,13.5,100,12.5,rain,,,,27.7,164.8,1008.7,71.9,11.9,163.9,14.2,5,,2015-03-14T07:22:58,2015-03-14T19:41:18,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-15,27.2,16.3,20.4,27.4,16.3,20.4,16.8,82,5.1,100,8.33,rain,,,,20.2,101.7,1013.2,58.3,15.6,252.4,21.8,9,,2015-03-15T07:23:33,2015-03-15T19:40:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2015-03-16,29.2,15.9,21.9,31,15.9,22.1,17.2,77.3,0,0,0,,,,,46.4,63.6,1009.3,44.6,20,278.3,24,9,,2015-03-16T07:24:07,2015-03-16T19:39:01,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-17,32.4,16.3,23.9,34.1,16.3,24.3,17.5,70,0,0,0,,,,,42.5,76.5,1008.4,27.9,20,244.3,21,8,,2015-03-17T07:24:42,2015-03-17T19:37:52,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-18,33.6,17.1,23.9,35.6,17.1,24.3,16.9,67.4,0,0,0,,,,,44.6,76.9,1007.7,65.8,20,211.8,18.3,6,,2015-03-18T07:25:16,2015-03-18T19:36:43,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-19,32.6,17.6,24.7,34.5,17.6,25,16.7,64,0,0,0,,,,,31.7,56.7,1007.3,57.6,20,257.3,22,9,,2015-03-19T07:25:50,2015-03-19T19:35:34,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-20,31.4,17.1,23.5,33.6,17.1,23.8,18.1,73.7,0.4,100,4.17,rain,,,,20.5,213,1008.2,54.4,20,194.1,16.7,7,,2015-03-20T07:26:24,2015-03-20T19:34:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-21,24.9,13.9,19.2,24.9,13.9,19.2,15.3,79.1,3,100,50,rain,,,,31.7,92,1013.5,73.5,19.4,109.4,9.5,4,,2015-03-21T07:26:58,2015-03-21T19:33:16,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2015-03-22,23.7,11.5,17.9,23.7,11.5,17.9,11.6,68.4,0,0,0,,,,,33.5,135.2,1014.2,66.8,20,218.2,18.9,8,,2015-03-22T07:27:31,2015-03-22T19:32:07,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2015-03-23,26,10.9,18.2,26,10.9,18.2,11.3,67.2,2.2,100,33.33,rain,,,,33.5,91.6,1014,69.3,20,229.5,19.7,9,,2015-03-23T07:28:04,2015-03-23T19:30:57,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2015-03-24,21.8,12.3,17.4,21.8,12.3,17.4,12.3,73.8,3,100,54.17,rain,,,,25.9,60.6,1013.5,90.7,19.1,216.6,18.8,7,,2015-03-24T07:28:38,2015-03-24T19:29:48,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2015-03-25,18,11.4,14.6,18,11.4,14.6,12.3,87.3,20.1,100,16.67,rain,,,,15.1,135.3,1016.4,83.6,3.1,150.4,13,5,,2015-03-25T07:29:11,2015-03-25T19:28:39,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2015-03-26,19.9,10.3,14.2,19.9,10.3,14.2,11.3,83.9,1.5,100,8.33,rain,,,,18,155.6,1018.4,74.1,9.1,179.4,15.4,6,,2015-03-26T07:29:44,2015-03-26T19:27:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87222099999,remote"
