name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		NetInvestmentPurchaseAndSale,"-4,208,000","3,751,000","-7,121,000","-146,000","-692,000","5,245,000","-2,732,000","-288,000","-737,000","2,233,000","-793,000","269,000","-182,000","1,090,000","491,000","-322,000","-449,000","10,000","-725,000","242,000","-284,000","492,000","-517,000","-147,000","-222,000","1,191,000","-267,000","-168,000","-124,000","1,557,000","-33,719,000","301,000","-1,509,000","2,151,000","-1,045,000","446,000","-53,000","821,000","-478,000","98,000","-122,000","-1,113,000","41,000","-178,000","-267,000","-8,794,000","-1,619,000","-275,000",,,"-119,000","241,000","-210,000","-299,000","4,442,000","706,000","-362,000","-2,238,000","-876,000","-230,000","-1,102,000","-2,401,000","-802,000","-442,000","-276,000","-2,792,000","4,644,000","-3,088,000","1,449,000","-391,000","-6,139,000","-1,712,000","-305,000","-4,725,000","-9,438,000","-557,000","-6,207,000","4,216,000",,,,,"-6,154,000","-23,000","-50,000","-6,143,000","-2,755,000","-597,000",,,"-7,164,000","-3,245,000","151,349,000","-129,295,000",,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,"-356,000",,,,,"491,000","-322,000",,,,,,,,,,,,,,,,,,,,,,,"-478,000","98,000","-122,000","-1,113,000","0","0","-202,000","-10,666,000","-1,333,000","0",,,"-119,000","241,000","-210,000","-299,000","-1,558,000","706,000","-362,000","-2,238,000","-876,000","-230,000","-1,102,000","-2,815,000","-802,000","-442,000","-276,000","-2,792,000","2,567,000",,,"-391,000","-6,139,000","-1,712,000","-305,000","-4,725,000","-5,019,000","-557,000",,,,,,,"-6,154,000","-23,000","-50,000","-6,143,000","-2,755,000","-597,000",,,"-7,164,000","-3,245,000","-6,167,000","-129,295,000",,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"2,280,000","3,751,000","-633,000","-146,000","-692,000","5,245,000","-305,000","-288,000","-1,093,000","2,589,000","-793,000","269,000","-182,000","1,090,000",,,,"10,000",,"242,000","-284,000","492,000","-517,000","-147,000","-222,000","1,191,000","-267,000","-168,000","-124,000","1,557,000","-294,000","301,000","-1,509,000","2,151,000","-1,045,000","446,000","-53,000","821,000",,,,,"41,000","-178,000","-65,000","1,872,000","-286,000","-275,000",,,"0","0","0","0",,,,,"0","0","0","414,000",,,,,"2,077,000","0",,,,,,,,"0","203,000","4,216,000",,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","57,550,000","0",,,,,,,,"-2,459,000","-12,500,000",,,,,,,,,,"-11,688,000",,,,,"-5,951,000","6,000,000","-6,049,000","3,444,000",,,,,"-1,044,000",,,,"-3,132,000","8,636,000","-9,264,000","672,000","0",,,,,,,"-1,813,000","-3,722,000","-3,058,000","1,817,000","2,336,000","-984,000","91,000","654,000","22,000","-592,000","-1,407,000","1,612,000","1,187,000","4,601,000","-2,918,000","5,509,000","-7,136,000","838,000","914,000","676,000","-215,000","-6,593,000","778,000","801,000","8,000","336,000","394,000","280,000","1,308,000","52,100,000","5,600,000","500,000","400,000","16,600,000","-500,000","-2,500,000","2,800,000"
FinancingCashFlow,"251,080,000","57,619,000","308,649,000","-63,903,000","-51,285,000","-143,249,000","-101,937,000","-95,847,000","324,029,000","51,016,000","987,442,000","-6,722,000","-13,290,000","75,257,000","-13,598,000","-216,061,000","-118,585,000","-438,282,000","-8,601,000","3,539,000","-60,007,000","-1,021,799,000","-1,067,663,000","-115,405,000","-97,559,000","-297,276,000","-10,328,000","-201,665,000","-83,685,000","-182,647,000","1,859,078,000","-40,934,000","-128,201,000","-80,614,000","-19,008,000","-25,085,000","-159,921,000","-84,032,000","-53,943,000","-76,621,000","-24,600,000","-22,130,000","-137,646,000","-77,869,000","-10,341,000","-103,263,000","89,570,000","-37,928,000","-33,138,000","-26,442,000","-26,787,000","-41,450,000","-85,869,000","-26,677,000","-61,099,000","50,570,000","-1,628,000","-1,464,000","-34,310,000","-121,528,000","19,841,000","-3,673,000","-71,485,000","-27,144,000","-39,288,000","-5,608,000","-51,089,000","-96,236,000","12,841,000","65,255,000","-23,492,000","771,107,000","-46,088,000","-15,195,000","-14,685,000","39,781,000","-16,511,000","-14,865,000","-3,683,000","-38,332,000","-33,596,000","-29,481,000","-23,348,000","65,575,000","15,926,000","-14,581,000","-17,588,000","-27,726,000","14,662,000","-57,291,000","-5,083,000","-19,260,000","-157,121,000","113,141,000","7,578,000","-24,929,000","-16,958,000","-26,284,000","11,462,000","-1,647,000","1,479,000","268,000","-8,783,000","-4,001,000","-224,828,000","-208,969,000","-61,400,000","900,000","10,900,000","-11,900,000","-21,000,000","-17,500,000","-25,500,000","6,900,000"
	CashFlowFromContinuingFinancingActivities,"251,080,000","57,619,000","308,649,000","-63,903,000","-51,285,000","-143,249,000","-101,937,000","-95,847,000","324,029,000","51,016,000","987,442,000","-6,722,000","-13,290,000","75,257,000","-13,598,000","-216,061,000","-118,585,000","-438,282,000","-8,601,000","3,539,000","-60,007,000","-1,021,799,000","-1,067,663,000","-115,405,000","-97,559,000","-297,276,000","-10,328,000","-201,665,000","-83,685,000","-182,647,000","1,859,078,000","-40,934,000","-128,201,000","-80,614,000","-19,008,000","-25,085,000","-159,921,000","-84,032,000","-53,943,000","-76,621,000","-24,600,000","-22,130,000","-137,646,000","-77,869,000","-10,341,000","-103,263,000","89,570,000","-37,928,000","-33,138,000","-26,442,000","-26,787,000","-41,450,000","-85,869,000","-26,677,000","-61,099,000","50,570,000","-1,628,000","-1,464,000","-34,310,000","-121,528,000","19,841,000","-3,673,000","-71,485,000","-27,144,000","-39,288,000","-5,608,000","-51,089,000","-96,236,000","12,841,000","65,255,000","-23,492,000","771,107,000","-46,088,000","-15,195,000","-14,685,000","39,781,000","-16,511,000","-14,865,000","-3,683,000","-38,332,000","-33,596,000","-29,481,000","-23,348,000","65,575,000","15,926,000","-14,581,000","-17,588,000","-27,726,000","14,662,000","-57,291,000","-5,083,000","-19,260,000","-157,121,000","113,141,000","7,578,000","-24,929,000","-16,958,000","-26,284,000","11,462,000","-1,647,000","1,479,000","268,000","-8,783,000","-4,001,000","-224,828,000","-208,969,000","-61,400,000","900,000","10,900,000","-11,900,000","-21,000,000","-17,500,000","-25,500,000","6,900,000"
		NetIssuancePaymentsOfDebt,"500,692,000","113,385,000","388,283,000","-1,976,000","1,000,000","-1,500,139,000","-65,151,000","-60,170,000","366,991,000","98,128,000","1,064,045,000","49,131,000","64,829,000","118,223,000","20,938,000","77,328,000","169,326,000","-381,159,000","34,548,000","45,317,000","-7,498,000","-684,825,000","-1,024,267,000","-77,459,000","-51,531,000","-262,766,000","27,531,000","-151,198,000","-39,257,000","-158,692,000","1,902,932,000","-10,478,000","-7,564,000","-8,535,000","-655,000","3,598,000","380,472,000","-3,604,000","-14,568,000","-40,474,000","-1,620,000","-7,149,000","-127,959,000","118,431,000","3,280,000","-93,928,000","96,158,000","-30,422,000","-12,423,000","-7,791,000","-6,969,000","-28,049,000","-71,320,000","-13,694,000","-290,981,000","78,352,000","9,691,000","154,655,000","25,564,000","-110,756,000","54,252,000","5,383,000","-54,599,000","-16,079,000","-31,027,000","-3,265,000","-45,887,000","-88,211,000","20,412,000","-77,794,000","-9,184,000","776,839,000","-40,295,000","-11,404,000","-8,802,000","49,782,000","-9,375,000","4,266,000","1,937,000","-32,457,000","-29,909,000","68,935,000","-12,500,000","73,653,000","22,202,000","-9,216,000","-12,092,000","-22,700,000","19,786,000","-44,700,000","11,978,000","-11,717,000","-152,570,000","117,611,000","12,318,000","93,607,000","-4,602,000","-2,459,000","53,778,000","422,000","2,374,000","4,115,000","-5,035,000","23,990,000","3,835,000","-205,518,000","-58,000,000","4,300,000","14,200,000","-8,600,000","-17,600,000","-14,300,000","-122,000,000","2,400,000"
			NetLongTermDebtIssuance,"500,692,000","113,385,000","388,283,000","-1,976,000","1,000,000","-1,500,139,000","-65,151,000","-60,170,000","366,991,000","98,128,000","1,064,045,000","49,131,000","64,829,000","118,223,000","20,938,000","77,328,000","169,326,000","-381,159,000","34,548,000","45,317,000","-7,498,000","-684,825,000","-1,024,267,000","-77,459,000","-51,531,000","-262,766,000","27,531,000","-151,198,000","-39,257,000","-158,692,000","1,902,932,000","-10,478,000","-7,564,000","-8,535,000","-655,000","3,598,000","380,472,000","-3,604,000","-14,568,000","-40,474,000","-1,620,000","-7,149,000","-127,959,000","118,431,000","3,280,000","-93,928,000","99,163,000","-30,422,000","-12,423,000","-7,791,000","-6,969,000","-28,049,000","-71,320,000","-13,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"340,991,000","280,000,000","60,991,000","0","0","0","-65,151,000","189,830,000","215,119,000","250,000,000",,,,,"0",,,,"-79,203,000","47,317,000","-7,498,000","66,384,000","0","-67,865,000","-964,000","68,829,000","1,304,625,000","-133,699,000","-33,872,000","1,167,571,000","1,888,197,000","0",,,"41,165,000","91,131,000",,,"0","-614,000","614,000","0","-123,444,000","118,301,000","7,864,000","6,694,000","413,940,000","50,400,000","1,656,000","6,654,000","-5,969,000","-12,479,000","10,608,000","22,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"159,701,000","-166,615,000","327,292,000","-1,976,000","1,000,000","-1,500,139,000","0",,,"-151,872,000",,,,,"20,938,000","77,328,000","169,326,000","-381,159,000","113,751,000","-2,000,000","0","-751,209,000","-1,024,267,000","-9,594,000","-50,567,000","-331,595,000","-1,277,094,000","-17,499,000","-5,385,000","-1,326,263,000","14,735,000","-10,478,000","-7,564,000","-8,535,000","-41,820,000","-87,533,000","-2,776,000","-3,604,000","-14,568,000","-39,860,000","-2,234,000","-7,149,000","-4,515,000","130,000","-4,584,000","-100,622,000","-314,777,000","-80,822,000","-14,079,000","-14,445,000","-1,000,000","-15,570,000","-81,928,000","-35,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,"0","0","0",,"0","202,163,000","250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,"0","0","0",,"0","202,163,000","250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"0","0","0","0","0","1,453,888,000",,,,,,"0",,,"0","-250,000,000","-250,000,000","0","0","0","0","-250,000,000",,,,,"0","0","0","0","0","0","-100,000,000","-50,000,000","0","0","-521,500,000","-60,798,000","-23,105,000","-26,775,000",,,"0",,,,"0","0","-6,311,000","-8,634,000",,,,,"-9,381,000","-12,365,000","533,000","-147,739,000","-47,763,000","243,000","-24,045,000","-7,695,000","-9,442,000","-3,971,000","996,000","1,975,000","3,453,000","189,000","409,000","150,157,000","5,145,000","1,976,000","1,287,000","2,672,000","219,000","-3,040,000","111,000","-13,213,000","-2,327,000","40,000","1,711,000","-92,498,000","-6,060,000","-2,123,000","7,000","591,000","-455,000","14,000","-88,000","-7,956,000","-12,371,000","-2,840,000","152,000","231,000","6,000","-113,755,000","-7,575,000","-18,862,000","-37,328,000","1,800,000",,,"-1,248,000","-24,695,000",,,,,,,"0","0",,
			CommonStockIssuance,"0","0","0","0","0","1,453,888,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","533,000","3,398,000","1,490,000","4,504,000","5,003,000","10,952,000","7,701,000","838,000","1,901,000","10,955,000","3,453,000","189,000","409,000","150,157,000","5,145,000","1,976,000","1,287,000","3,499,000","219,000","1,074,000",,,,"40,000","1,711,000","445,000",,"79,000","7,000","591,000","450,000","54,000","793,000","16,000","1,000","262,000","152,000","231,000","141,000","17,000","94,000","167,000","187,000","1,800,000",,,,,,,,,,,"0","0",,
			CommonStockPayments,,,,,,,,,,,,"0",,,"0","-250,000,000","-250,000,000","0","0","0","0","-250,000,000",,,,,"0","0","0","0","0","0","-100,000,000","-50,000,000","0","0","-521,500,000","-60,798,000","-23,105,000","-26,775,000",,,"0","-178,132,000","0","0","0","0","-6,311,000","-8,634,000","-5,812,000",,,"0","-5,450,000","-12,365,000","0","-151,137,000","-49,253,000","-4,261,000","-29,048,000","-18,647,000","-17,143,000","-4,809,000","-905,000","-8,980,000",,,,,"0","0","0","-827,000","0","-4,114,000","-261,000","-13,213,000","-131,000","0","0","-92,943,000","-5,383,000",,,,"-905,000","-40,000","-881,000","-7,972,000","-12,372,000",,,,"-135,000","-113,772,000","-7,669,000","-19,029,000",,,,,"-1,248,000","-24,695,000",,,,,,,,,,
		CashDividendsPaid,"-182,360,000","-45,637,000","-45,617,000","-45,599,000","-45,507,000","-41,130,000","-40,982,000","-40,927,000","-40,927,000","-38,982,000","-38,883,000","-39,008,000","-38,926,000","-35,387,000","-35,674,000","-36,438,000","-37,102,000","-35,382,000","-35,352,000","-35,443,000","-35,432,000","-34,330,000","-34,292,000","-34,270,000","-34,250,000","-32,541,000","-32,532,000","-32,532,000","-32,508,000","-21,730,000","-21,275,000","-21,511,000","-21,734,000","-19,582,000","-19,533,000","-19,525,000","-21,241,000","-17,808,000","-17,826,000","-10,260,000","-25,449,000","-15,578,000","-14,661,000","-15,138,000","-15,104,000","-12,856,000","-12,760,000","-12,754,000","-12,728,000","-11,401,000","-13,924,000","-11,358,000","-16,987,000","-13,872,000","-24,541,000","-10,918,000","-10,769,000","-9,707,000","-9,859,000","-9,985,000","-11,559,000","-8,628,000","-8,496,000","-7,838,000","-7,776,000","-7,472,000","-8,655,000","-9,214,000","-6,980,000","-4,998,000","-8,891,000","-7,708,000","-7,080,000","-6,463,000","-6,102,000","-6,961,000","-7,247,000","-5,918,000","-5,748,000","-5,915,000","-5,398,000","-5,918,000","-5,650,000","-5,955,000","-6,283,000","-5,956,000","-5,041,000","-5,040,000","-5,036,000","-4,635,000","-4,690,000","-4,703,000","-4,703,000","-4,701,000","-4,746,000","-4,781,000","-4,781,000","-4,963,000","-4,988,000","-3,869,000","-3,853,000","-3,853,000","-3,853,000","-3,111,000","-3,635,000","-3,634,000","-3,600,000","-3,300,000","-3,300,000","-3,300,000","-3,300,000","-3,300,000",,
			CommonStockDividendPaid,,,,,,,"-40,982,000","-40,927,000","-40,927,000","-38,982,000","-38,883,000","-39,008,000","-38,926,000","-35,387,000","-35,674,000","-36,438,000","-37,102,000","-35,382,000","-35,352,000","-35,443,000","-35,432,000","-34,330,000","-34,292,000","-34,270,000","-34,250,000","-32,541,000","-32,532,000","-32,532,000","-32,508,000","-21,730,000","-21,275,000","-21,511,000","-21,734,000","-19,582,000","-19,533,000","-19,525,000","-21,241,000","-17,808,000","-17,826,000","-10,260,000",,,"-14,661,000","-15,138,000","-15,104,000","-12,856,000",,,,"-11,401,000","-13,924,000","-11,358,000","-16,987,000","-13,872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"17,628,000","419,000","2,172,000","1,885,000","13,152,000","1,183,000","23,512,000","6,116,000","614,000","10,195,000","0","1,609,000","529,000","2,676,000","1,331,000","1,014,000","642,000","646,000","1,227,000","3,674,000","1,167,000","2,170,000","2,622,000","1,840,000","4,939,000","0","175,000","0","252,000","90,000","0","358,000","1,100,000","1,255,000","1,043,000","593,000","2,197,000","1,720,000","1,171,000","6,547,000","10,861,000","2,569,000","1,127,000","21,000","-2,990,000","4,072,000","10,437,000","2,908,000","793,000","978,000","70,000","1,876,000","1,544,000","663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-84,880,000","-10,548,000","-36,189,000","-18,213,000","-19,930,000","-57,051,000","-19,316,000","-866,000","-2,649,000","-18,325,000","-37,720,000","-18,454,000","-39,722,000","-10,255,000","-193,000","-7,965,000","-1,451,000","-22,387,000","-9,024,000","-10,009,000","-18,244,000","-54,814,000","-11,726,000","-5,516,000","-16,717,000","-1,969,000","-5,502,000","-17,935,000","-12,172,000","-2,315,000","-22,579,000","-9,303,000","-3,000","-3,752,000","137,000","-9,751,000","151,000","-3,542,000","385,000","-5,659,000","5,303,000","-1,972,000","3,847,000","-3,051,000","4,473,000","-551,000","-4,265,000","2,340,000","-2,469,000","406,000","-152,000","-3,919,000","894,000","226,000","259,873,000","-4,499,000","-1,083,000","1,327,000","-2,252,000","-1,030,000","1,193,000","7,267,000","1,052,000","744,000","-1,481,000","3,154,000","0","1,000,000","-1,000,000","-2,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000","1,353,000","-185,000","547,000","183,000","200,000",,,,"-100,000","100,000","0","4,500,000"
EndCashPosition,"493,464,000","463,325,000","439,272,000","595,049,000","823,572,000","569,859,000","746,724,000","702,073,000","736,696,000","553,228,000","613,110,000","317,823,000","398,183,000","465,274,000","555,320,000","641,226,000","908,144,000","692,188,000","1,137,303,000","1,045,339,000","1,006,945,000","1,254,536,000","2,269,756,000","233,599,000","193,661,000","252,382,000","213,734,000","234,490,000","207,238,000","261,421,000","2,489,768,000","653,120,000","515,119,000","524,043,000","477,239,000","401,427,000","314,659,000","434,904,000","477,696,000","402,642,000","461,751,000","519,359,000","469,416,000","481,258,000","490,715,000","441,013,000","529,650,000","424,673,000","324,123,000","267,317,000","308,791,000","260,434,000","172,476,000","183,899,000","253,303,000","207,211,000","168,482,000","135,130,000","130,551,000","101,281,000","200,406,000","125,016,000","149,499,000","89,575,000","98,995,000","67,100,000","58,570,000","47,859,000","98,288,000","73,780,000","46,390,000","60,817,000","38,653,000","50,521,000","35,173,000","20,789,000","49,993,000","40,287,000","37,636,000","36,093,000","33,404,000","29,498,000","30,585,000","34,222,000","7,887,000","14,565,000","19,300,000","18,847,000","-13,051,000","21,378,000","48,621,000","45,655,000","35,874,000","38,041,000","21,180,000","29,177,000","43,091,000","42,244,000","34,322,000","10,339,000","3,858,000","2,615,000","14,242,000","39,326,000","44,292,000","329,693,000","0","0","0","0","0","0","0","0"
	ChangesInCash,"-76,395,000","35,702,000","-145,443,000","-215,816,000","249,162,000","-160,024,000","15,211,000","-45,018,000","171,207,000","-28,798,000","297,045,000","-52,953,000","-68,634,000","-77,022,000","-72,363,000","-264,388,000","241,963,000","-449,268,000","87,099,000","37,445,000","-245,879,000","-1,019,357,000","2,045,661,000","42,590,000","-55,943,000","43,680,000","-27,140,000","33,175,000","-54,694,000","-2,229,529,000","1,853,532,000","161,969,000","-6,739,000","47,043,000","72,652,000","82,168,000","-127,853,000","-39,896,000","72,013,000","-59,639,000","-47,446,000","45,383,000","-1,295,000","-3,371,000","47,998,000","-98,028,000","113,551,000","88,953,000","64,955,000","-36,279,000","53,096,000","87,256,000","-15,748,000","-68,492,000","60,567,000","45,796,000","34,478,000","-2,419,000","25,001,000","-99,056,000","70,362,000","-26,365,000","59,391,000","-6,575,000","27,524,000","7,309,000","5,860,000","-52,354,000","34,085,000","34,015,000","-12,212,000","19,189,000","-13,525,000","15,807,000","692,000","-29,375,000","5,287,000","822,000","-1,031,000","2,740,000","-1,384,000","-1,655,000","-732,000","22,228,000","-5,959,000","-3,735,000","-221,000","2,223,000","-4,829,000","-27,236,000","4,428,000","10,984,000","-2,167,000","16,861,000","-7,997,000","-13,914,000","847,000","7,922,000","23,983,000","6,481,000","1,243,000","-11,627,000","-25,084,000","-4,966,000","-285,401,000","296,563,000","-13,500,000","12,700,000","2,300,000","-600,000","-27,500,000","23,400,000","-3,000,000","6,700,000"
	EffectOfExchangeRateChanges,"-30,139,000","-11,649,000","-10,334,000","-12,707,000","4,551,000","-16,841,000","29,440,000","10,395,000","12,261,000","-31,084,000","-1,758,000","-27,407,000","1,543,000","-13,024,000","-13,543,000","-2,530,000","-26,007,000","4,153,000","4,865,000","949,000","-1,712,000","4,137,000","-9,504,000","-2,652,000","-2,778,000","-5,032,000","6,384,000","-5,923,000","511,000","1,182,000","-16,884,000","-23,968,000","-2,185,000","-239,000","3,160,000","4,600,000","7,608,000","-2,896,000","3,041,000","530,000","-10,162,000","4,560,000","-10,547,000","-6,086,000","1,704,000","9,391,000","-8,574,000","11,597,000","-8,149,000","-5,195,000","-4,739,000","702,000","4,325,000","-912,000","-14,475,000","-7,067,000","-1,126,000","6,998,000","4,269,000","-69,000","5,028,000","1,882,000","533,000","-2,845,000","4,371,000","1,221,000","4,851,000","1,925,000","-9,577,000","-6,625,000","-2,215,000","2,975,000","1,657,000","-459,000","3,544,000","171,000","4,419,000","1,829,000","2,574,000","-51,000",,,"-2,905,000","4,107,000","-719,000","-1,000,000","674,000","-1,161,000","1,236,000","-7,000","-1,462,000",,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"569,859,000","439,272,000","595,049,000","823,572,000","569,859,000","746,724,000","702,073,000","736,696,000","553,228,000","613,110,000","317,823,000","398,183,000","465,274,000","555,320,000","641,226,000","908,144,000","692,188,000","1,137,303,000","1,045,339,000","1,006,945,000","1,254,536,000","2,269,756,000","233,599,000","193,661,000","252,382,000","213,734,000","234,490,000","207,238,000","261,421,000","2,489,768,000","653,120,000","515,119,000","524,043,000","477,239,000","401,427,000","314,659,000","434,904,000","477,696,000","402,642,000","461,751,000","519,359,000","469,416,000","481,258,000","490,715,000","441,013,000","529,650,000","424,673,000","324,123,000","267,317,000","308,791,000","260,434,000","172,476,000","183,899,000","253,303,000","207,211,000","168,482,000","135,130,000","130,551,000","101,281,000","200,406,000","125,016,000","149,499,000","89,575,000","98,995,000","67,100,000","58,570,000","47,859,000","98,288,000","73,780,000","46,390,000","60,817,000","38,653,000","50,521,000","35,173,000","20,789,000","49,993,000","40,287,000","37,636,000","36,093,000","33,404,000","29,498,000","31,153,000","34,222,000","7,887,000","14,565,000","19,300,000","18,847,000","-13,051,000","21,378,000","48,621,000","45,655,000","35,874,000","38,041,000","21,180,000","29,177,000","43,091,000","42,244,000","34,322,000","10,339,000","3,858,000","2,615,000","14,242,000","39,326,000","44,292,000","329,693,000","33,130,000","0","0","0","32,100,000","0","0","0","32,500,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,500,000","-12,700,000","-2,300,000","-31,500,000","27,500,000","-23,400,000","3,000,000","-39,200,000"
CapitalExpenditure,"-1,005,682,000","-231,698,000","-300,928,000","-255,824,000","-217,232,000","-179,683,000","-229,106,000","-202,380,000","-204,462,000","-214,529,000","-243,340,000","-192,830,000","-199,494,000","-216,132,000","-228,316,000","-190,730,000","-149,130,000","-131,815,000","-130,184,000","-89,754,000","-43,622,000","-54,143,000","-55,353,000","-41,792,000","-41,389,000","-58,120,000","-63,081,000","-52,845,000","-54,982,000","-56,741,000","-33,894,000","-30,012,000","-23,003,000","-23,667,000","-20,318,000","-31,860,000","-47,833,000","-55,335,000","-62,165,000","-92,085,000","-71,839,000","-54,784,000","-63,463,000","-59,484,000","-35,733,000","-31,894,000","-25,472,000","-16,076,000","-17,789,000","-16,141,000","-17,176,000","-23,151,000","-27,391,000","-33,068,000","-36,269,000","-23,230,000","-20,098,000","-20,139,000","-27,478,000","-21,281,000","-23,740,000","-26,241,000","-26,744,000","-24,091,000","-27,994,000","-21,018,000","-19,486,000","-14,405,000","-17,388,000","-18,801,000","-20,050,000","-17,968,000","-11,236,000","-8,398,000","-10,751,000","-11,029,000","-10,421,000","-8,857,000","-10,476,000","-8,639,000","-11,085,000","-8,182,000","-11,975,000","-9,370,000","-14,089,000","-14,469,000","-12,029,000","-12,438,000","-14,272,000","-13,509,000","-16,271,000","-14,503,000","-24,628,000","-22,167,000","-19,416,000","-21,570,000","-17,400,000","-18,361,000","-11,999,000","-20,984,000","-24,877,000","-27,424,000","-26,345,000","-24,652,000","-16,790,000","-22,652,000","-30,500,000","-27,200,000","-32,500,000","-22,200,000","-17,800,000","-23,700,000","-16,100,000","-12,800,000"
IssuanceOfCapitalStock,"0","0","0","0","0","1,453,888,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","533,000","3,398,000","1,490,000","4,504,000","5,003,000","10,952,000","7,701,000","838,000","1,901,000","10,955,000","3,453,000","189,000","409,000","150,157,000","5,145,000","1,976,000","1,287,000","3,499,000","219,000","1,074,000",,,,"40,000","1,711,000","445,000",,"79,000","7,000","591,000","450,000","54,000","793,000","16,000","1,000","262,000","152,000","231,000","141,000","17,000","94,000","167,000","187,000","1,800,000",,,,,,,,,,,"0","0",,
IssuanceOfDebt,"340,991,000","280,000,000","60,991,000","0","0","0","-65,151,000","189,830,000","215,119,000","250,000,000",,,,,"0",,,,"-79,203,000","47,317,000","-7,498,000","66,384,000","0","-67,865,000","-964,000","68,829,000","1,304,625,000","-133,699,000","-33,872,000","1,167,571,000","1,888,197,000","0",,,"41,165,000","91,131,000",,,"0","-614,000","614,000","0","-123,444,000","118,301,000","7,864,000","6,694,000","413,940,000","50,400,000","1,656,000","6,654,000","-5,969,000","-12,479,000","10,608,000","22,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
