name,ttm,07/28/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,02/26/2021,02/03/2021,01/29/2021,01/13/2021,12/31/2020,12/11/2020,11/30/2020,11/27/2020,11/19/2020,10/30/2020,10/28/2020,10/15/2020,09/30/2020,09/24/2020,08/31/2020,08/13/2020,08/12/2020,07/31/2020,06/30/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999
MarketCap,"27,676,071,373","27,676,071,373","24,474,210,374","30,498,487,250","22,582,706,960","25,899,318,800","22,926,302,512","25,829,891,100","27,354,596,550","31,173,018,983","29,299,058,369","25,614,234,720","27,686,711,513","24,095,347,800","19,700,554,700","19,501,882,688","19,629,109,478","17,053,666,980","18,335,785,735","17,298,640,387","17,378,919,720","19,153,778,164","15,761,331,840","14,760,289,809","14,474,984,532","14,654,897,188","13,392,314,879","9,922,856,970","9,655,178,241","10,034,876,262","9,504,480,960","8,860,684,063","9,679,640,578","9,742,391,792","9,680,704,158","8,770,279,772","8,210,279,770","8,135,500,343","6,531,176,170","5,993,202,030","8,692,973,950","8,512,891,200","7,745,161,600","6,932,439,697","6,440,446,424","7,371,275,120","6,542,532,076","7,732,757,821","7,460,412,866","6,707,060,565","7,953,111,628","8,680,526,819","9,654,270,244","8,526,379,680","8,139,825,120","10,229,750,843","10,537,747,909","10,821,117,352","10,359,121,361","10,215,967,674","10,448,297,089","10,353,040,697","10,739,604,429","10,269,011,076","11,111,419,433","12,335,939,730","14,131,288,806","14,841,775,842","15,567,732,269","15,058,538,507","12,843,560,171","12,792,742,713","11,650,666,140","12,581,459,916","12,062,031,686","11,699,841,280","11,426,606,737","10,424,223,360","9,681,928,829","9,873,137,925","9,397,364,703","9,614,718,340","8,988,877,346","9,460,970,442","8,913,730,210","8,815,340,326","7,429,569,520","7,179,147,210","6,310,733,004","5,907,208,160","6,285,386,190","6,009,600,928","6,005,112,802","4,948,108,200","5,072,645,548","6,081,340,161","6,200,907,110","6,747,993,794","6,697,510,050","5,927,855,400","6,344,650,494","3,765,776,060","4,692,004,030","4,620,098,979","4,568,451,531","4,608,866,100","4,974,572,698","4,799,312,509","5,593,731,000","5,503,797,703","5,332,773,493","5,283,312,480","5,246,067,806","5,137,801,540","5,074,559,670","5,592,945,284","5,387,819,071","5,123,064,240","5,075,317,398","5,046,022,637","5,471,835,213","5,878,555,345","5,380,476,911","5,547,959,966","5,781,475,710","5,450,397,690","5,522,405,880","5,336,847,926","4,919,111,711","4,714,666,980","4,898,134,469","5,210,476,681","5,319,136,953","5,413,675,604","5,823,937,677","5,696,481,238","5,916,140,327","5,713,364,710","4,572,081,633","4,840,140,001","4,730,076,301","3,585,742,400","4,652,259,335","6,108,211,921","6,348,269,600","6,495,464,042","6,468,873,351","5,478,996,360","5,274,414,762","5,143,919,040","5,109,113,320","4,953,071,170","4,590,450,319","4,280,727,690","3,660,058,965","3,982,334,049","3,623,180,110","3,941,367,920","4,179,351,120","3,902,009,160","3,431,534,680","3,269,523,040","3,329,018,840","3,089,205,000","2,890,580,560","3,167,007,200","2,950,076,360","2,719,415,720","2,340,473,240","2,583,033,040","2,454,888,240","1,992,651,640","1,771,144,200","2,036,587,000","2,041,163,600","1,860,845,560","2,228,804,200","2,822,846,880","3,637,481,680","3,563,340,760","3,653,042,120","4,066,603,620","3,420,994,860","3,339,607,920","1,363,581,083","1,287,599,088","1,220,261,750","1,248,925,617","1,271,674,717","1,241,645,905","1,272,584,681","1,217,986,840","1,228,451,427","1,107,881,194","1,114,250,942","1,194,327,776","1,294,423,818","1,417,268,961","1,279,409,412","1,150,649,503","1,402,709,536","1,344,926,821","1,399,069,680","1,450,482,647","1,349,021,659","1,253,930,419","1,078,762,345","1,066,932,813","1,091,956,824","1,019,041,060","912,423,831","864,835,026","969,765,028","952,333,112","1,062,888,160","1,050,479,631","1,071,580,969","1,029,837,018","1,092,896,270","1,147,884,762","1,134,137,639","1,011,082,557","1,062,638,006","925,156,808","1,136,378,181","1,130,653,469","924,540,947","1,012,785,747","958,450,078","949,844,260","695,910,600","834,510,600","886,485,600"
EnterpriseValue,"29,702,237,373","29,702,237,373","26,500,376,374","32,524,653,250","24,664,670,960","27,981,282,800","25,008,266,512","27,256,940,100","28,781,645,550","32,600,067,983","30,519,903,369","26,835,079,720","28,907,556,513","25,556,136,800","21,161,343,700","20,962,671,688","22,571,208,478","19,995,765,980","21,277,884,735","20,140,887,387","20,221,166,720","21,996,025,164","18,603,578,840","17,602,536,809","17,317,231,532","17,497,144,188","16,234,561,879","12,746,360,970","12,478,682,241","12,858,380,262","12,327,984,960","11,684,188,063","12,503,144,578","12,565,895,792","12,504,208,158","11,381,717,772","10,821,717,770","10,746,938,343","9,106,146,170","8,568,172,030","11,267,943,950","10,141,618,200","9,373,888,600","8,561,166,697","7,950,814,424","8,881,643,120","8,052,900,076","9,108,370,821","8,836,025,866","8,082,673,565","9,103,001,628","9,830,416,819","10,804,160,244","9,582,946,680","9,196,392,120","11,286,317,843","11,245,008,909","11,528,378,352","11,066,382,361","10,999,847,674","11,232,177,089","11,136,920,697","11,439,673,429","10,969,080,076","11,811,488,433","13,080,129,730","14,875,478,806","15,585,965,842","16,289,364,269","15,780,170,507","13,565,192,171","13,251,092,713","12,109,016,140","13,039,809,916","12,161,537,686","11,799,347,280","11,526,112,737","13,639,956,360","12,897,661,829","13,088,870,925","12,716,886,703","12,934,240,340","12,308,399,346","12,798,693,442","12,251,453,210","12,153,063,326","11,067,854,520","10,817,432,210","9,949,018,004","9,516,050,160","9,894,228,190","9,618,442,928","9,788,182,802","8,731,178,200","8,855,715,548","9,833,040,161","9,952,607,110","10,499,693,794","7,141,873,050","6,372,218,400","6,789,013,494","4,210,139,060","5,091,259,030","5,019,353,979","4,967,706,531","5,157,113,100","5,522,819,698","5,347,559,509","6,140,541,000","6,050,607,703","5,879,583,493","5,884,937,480","5,847,692,806","5,739,426,540","5,753,016,670","6,271,402,284","6,066,276,071","5,885,612,240","5,837,865,398","5,808,570,637","5,732,751,213","6,139,471,345","5,641,392,911","5,769,551,966","6,003,067,710","5,671,989,690","5,743,997,880","5,647,939,926","5,230,203,711","5,007,739,980","5,191,207,469","5,503,549,681","5,556,438,953","5,650,977,604","6,061,239,677","5,990,738,238","6,210,397,327","6,007,621,710","4,982,002,633","5,250,061,001","5,139,997,301","3,995,663,400","4,933,296,335","6,389,248,921","6,629,306,600","6,822,145,042","6,795,554,351","5,805,677,360","5,605,674,762","5,475,179,040","5,440,373,320","5,294,132,170","4,931,511,319","4,621,788,690","4,129,497,965","4,451,773,049","4,092,619,110","4,479,734,920","4,717,718,120","4,440,376,160","3,935,456,680","3,773,445,040","3,832,940,840","3,649,590,000","3,450,965,560","3,727,392,200","3,624,927,360","3,394,266,720","3,015,324,240","3,317,268,040","3,189,123,240","2,726,886,640","2,450,105,200","2,715,548,000","2,720,124,600","2,622,274,560","2,990,233,200","3,584,275,880","4,360,016,680","4,285,875,760","4,375,577,120","4,811,823,620","4,166,214,860","4,084,827,920","1,556,987,083","1,493,275,088","1,425,937,750","1,454,601,617","1,397,040,717","1,367,011,905","1,397,950,681","1,362,275,840","1,372,740,427","1,252,170,194","1,257,094,942","1,337,171,776","1,437,267,818","1,559,127,961","1,421,268,412","1,292,508,503","1,580,215,536","1,522,432,821","1,608,682,680","1,660,095,647","1,558,634,659","1,393,560,419","1,218,392,345","1,206,562,813","1,231,586,824","1,168,782,060","1,062,164,831","966,669,026","1,071,599,028","1,054,167,112","1,135,997,160","1,123,588,631","1,144,689,969","1,108,517,018","1,171,576,270","1,226,564,762","1,226,258,639","1,103,203,557","1,154,759,006","1,041,379,808","1,252,601,181","1,246,876,469","1,040,763,947","1,105,834,747","1,051,499,078","1,042,893,260","807,049,600","945,649,600","997,624,600"
PeRatio,"99.713",,"88.177","109.882",,"208.632","184.802","116.794","123.688","141",,"35.204","38.061",,"50.287","49.875","47.776","41.509",,,,,"41.092",,"37.875",,,,,,"21.67",,"22.09",,,"17.287","16.187",,"12.237","11.229",,"14.894","13.551",,"11.794","13.499",,"11.364",,"9.86","11.839",,"14.399","25.467","24.312","30.385","32.854",,"31.629","77.213",,"76.615","197.878",,"204.959","39.854",,"47.971","52.966",,"43.707","46.694","42.556","45.806",,"27.087","26.028","17.612",,"16.688","17.334","17.737","16.591",,"17.167","16.991",,"21.31","18.74",,"45.537","43.545",,"26.727","27.4","24.196","24.674",,"23.23","20.56",,,"12.739",,"12.369","12.271",,"12.779","15.31",,"14.355","13.555","13.467","13.098","18.374",,"19.186","17.68",,"17.419",,"21.312","19.506",,"18.755","17.669","17.902","15.611","14.389",,"13.648","14.519",,"12.593","13.548",,"13.945","13.482",,"11.906","11.635","8.821","11.738",,"16.019","17.844",,"15.055","16.399","16","15.892","16.541",,"14.315","14.267",,"14.132","18.323","19.43","18.14",,,"18.747","23.936",,"24.539","22.075","20.349","17.514",,"15.684","12.731",,,"10.619",,"9.549","12.094",,"15.267","15.651",,"15.332","14.967","17.028",,"15.684","16.053",,"13.995","14.344",,"14.211","12.816","14.156","15.173","16.445",,"17.042","15.327",,"19.32",,"23.27","21.642",,"16.129","15.952","16.327","14.946","13.383",,"12.89","12.659",,"11.171","11.395",,"10.94","11.491",,"9.349","9.825",,"11.228","11.171","9.135","11.118",,"10.427","8.055","9.659","10.261"
ForwardPeRatio,"18.553",,"16.34","20.747",,"36.765","32.573","38.911","41.152","47.847",,"43.29","75.188",,"52.083","51.814","48.781","42.373",,,,,"35.971",,"33.113",,,,,,"20.45",,"28.011",,,"24.272","22.422",,"13.072","11.547",,"16.313","14.837",,"10.471","10.438",,"11.765",,"10.163","12.092",,"14.684","13.123",,"15.848","16.529",,"17.921","17.953",,"17.794","18.832",,"19.841","21.692",,"26.042","27.778",,"27.248","27.397","25","27.027",,"25.445","25.253","23.148",,"21.142","20.243","21.097","23.529",,"20.161","17.241",,"15.221","13.158",,"14.164","13.495",,"10.571","10.881","12.579","12.821",,"14.085","12.469",,,"13.123",,"13.021","13.228",,"12.61","14.577",,"13.68","13.661","13.587","13.28","13.245",,"13.532","12.69",,"12.376",,"11.933","10.858",,"11.173","10.493","11.574","11.038","9.97",,"9.728","10.06",,"10.929","11.877",,"12.453","12.019",,"11.481","11.287","8.643","10.695",,"13.532","13.85",,"13.141","12.674","12.361","14.025","13.717",,,,,,,,,,,"14.663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.579",,"0.51","0.595",,"1.426","1.263","1.836","1.945","2.236",,"2.29","4.962",,"3.601","3.571","3.212","2.79",,,,,"2.969",,"2.737",,,,,,"1.846",,"2.527",,,"2.178","2.016",,"1.169","1.551",,"2.161","1.966",,"1.717","1.076",,"0.914",,"0.79","0.939",,"1.298","1.414",,"2.263","2.36",,"1.195","1.438",,"1.295","1.578",,"1.561","1.71",,"2.05","2.147",,"2.105","2.35","2.684","2.9",,"2.594","1.992","1.829",,"1.103","1.077","2.417","2.693",,"3.017","1.35",,"1.839","1.588",,"1.808","1.721",,"1.51","1.554","1.798","1.832",,"1.76","1.558",,,"1.641",,"2.605","2.205",,"1.401","1.621",,"1.519","1.519","1.51","1.475","1.656",,"4.508","3.174",,"3.095",,"1.836","0.987",,"1.028","0.966","0.578","1.38","1.247",,"2.432","2.516",,"1.425","1.32",,"1.424","1.33",,"1.436","1.411","4.32","5.345",,"1.231","1.299",,"1.971","1.9","1.853","1.275","1.247",,,,,,,,,,,"1.141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"7.665",,"6.778","8.446",,"7.744","6.86","7.591","8.04","9.165",,"7.543","8.155",,"5.678","5.632","5.741","4.988",,,,,"4.848",,"4.469",,,,,,"2.815",,"2.869",,,"2.509","2.349",,"1.82","1.67",,"2.43","2.211",,"1.902","2.177",,"2.329",,"2.021","2.434",,"2.961","2.7","2.578","3.222","3.369",,"3.244","3.327",,"3.302","3.547",,"3.674","4.322",,"5.202","5.671",,"4.679","4.788","4.363","4.697",,"4.468","4.294","2.967",,"2.812","2.641","2.703","2.528",,"2.459","2.434",,"1.953","1.718",,"1.739","1.663",,"1.364","1.399","1.711","1.745",,"1.931","1.709",,,"1.773",,"1.722","1.788",,"1.862","2.229",,"2.09","2.141","2.127","2.068","2.095",,"2.187","2.118",,"2.087",,"2.244","2.054",,"2.131","2.007","2.034","1.944","1.792",,"1.746","1.857",,"1.913","2.058",,"2.122","2.052",,"1.816","1.775","1.346","1.783",,"2.433","2.637",,"2.225","2.246","2.191","2.176","2.153",,"1.863","1.645",,"1.629","1.89","2.004","1.871",,,"1.669","1.579",,"1.619","1.405","1.295","1.114",,"1.08","0.876",,,"0.836",,"0.897","1.135",,"1.497","1.534",,"1.491","1.456","1.138",,"1.072","1.097",,"1.126","1.154",,"1.134","1.023","1.078","1.155","1.252",,"1.27","1.142",,"1.398",,"1.593","1.482",,"1.203","1.19","1.218","1.158","1.037",,"1.106","1.087",,"1.178","1.202",,"1.211","1.272",,"1.117","1.173",,"1.296","1.29","1.055","1.198",,"1.124","0.846","1.015","1.078"
PbRatio,"4.75",,"4.2","5.234",,"4.604","4.076","4.536","4.804","5.475",,"4.154","4.491",,"3.428","3.394","4.599","3.995",,,,,"3.821",,"3.509",,,,,,"2.362",,"2.405",,,"2.262","2.117",,"1.661","1.524",,"2.219","2.019",,"1.694","1.939",,"2.106",,"1.826","2.218",,"2.693","2.416","2.307","2.899","2.853",,"2.805","2.688",,"2.724","2.923",,"3.024","3.164",,"3.807","4.139",,"3.415","3.517","3.203","3.459",,"3.083","3.011","3.16",,"2.993","2.977","3.046","2.848",,"2.518","2.49",,"2.206","1.939",,"1.999","1.911",,"1.556","1.596","1.956","1.994",,"4.927","4.36",,,"3.221",,"3.136","3.066",,"3.193","3.486",,"3.323","3.247","3.224","3.157","3.459",,"3.672","3.786",,"3.73",,"3.27","2.992",,"3.153","2.973","3.012","2.951","2.72",,"2.872","3.055",,"3.142","3.38",,"3.718","3.59",,"3.049","2.979","2.259","2.695",,"3.678","4.07",,"3.433","3.725","3.633","3.608","3.582",,"3.096","3.056",,"3.026","3.284","3.483","3.252",,,"2.761","2.581",,"2.646","2.654","2.447","2.106",,"2.422","1.966",,,"1.915",,"1.778","2.252",,"2.723","2.791",,"2.738","2.673","2.143",,"2.024","2.071",,"2.089","2.141",,"2.155","1.944","1.956","2.096","2.272",,"2.305","2.073",,"2.484",,"2.834","2.635",,"1.818","1.798","1.84","1.715","1.536",,"1.677","1.647",,"1.856","1.893",,"1.955","2.054",,"1.848","1.942",,"2.136","2.125","1.738","2.014",,"1.889","1.419","1.701","1.807"
EnterprisesValueRevenueRatio,"8.191"
EnterprisesValueEBITDARatio,"48.398"
