Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,2.450000047683716,2.25,2.3499999046325684,2.450000047683716,29460.0,2.450000047683716
2015-01-05,2.450000047683716,2.25,2.4000000953674316,2.3499999046325684,21320.0,2.3499999046325684
2015-01-06,2.450000047683716,2.299999952316284,2.3499999046325684,2.4000000953674316,42560.0,2.4000000953674316
2015-01-07,2.450000047683716,2.200000047683716,2.450000047683716,2.450000047683716,30840.0,2.450000047683716
2015-01-08,2.5,2.299999952316284,2.5,2.4000000953674316,24080.0,2.4000000953674316
2015-01-09,2.450000047683716,2.299999952316284,2.299999952316284,2.450000047683716,10700.0,2.450000047683716
2015-01-12,2.450000047683716,2.200000047683716,2.4000000953674316,2.200000047683716,31360.0,2.200000047683716
2015-01-13,2.299999952316284,2.1500000953674316,2.25,2.25,26140.0,2.25
2015-01-14,2.25,2.1500000953674316,2.25,2.1500000953674316,10660.0,2.1500000953674316
2015-01-15,2.299999952316284,2.0999999046325684,2.299999952316284,2.1500000953674316,39440.0,2.1500000953674316
2015-01-16,2.200000047683716,2.0999999046325684,2.200000047683716,2.1500000953674316,26820.0,2.1500000953674316
2015-01-20,2.200000047683716,2.049999952316284,2.1500000953674316,2.200000047683716,19560.0,2.200000047683716
2015-01-21,2.25,2.0999999046325684,2.25,2.1500000953674316,18620.0,2.1500000953674316
2015-01-22,2.1500000953674316,2.049999952316284,2.0999999046325684,2.1500000953674316,40680.0,2.1500000953674316
2015-01-23,2.200000047683716,2.0999999046325684,2.200000047683716,2.200000047683716,6720.0,2.200000047683716
2015-01-26,2.25,2.049999952316284,2.200000047683716,2.0999999046325684,28300.0,2.0999999046325684
2015-01-27,2.200000047683716,2.0999999046325684,2.0999999046325684,2.0999999046325684,12260.0,2.0999999046325684
2015-01-28,2.25,2.0999999046325684,2.25,2.200000047683716,17520.0,2.200000047683716
2015-01-29,2.200000047683716,2.0999999046325684,2.200000047683716,2.1500000953674316,5420.0,2.1500000953674316
2015-01-30,2.1500000953674316,2.0999999046325684,2.1500000953674316,2.0999999046325684,28360.0,2.0999999046325684
2015-02-02,2.25,2.0999999046325684,2.25,2.200000047683716,25140.0,2.200000047683716
2015-02-03,2.25,2.1500000953674316,2.25,2.200000047683716,22840.0,2.200000047683716
2015-02-04,2.25,2.200000047683716,2.25,2.200000047683716,7740.0,2.200000047683716
2015-02-05,2.299999952316284,2.200000047683716,2.25,2.299999952316284,9200.0,2.299999952316284
2015-02-06,2.299999952316284,2.1500000953674316,2.200000047683716,2.200000047683716,40180.0,2.200000047683716
2015-02-09,2.25,2.1500000953674316,2.25,2.1500000953674316,10380.0,2.1500000953674316
2015-02-10,2.25,2.1500000953674316,2.200000047683716,2.1500000953674316,4880.0,2.1500000953674316
2015-02-11,2.25,2.0,2.25,2.049999952316284,60220.0,2.049999952316284
2015-02-12,2.0999999046325684,2.0,2.0,2.049999952316284,9280.0,2.049999952316284
2015-02-13,2.0999999046325684,2.049999952316284,2.0999999046325684,2.0999999046325684,12060.0,2.0999999046325684
2015-02-17,2.200000047683716,2.049999952316284,2.1500000953674316,2.049999952316284,19060.0,2.049999952316284
2015-02-18,2.1500000953674316,2.049999952316284,2.049999952316284,2.0999999046325684,13900.0,2.0999999046325684
2015-02-19,2.0999999046325684,2.049999952316284,2.0999999046325684,2.0999999046325684,37160.0,2.0999999046325684
2015-02-20,2.1500000953674316,2.049999952316284,2.0999999046325684,2.1500000953674316,48320.0,2.1500000953674316
2015-02-23,2.1500000953674316,2.0,2.1500000953674316,2.1500000953674316,37720.0,2.1500000953674316
2015-02-24,2.9000000953674316,2.1500000953674316,2.1500000953674316,2.9000000953674316,273900.0,2.9000000953674316
2015-02-25,3.25,2.700000047683716,3.049999952316284,2.75,224500.0,2.75
2015-02-26,2.799999952316284,2.5999999046325684,2.700000047683716,2.700000047683716,50720.0,2.700000047683716
2015-02-27,2.9000000953674316,2.6500000953674316,2.75,2.75,28040.0,2.75
2015-03-02,2.950000047683716,2.700000047683716,2.8499999046325684,2.799999952316284,78160.0,2.799999952316284
2015-03-03,2.950000047683716,2.549999952316284,2.9000000953674316,2.75,34820.0,2.75
2015-03-04,2.8499999046325684,2.700000047683716,2.75,2.8499999046325684,12880.0,2.8499999046325684
2015-03-05,2.950000047683716,2.6500000953674316,2.799999952316284,2.6500000953674316,107960.0,2.6500000953674316
2015-03-06,2.799999952316284,2.6500000953674316,2.75,2.700000047683716,43120.0,2.700000047683716
2015-03-09,2.75,2.6500000953674316,2.75,2.75,25700.0,2.75
2015-03-10,2.799999952316284,2.5999999046325684,2.799999952316284,2.700000047683716,16820.0,2.700000047683716
2015-03-11,2.75,2.5999999046325684,2.6500000953674316,2.75,11640.0,2.75
2015-03-12,2.8499999046325684,2.6500000953674316,2.8499999046325684,2.75,13220.0,2.75
2015-03-13,2.799999952316284,2.549999952316284,2.799999952316284,2.6500000953674316,14880.0,2.6500000953674316
2015-03-16,2.799999952316284,2.5999999046325684,2.700000047683716,2.6500000953674316,14420.0,2.6500000953674316
2015-03-17,2.6500000953674316,2.5999999046325684,2.6500000953674316,2.5999999046325684,4300.0,2.5999999046325684
2015-03-18,2.700000047683716,2.549999952316284,2.6500000953674316,2.6500000953674316,4940.0,2.6500000953674316
2015-03-19,2.700000047683716,2.549999952316284,2.5999999046325684,2.5999999046325684,16060.0,2.5999999046325684
2015-03-20,2.75,2.549999952316284,2.549999952316284,2.6500000953674316,20700.0,2.6500000953674316
2015-03-23,2.75,2.549999952316284,2.75,2.700000047683716,7100.0,2.700000047683716
2015-03-24,2.75,2.6500000953674316,2.6500000953674316,2.6500000953674316,8000.0,2.6500000953674316
2015-03-25,2.6500000953674316,2.5,2.6500000953674316,2.5,40080.0,2.5
2015-03-26,2.5,2.4000000953674316,2.5,2.5,10860.0,2.5
2015-03-27,2.549999952316284,2.3499999046325684,2.5,2.4000000953674316,23220.0,2.4000000953674316
2015-03-30,2.5,2.3499999046325684,2.450000047683716,2.3499999046325684,32900.0,2.3499999046325684
2015-03-31,2.5,2.3499999046325684,2.4000000953674316,2.5,17760.0,2.5
2015-04-01,2.6500000953674316,2.4000000953674316,2.549999952316284,2.450000047683716,33780.0,2.450000047683716
2015-04-02,2.75,2.450000047683716,2.5,2.6500000953674316,65660.0,2.6500000953674316
2015-04-06,2.75,2.5999999046325684,2.700000047683716,2.75,26780.0,2.75
2015-04-07,2.75,2.5999999046325684,2.700000047683716,2.75,35880.0,2.75
2015-04-08,2.799999952316284,2.6500000953674316,2.75,2.6500000953674316,18700.0,2.6500000953674316
2015-04-09,2.75,2.6500000953674316,2.6500000953674316,2.6500000953674316,40300.0,2.6500000953674316
2015-04-10,2.75,2.700000047683716,2.700000047683716,2.700000047683716,18600.0,2.700000047683716
2015-04-13,2.799999952316284,2.700000047683716,2.75,2.75,19320.0,2.75
2015-04-14,2.799999952316284,2.700000047683716,2.799999952316284,2.75,6880.0,2.75
2015-04-15,2.799999952316284,2.700000047683716,2.75,2.799999952316284,14740.0,2.799999952316284
2015-04-16,2.799999952316284,2.700000047683716,2.700000047683716,2.700000047683716,10000.0,2.700000047683716
2015-04-17,2.799999952316284,2.6500000953674316,2.700000047683716,2.700000047683716,16360.0,2.700000047683716
