name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
MarketCap,"44,199,390,605,000","39,456,994,255,000","45,393,212,443,000","57,370,732,295,500","62,628,297,705,500","59,472,291,117,000","60,712,094,013,500","47,855,681,832,500","35,733,141,953,000","22,162,197,514,000","23,215,757,414,000","21,932,640,364,500","25,939,164,418,500","26,827,878,980,000","25,422,114,973,500","26,762,719,650,500","24,537,460,904,000","29,534,064,780,000","31,028,005,800,000","30,032,045,120,000","22,294,196,760,000","22,524,033,840,000","19,192,558,527,000","17,758,631,740,500","19,119,023,820,000","24,082,616,542,500","24,156,151,249,500","20,994,158,848,500","20,479,415,899,500","16,618,843,782,000","13,309,781,967,000","18,788,118,405,000","21,766,274,160,000","18,677,816,340,000","22,023,645,645,000","22,611,923,940,000","18,604,282,136,000","19,707,302,816,000","24,266,454,960,000","24,376,759,017,000","21,472,137,656,000","27,207,845,660,000","23,347,272,965,000","23,604,645,441,000","35,884,943,848,000","33,825,971,660,000","28,752,075,911,000","24,523,830,787,500","22,758,997,387,500","17,685,101,362,500","16,802,684,662,500","16,104,106,527,000","10,258,095,253,500","7,515,670,320,000","5,929,028,808,000","7,673,691,630,700","8,328,645,300,000","6,163,197,522,000","7,654,025,030,700","6,957,674,016,000","5,660,358,105,600","3,431,727,993,600"
EnterpriseValue,"44,726,443,605,000","39,984,047,255,000","56,371,973,443,000","67,084,558,295,500","70,496,937,705,500","65,661,263,117,000","67,054,366,013,500","55,705,357,832,500","44,265,400,953,000","30,956,949,514,000","29,747,323,414,000","28,839,938,364,500","29,760,749,418,500","29,630,865,980,000","28,225,101,973,500","29,085,065,650,500","25,680,416,904,000","29,838,415,780,000","31,942,637,800,000","31,281,083,120,000","23,543,234,760,000","23,784,319,840,000","19,626,442,527,000","18,192,515,740,500","19,783,992,820,000","23,607,981,542,500","24,147,003,249,500","21,598,582,848,500","21,377,694,899,500","17,220,687,782,000","14,512,970,967,000","19,937,509,405,000","23,001,933,160,000","19,888,513,340,000","23,144,291,645,000","23,803,585,940,000","19,827,885,136,000","21,328,970,816,000","25,888,122,960,000","26,203,046,622,000","22,552,269,656,000","28,380,851,660,000","24,882,056,965,000","25,139,429,441,000","37,381,850,348,000","34,564,510,660,000","29,515,481,911,000","25,448,310,787,500","24,348,354,387,500","19,027,147,362,500",,"16,214,152,527,000","10,773,411,253,500","8,200,589,320,000",,"8,836,305,630,700","9,369,743,300,000","7,149,203,522,000",,"8,401,918,016,000","7,049,096,105,600","3,431,727,993,600"
PeRatio,"15.127","13.457","18.137","22.885","26.662","46.291","78.551","111.13","83.347","162.667","49.126","46.341","24.193","19.206","16.077","15.253","13.148","15.197","16.251","17.705","13.143","14.898","15.703","14.53","14.972","19.273","22.953","19.948","21.687","20.213","14.249","20.113","20.857","15.378","8.874","9.111","12.762","13.19","15.362","14.89","11.455","12.728","10.7","10.818","15.875","14.801","19.301","16.463","15.278","11.872","11.279","19.51","12.428","8.018","6.325","9.676","10.529","7.791","9.676",,,
ForwardPeRatio,"18.868","19.685","16.234","19.724","20.534","21.645","24.51","20.964","34.843","26.11","17.857","13.699","23.31","16.779","12.658","12.136","12.18","13.141",,,,"13.717","12.453",,,,,,"14.451","11.723",,,"12.595","10.799","14.286","12.61","9.025","11.455","12.563","7.616","5.675",,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.915","0.814","0.974","1.229","1.574","1.647","1.744","1.471","1.103","0.718","0.718","0.678","0.856","0.907","0.811","0.904","0.867","1.034","1.021","1.064","0.79","0.855","0.778","0.72","0.795","1.039","0.962","0.836","0.822","0.663","0.477","0.673","0.797","0.704","0.95","0.975","0.718","0.759","0.938","0.94","0.839","1.075","0.975","0.986","1.604","1.604","1.886","1.609","1.493","1.16","1.102","1.255","0.799","0.516","0.407","0.503","0.548","0.405","0.503",,,
PbRatio,"1.538","1.369","2.251","2.84","3.252","3.343","3.536","2.909","2.169","1.377","1.419","1.339","1.608","1.645","1.565","1.671","1.57","1.831","1.948","1.953","1.45","1.528","1.416","1.311","1.433","1.859","1.884","1.637","1.646","1.378","1.114","1.572","1.863","1.62","1.932","1.984","1.741","1.861","2.341","2.446","2.239","2.859","2.539","2.567","4.178","4.233","3.973","3.388","3.401","2.945","3.085","3.07","2.164","1.519","1.223","1.621","1.909","1.56","1.996","2.395","2.154",
EnterprisesValueRevenueRatio,"1.002","3.445","5.149","6.323","6.154","6.804","7.53","7.42","6.383","4.35","3.987","3.925","4.146","4.463","3.844","4.02","3.642","4.553","4.966","4.89","3.689","3.667","3.561","3.599","3.791","4.844","4.791","4.171","4.214","3.504","2.701","3.52","3.919","3.506","4.103","4.058","3.351","3.728","4.557","4.492","3.761","4.933","4.444","4.271","6.558","6.295","5.904","5.068","4.843","4.302","4.942","4.269","3.167","2.797","5.775","2.174","2.507","2.073","3.119","3.037","2.665","1.441"
EnterprisesValueEBITDARatio,"5.789","21.279","41.578","43.489","23.93","31.346","242.574","41.457","40.785","40.233","71.642","36.907","42.204","40.895","47.036","32.641","24.748","28.857","39.698","29.062","21.232","22.105","27.127","24.751","23.111","31.108","38.287","28.054","26.239","26.555","26.76","33.106","38.822","30.495","43.987","32.984","25.393","31.224","40.759","31.829","31.797","43.042","34.714","28.854","37.685","33.222","46.748","32.07","28.75","28.746","47.721","19.895","14.95","15.012","82.419","17.052","15.17","15.069","31.204","21.534","19.107","11.315"
