name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
InterestIncome,"123,119,000,000","58,226,000,000","20,697,000,000","32,547,000,000","11,649,000,000","10,852,000,000","7,123,000,000","7,950,000,000","7,664,000,000","12,753,000,000","9,990,000,000","9,934,000,000","13,684,000,000","11,708,000,000","12,401,000,000","11,938,000,000","12,233,000,000","11,264,000,000","8,680,000,000","7,730,000,000","6,340,000,000","7,466,000,000","9,567,000,000","9,423,000,000","9,911,000,000","11,373,000,000","9,380,000,000","8,485,000,000","9,479,000,000","10,172,000,000","11,317,000,000","11,865,000,000","10,227,000,000","12,053,000,000","10,223,000,000","8,748,000,000","7,770,000,000","8,991,000,000","9,546,000,000","8,276,000,000","5,039,000,000","7,237,000,000","7,614,000,000","5,836,000,000","6,183,000,000","7,760,000,000",,,,,,"6,954,000,000","5,131,000,000","5,197,000,000",,"5,298,000,000","3,962,000,000","8,551,000,000",,"2,265,000,000","2,347,000,000","2,336,000,000"
InterestExpense,"232,834,000,000","62,188,000,000","58,265,000,000","65,633,000,000","46,807,000,000","40,411,000,000","29,770,000,000","51,330,000,000","57,178,000,000","63,513,000,000","57,489,000,000","56,058,000,000","55,961,000,000","39,827,000,000","44,444,000,000","35,894,000,000","29,595,000,000","25,579,000,000","22,167,000,000","23,770,000,000","26,851,000,000","27,088,000,000","20,790,000,000","19,889,000,000","22,229,000,000","14,004,000,000","12,061,000,000","14,501,000,000","14,896,000,000","16,612,000,000","17,955,000,000","19,585,000,000","21,480,000,000","20,156,000,000","17,444,000,000","17,120,000,000","14,096,000,000","16,578,000,000","17,915,000,000","17,612,000,000","18,237,000,000","19,228,000,000","17,665,000,000","16,786,000,000","14,865,000,000","17,815,000,000",,,,,"3,791,000,000","8,300,000,000","10,562,000,000","10,039,000,000","-4,650,000,000","13,601,000,000","13,003,000,000","17,295,000,000","18,016,000,000","19,667,000,000","19,862,000,000","19,160,000,000"
NetInterestIncome,"-89,286,000,000","-3,881,000,000","-6,247,000,000","-33,086,000,000","-35,158,000,000","-18,588,000,000","-18,749,000,000","-43,380,000,000","-49,514,000,000","-50,760,000,000","-47,500,000,000","-46,063,000,000","-42,277,000,000","-28,119,000,000","-32,043,000,000","-23,956,000,000","-17,362,000,000","-14,328,000,000","-13,487,000,000","-16,040,000,000","-20,511,000,000","-19,622,000,000","-11,223,000,000","-10,466,000,000","-15,349,000,000","-2,631,000,000","-2,681,000,000","-6,016,000,000","-5,417,000,000","-6,440,000,000","-6,638,000,000","-7,720,000,000","-11,253,000,000","-8,103,000,000","-7,221,000,000","-8,372,000,000","-6,326,000,000","-7,587,000,000","-8,411,000,000","-9,322,000,000","-13,172,000,000","-11,988,000,000","-10,051,000,000","-10,950,000,000","-8,674,000,000","-10,047,000,000","10,924,000,000","4,951,000,000","-39,856,000,000","-8,864,000,000","-5,443,000,000","-1,346,000,000","-5,431,000,000","-4,842,000,000","-75,744,000,000","-8,303,000,000","-9,041,000,000","-8,744,000,000","4,399,000,000","-17,402,000,000","-17,515,000,000","-16,824,000,000"
EBIT,"4,719,076,000,000","1,085,750,000,000","570,000,000,000","803,137,000,000","2,258,059,000,000","1,467,038,000,000","-361,793,000,000","758,971,000,000","527,223,000,000","239,525,000,000","-98,379,000,000","299,959,000,000","248,906,000,000","319,409,000,000","201,957,000,000","520,980,000,000","673,847,000,000","678,775,000,000","455,787,000,000","726,150,000,000","756,445,000,000","725,389,000,000","378,867,000,000","398,471,000,000","522,315,000,000","437,088,000,000","304,978,000,000","454,180,000,000","507,839,000,000","340,717,000,000","240,005,000,000","313,406,000,000","311,437,000,000","374,189,000,000","253,410,000,000","458,127,000,000","523,764,000,000","431,233,000,000","393,042,000,000","602,693,000,000","498,302,000,000","459,453,000,000","519,587,000,000","684,452,000,000","801,013,000,000","858,677,000,000","615,008,000,000","780,545,000,000","834,472,000,000","649,662,000,000","255,621,000,000","708,420,000,000","617,203,000,000","435,794,000,000","-15,255,000,000","412,949,000,000","515,323,000,000","371,696,000,000","195,288,000,000","291,437,000,000","237,484,000,000","174,744,000,000"
EBITDA,"7,725,583,000,000"
ReconciledCostOfRevenue,"33,360,277,000,000","9,110,372,000,000","8,683,683,000,000","7,960,597,000,000","7,611,233,000,000","7,192,705,000,000","7,011,570,000,000","5,711,165,000,000","5,421,815,000,000","5,960,696,000,000","6,186,234,000,000","6,094,464,000,000","6,029,442,000,000","5,469,095,000,000","6,176,964,000,000","5,867,550,000,000","5,580,273,000,000","5,212,029,000,000","5,110,097,000,000","4,940,129,000,000","5,011,211,000,000","5,073,053,000,000","4,489,521,000,000","4,091,441,000,000","4,074,378,000,000","3,939,719,000,000","4,211,996,000,000","4,159,918,000,000","4,047,657,000,000","4,120,970,000,000","4,688,296,000,000","4,896,640,000,000","5,078,851,000,000","4,910,153,000,000","4,928,575,000,000","4,951,767,000,000","5,006,627,000,000","4,947,704,000,000","4,959,792,000,000","4,877,198,000,000","5,134,765,000,000","4,983,320,000,000","4,754,656,000,000","4,855,249,000,000","4,622,718,000,000","4,362,239,000,000","4,075,668,000,000","3,954,333,000,000","3,915,605,000,000","3,526,993,000,000","2,995,425,000,000","2,928,763,000,000","2,631,529,000,000","2,320,235,000,000","1,422,144,000,000","3,324,032,000,000","2,962,575,000,000","2,796,791,000,000","2,501,179,000,000","2,251,834,000,000","2,215,293,000,000","2,014,363,000,000"
ReconciledDepreciation,"3,006,507,000,000","793,287,000,000","785,819,000,000","739,438,000,000","687,963,000,000","627,688,000,000","638,222,000,000","584,703,000,000","558,122,000,000","529,912,000,000","513,599,000,000","481,463,000,000","456,252,000,000","405,153,000,000","398,118,000,000","370,071,000,000","363,842,000,000","355,238,000,000","348,861,000,000","350,192,000,000","352,388,000,000","350,601,000,000","344,623,000,000","336,540,000,000","333,711,000,000","321,819,000,000","325,712,000,000","315,706,000,000","306,879,000,000","307,785,000,000","302,331,000,000","288,829,000,000","281,053,000,000","278,011,000,000","272,757,000,000","263,536,000,000","257,072,000,000","251,868,000,000","242,108,000,000","220,559,000,000","210,950,000,000","199,921,000,000","197,193,000,000","186,798,000,000","190,936,000,000","181,741,000,000","16,363,000,000","12,987,000,000","12,440,000,000","12,251,000,000","113,346,000,000","106,565,000,000","103,410,000,000","110,493,000,000","112,946,000,000","105,241,000,000","102,328,000,000","102,726,000,000","104,936,000,000","98,740,000,000","131,440,000,000","128,557,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,079,943,000,000","688,866,000,000","269,448,000,000","630,814,000,000","1,488,625,000,000","978,323,000,000","-445,795,000,000","463,324,000,000","354,024,000,000","45,253,000,000","-77,765,000,000","128,555,000,000","68,088,000,000","194,487,000,000","120,146,000,000","343,389,000,000","477,724,000,000","531,349,000,000","315,761,000,000","520,952,000,000","577,077,000,000","531,490,000,000","268,850,000,000","295,600,000,000","376,911,000,000","339,762,000,000","210,334,000,000","350,412,000,000","349,445,000,000","242,796,000,000","110,135,000,000","242,352,000,000","227,332,000,000","288,104,000,000","176,737,000,000","351,790,000,000","398,295,000,000","339,146,000,000","289,851,000,000","452,652,000,000","376,584,000,000","375,399,000,000","375,409,000,000","510,035,000,000","613,975,000,000","638,506,000,000","419,806,000,000","588,556,000,000","638,791,000,000","511,103,000,000","208,473,000,000","543,064,000,000","467,083,000,000","321,082,000,000","4,825,000,000","296,996,000,000","385,546,000,000","258,432,000,000","132,977,000,000","210,965,000,000","239,818,000,000","117,238,000,000"
TotalUnusualItemsExcludingGoodwill,"-128,665,000,000","20,376,000,000","-229,619,000,000","87,847,000,000","-10,991,000,000","27,348,000,000","-351,026,000,000","-147,006,000,000","-85,307,000,000","281,464,000,000","-174,605,000,000","-2,064,000,000","-15,135,000,000","-16,212,000,000","-46,087,000,000","-22,401,000,000","-15,451,000,000","-14,349,000,000","-7,703,000,000","-130,588,000,000","-5,327,000,000","-36,118,000,000","-60,478,000,000","-5,267,000,000","-3,249,000,000","-8,713,000,000","-37,451,000,000","-17,664,000,000","-74,057,000,000","-16,013,000,000","-16,319,000,000","-59,741,000,000","-30,436,000,000","-3,142,000,000","-60,103,000,000","-28,258,000,000","-5,137,000,000","-5,000,000,000","4,278,000,000","2,707,000,000","-105,000,000","-2,096,000,000","8,978,000,000","-44,839,000,000","9,728,000,000","1,249,000,000","-26,810,000,000","3,747,000,000","-6,137,000,000","-264,000,000","-65,429,000,000","-4,003,000,000","-19,121,000,000","4,055,000,000","937,000,000","45,820,000,000","14,963,000,000","20,078,000,000","-29,471,000,000","-16,330,000,000","540,000,000","-2,250,000,000"
TotalUnusualItems,"-128,665,000,000","20,376,000,000","-229,619,000,000","87,847,000,000","-10,991,000,000","27,348,000,000","-351,026,000,000","-147,006,000,000","-85,307,000,000","281,464,000,000","-174,605,000,000","-2,064,000,000","-15,135,000,000","-16,212,000,000","-46,087,000,000","-22,401,000,000","-15,451,000,000","-14,349,000,000","-7,703,000,000","-130,588,000,000","-5,327,000,000","-36,118,000,000","-60,478,000,000","-5,267,000,000","-3,249,000,000","-8,713,000,000","-37,451,000,000","-17,664,000,000","-74,057,000,000","-16,013,000,000","-16,319,000,000","-59,741,000,000","-30,436,000,000","-3,142,000,000","-60,103,000,000","-28,258,000,000","-5,137,000,000","-5,000,000,000","4,278,000,000","2,707,000,000","-105,000,000","-2,096,000,000","8,978,000,000","-44,839,000,000","9,728,000,000","1,249,000,000","-26,810,000,000","3,747,000,000","-6,137,000,000","-264,000,000","-65,429,000,000","-4,003,000,000","-19,121,000,000","4,055,000,000","937,000,000","45,820,000,000","14,963,000,000","20,078,000,000","-29,471,000,000","-16,330,000,000","540,000,000","-2,250,000,000"
NormalizedEBITDA,"7,854,248,000,000","1,858,661,000,000","1,585,438,000,000","1,454,728,000,000","2,957,013,000,000","2,067,378,000,000","627,455,000,000","1,490,680,000,000","1,170,652,000,000","487,973,000,000","589,825,000,000","783,486,000,000","720,293,000,000","740,774,000,000","646,162,000,000","913,452,000,000","1,053,140,000,000","1,048,362,000,000","812,351,000,000","1,206,930,000,000","1,114,160,000,000","1,112,108,000,000","783,968,000,000","740,278,000,000","859,275,000,000","767,620,000,000","668,141,000,000","787,550,000,000","888,775,000,000","664,515,000,000","558,655,000,000","661,976,000,000","622,926,000,000","655,342,000,000","586,270,000,000","749,921,000,000","785,973,000,000","688,101,000,000","630,872,000,000","820,545,000,000","709,357,000,000","661,470,000,000","707,802,000,000","916,089,000,000","982,221,000,000","1,039,169,000,000","658,181,000,000","789,785,000,000","853,049,000,000","662,177,000,000",,"818,988,000,000","739,734,000,000","542,232,000,000",,"472,370,000,000","602,688,000,000","454,344,000,000",,"406,507,000,000","368,384,000,000","305,551,000,000"
TaxRateForCalcs,"0.246","0.248","0.329","0.05","0.292","0.269","0.014","0.263","0.169","0.25","0.25","0.25","0.25","0.242","0.196","0.285","0.234","0.154","0.22","0.223","0.191","0.215","0.246","0.214","0.249","0.201","0.293","0.221","0.284","0.241","0.22","0.211","0.218","0.192","0.25","0.201","0.213","0.179","0.221","0.215","0.221","0.135","0.249","0.234","0.206","0.219","0.216","0.242","0.214","0.202","0.224","0.224","0.23","0.246","0.241","0.256","0.232","0.271","0.147","0.224","0.25","0.246"
TaxEffectOfUnusualItems,"-31,702,997,814.206","5,049,438,287.08","-75,469,799,966.78","4,399,234,785.167","-3,214,066,207.741","7,361,813,446.682","-4,825,718,870.271","-38,687,593,539.662","-14,377,209,060.835","70,366,000,000","-43,651,250,000","-516,000,000","-3,783,750,000","-3,922,443,247.419","-9,052,787,896.872","-6,395,205,975.848","-3,617,981,018.297","-2,206,666,525.821","-1,696,820,151.285","-29,176,391,218.429","-1,016,869,579.52","-7,768,953,605.966","-14,883,171,384.926","-1,129,050,292.935","-809,524,557.776","-1,749,647,273.355","-10,979,576,552.402","-3,909,406,271.393","-21,029,061,321.492","-3,851,410,465.744","-3,590,180,000","-12,585,988,207.106","-6,635,087,257.766","-603,624,888.075","-15,050,838,976.802","-5,681,882,355.609","-1,095,669,845.86","-894,864,405.349","944,296,822.143","581,892,038.88","-23,230,729.172","-282,677,303.652","2,234,688,848.068","-10,479,375,015.352","2,000,682,782.377","273,718,487.695","-5,780,338,593.568","907,581,495.301","-1,314,151,044.881","-53,327,595.535","-14,661,065,629.213","-897,982,014.512","-4,398,793,550.057","996,932,543.364","225,446,986.023","11,743,563,608.682","3,478,438,768.116","5,436,964,291.861","-4,344,789,086.713","-3,653,624,940.207","135,000,000","-554,546,097.285"
