name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
	OtherOperatingExpenses,"-3,637,000","-90,809,000","-24,300,000","117,740,000","-6,268,000","68,534,000","-124,796,000","270,791,000","-32,879,000","-1,726,286,000","7,783,000","-2,140,000",,"7,007,000","-347,508,000","-7,364,930,000","21,630,000",,"-2,792,271,000","3,647,853,000","4,010,041,000","4,714,783,000","3,817,229,000","7,662,023,000","2,465,846,000","2,885,782,000","2,428,504,000","2,886,469,000","2,627,820,000","1,988,690,000","4,096,143,000","4,412,437,000","3,025,910,000","3,063,761,000","5,432,530,000","4,934,882,000","4,539,714,000","5,799,421,000","-211,471,094,000","216,277,668,000","6,959,636,000","5,880,748,000","22,779,043,000","5,685,615,000","7,250,679,000","129,319,414,000","13,215,686,000","16,764,338,000","6,728,843,000","5,112,168,000",,"3,230,717,000","1,954,512,000","1,841,739,000",,"3,894,137,000","2,378,437,000","4,285,800,000",,"6,328,683,000","6,203,953,000","2,114,404,000"
OperatingIncome,"1,256,702,380,560","322,298,745,530","265,715,201,370","373,486,648,050","295,201,786,610","133,171,965,660","246,222,361,430","267,351,332,670","103,814,071,710","53,971,595,270","20,141,295,990","165,959,364,380","157,297,745,970","118,798,090,000","248,678,179,520","241,542,459,000","152,801,919,000","71,968,640,000","118,598,181,800","60,157,003,000","5,464,163,000","-67,324,560,000","-58,019,732,310","-110,389,148,000","-54,165,426,000","-703,758,326,000","-80,822,709,190","17,862,677,000","-3,721,491,000","6,849,496,400","56,191,718,370","26,239,177,000","737,067,000","-38,955,248,000","-55,568,042,330","29,181,880,000","32,273,553,000","-33,281,749,000","174,930,684,630","-120,568,521,000","83,968,917,000","48,543,149,000","41,637,750,470","42,120,245,000","65,005,041,000","-90,580,101,000","25,008,111,070","123,925,325,130","48,302,624,000","40,093,843,000","34,515,232,000","65,017,753,000","37,010,063,000","-48,313,866,000","150,335,853,000","45,267,831,000","-12,274,250,000","-94,456,574,000","-206,466,574,000","-117,895,563,000","-133,068,649,000","-109,620,183,000"
NetNonOperatingInterestIncomeExpense,"-40,557,242,120","-7,572,059,720","-9,640,531,780","-11,040,606,240","-12,304,044,380","-12,010,955,070","-12,654,078,910","-13,742,156,760","-15,202,429,740","-15,379,587,420","-13,440,922,720","-16,316,565,440","-17,551,423,450","-16,483,883,000","-12,781,073,960","-9,875,629,000","-6,280,013,000","-4,772,812,000","-611,452,000","-2,729,937,000","-1,864,775,000","274,402,000","694,233,440","1,743,877,000","257,981,000","-4,992,857,000","-4,455,589,290","-4,429,475,000","-3,302,963,000","-1,585,244,000","-3,107,521,350","-6,958,564,000","-4,701,407,000","-4,400,552,000","-4,535,218,000","-4,302,843,000","-3,766,481,000","-2,736,405,000","19,504,612,000","-10,235,685,000","-245,305,000","332,236,000","-13,637,854,720","-264,156,000","401,907,000","2,848,808,000","4,159,685,400","4,559,572,980","3,051,486,200","2,174,617,230","10,432,522,000","-956,389,000","2,741,649,000","5,118,047,000","-12,851,245,000","-132,407,000","2,072,256,000","210,015,000","-167,211,732,000","4,693,507,000","4,024,222,000","7,208,215,000"
	InterestIncomeNonOperating,"14,899,603,000","5,428,461,000","3,481,134,000","3,097,021,000","2,892,988,000","2,737,446,000","3,010,278,000","2,572,557,000","3,033,202,000","3,393,547,000","3,874,633,000","4,789,725,000","5,463,225,000","4,254,631,000","5,703,183,000","4,512,762,000","4,510,043,000","3,410,512,000","5,223,284,000","3,487,192,000","3,734,176,000","5,401,064,000","6,528,838,000","9,047,024,000","11,549,752,000","5,717,536,000","10,298,439,000","9,681,869,000","10,158,379,000","10,347,891,000","9,616,414,000","9,313,200,000","3,112,323,000","3,548,481,000","3,839,287,000","4,130,953,000","4,720,591,000","4,824,096,000","1,797,817,350","1,976,817,000","5,048,802,000","5,874,211,000",,"4,616,250,000","4,936,296,000","6,972,910,000","8,284,939,000","9,586,328,000","12,146,544,000","11,038,665,000","8,310,784,000","6,184,357,000","7,116,801,000","10,328,494,000","2,463,203,000","10,288,803,000","8,072,652,000","7,000,191,000","10,060,430,000","4,693,507,000","4,024,222,000","7,208,215,000"
	InterestExpenseNonOperating,"54,967,546,000","12,511,224,000","13,121,663,000","14,137,627,000","15,197,032,000","14,748,401,000","15,635,416,000","16,314,714,000","18,235,632,000","18,773,135,000","17,315,556,000","21,106,291,000","23,014,649,000","20,738,267,000","18,437,479,000","14,373,917,000","10,788,198,000","8,159,906,000","5,834,735,000","6,217,129,000","5,598,951,000","5,125,001,000","5,851,232,000","7,286,520,000","11,291,771,000","10,710,393,000","14,754,028,000","14,111,344,000","13,461,342,000","11,933,135,000","12,693,935,000","16,271,764,000","7,813,730,000","7,949,033,000","8,374,505,000","8,433,796,000","8,487,072,000","7,560,501,000","11,362,349,890","10,280,968,000","5,294,106,000","5,541,975,000",,"4,880,406,000","4,534,389,000","4,124,102,000","4,125,253,000","5,026,755,000","9,095,058,000","8,864,048,000","6,342,834,000","7,140,746,000","4,375,152,000","5,210,447,000","-830,923,000","10,421,210,000","6,000,396,000","6,790,176,000","6,420,494,000","5,456,600,000","5,439,515,000",
	TotalOtherFinanceCost,"489,299,120","489,296,720","2,780","240","380","70","28,940,910","-240","-260","-580","-280","-560","-550","247,000","46,777,960","14,474,000","1,858,000","23,418,000","5,712,383,000","3,589,435,000","3,297,146,000","1,661,000","-16,627,440","16,627,000","-1,831,580,000","-5,325,414,000","-3,267,370,290","-5,578,283,000","1,755,433,000","84,237,000","8,554,651,650",,"-12,589,564,000","-1,400,825,000","-1,157,886,000","923,580,000","1,746,569,000","-367,865,000","-23,346,211,000","10,235,685,000","1,000","-3,375,777,000",,"4,675,315,000","-7,803,548,000","-13,734,012,000","600","20","-200","-230","8,464,572,000","39,794,586,000","15,397,614,000","107,612,044,000","-16,145,371,000","22,137,038,000","36,058,739,000","49,527,007,000","-177,272,162,000","7,909,926,000","441,599,000",
PretaxIncome,"1,911,914,777,220","453,896,235,790","511,250,922,750","550,646,825,030","396,120,793,650","205,316,780,800","429,292,720,540","298,161,998,110","85,591,726,430","-9,635,811,430","-23,194,643,500","300,395,013,370","216,967,139,120","70,474,722,000","391,232,320,430","306,347,173,000","141,166,719,000","197,487,425,000","333,234,364,560","174,865,844,000","231,558,071,000","84,406,599,000","99,586,998,530","-4,889,400,000","-46,234,449,000","-869,157,041,000","-316,949,442,140","675,927,576,000","-400,660,727,000","80,741,244,170","-19,671,394,430","63,722,046,000","40,398,922,000","55,811,382,000","-248,143,984,540","150,791,326,000","172,382,182,000","108,989,642,000","56,176,163,210","1,641,740,203,000","166,302,103,000","165,202,801,000","99,974,960,190","135,887,011,000","130,549,033,000","111,688,509,000","77,374,652,010","182,507,485,630","98,805,463,750","63,912,711,250",,"105,256,555,000","61,503,567,000","42,249,249,000",,"63,211,696,000","38,909,895,000","-53,718,207,000",,"-112,685,864,000","-138,087,219,000","-88,268,137,000"
TaxProvision,"448,869,878,760","91,240,343,980","119,607,082,590","130,222,477,550","107,799,974,640","55,304,227,210","87,440,295,900","57,473,464,660","37,894,919,030","-10,364,343,450","9,907,872,020","83,023,378,340","56,766,144,430","12,578,407,000","125,226,088,990","92,254,737,000","36,489,641,000","37,213,985,000","93,240,648,590","39,912,698,000","44,964,825,000","2,752,844,000","91,886,752,550","30,276,913,000","744,049,000","-65,097,862,000","-85,565,974,880","173,472,757,000","-90,645,098,000","16,111,200,660","-10,285,634,520","18,429,682,000","19,909,873,000","14,858,985,000","-57,919,908,550","25,782,793,000","39,837,590,000","28,402,990,000","10,331,366,220","435,727,766,000","50,154,335,000","46,393,455,000","38,777,364,000","24,316,180,000","35,727,468,000","28,223,588,000","-5,999,005,270","14,997,295,360","20,583,952,260","7,905,728,660",,"18,219,952,000","3,524,031,000","-15,306,794,000",,"4,485,194,000","-10,665,892,000","-23,161,105,000",,"-9,703,796,000","22,703,000","-11,100,574,000"
NetIncomeCommonStockholders,"1,392,181,280,530","356,587,255,380","365,540,163,150","395,269,077,010","274,784,784,990","134,207,369,460","317,903,899,520","223,029,325,770","43,377,230,690","-9,586,962,110","-50,539,341,850","208,354,984,470","148,553,337,930","50,179,880,000","254,302,079,930","214,880,616,000","106,666,740,000","125,316,900,000","237,567,948,930","145,733,431,000","193,086,511,000","80,848,450,000","7,510,142,320","-34,120,872,000","961,085,987,000","-715,069,404,000","-201,534,798,390","499,157,582,000","-303,447,342,000","59,670,696,470","-129,081,064,500","-13,003,342,000","19,103,361,000","39,133,291,000","-195,998,261,610","119,791,221,000","129,152,388,000","77,653,286,000","55,651,320,100","1,198,510,528,000","105,329,378,000","112,010,791,000","54,926,932,000","99,956,639,000","86,512,997,000","78,712,662,000","81,324,629,000","159,659,249,000","68,422,306,000","46,696,585,130","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","-38,871,418,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
	NetIncome,"1,392,181,280,530","356,587,255,380","365,540,163,150","395,269,077,010","274,784,784,990","134,207,369,460","317,903,899,520","223,029,325,770","43,377,230,690","-9,586,962,110","-50,539,341,850","208,354,984,470","148,553,337,930","50,179,880,000","254,302,079,930","214,880,616,000","106,666,740,000","125,316,900,000","237,567,948,930","145,733,431,000","193,086,511,000","80,848,450,000","7,510,142,320","-34,120,872,000","961,085,987,000","-715,069,404,000","-201,534,798,390","499,157,582,000","-303,447,342,000","59,670,696,470","-129,081,064,500","-13,003,342,000","19,103,361,000","39,133,291,000","-195,998,261,610","119,791,221,000","129,152,388,000","77,653,286,000","55,651,320,100","1,198,510,528,000","105,329,378,000","112,010,791,000","54,926,932,000","99,956,639,000","86,512,997,000","78,712,662,000","81,324,629,000","159,659,249,000","68,422,306,000","46,696,585,130","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","-38,871,418,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
		NetIncomeIncludingNoncontrollingInterests,"1,463,044,898,460","362,655,891,810","391,643,840,160","420,424,347,480","288,320,819,010","150,012,553,590","341,852,424,650","240,688,533,450","47,696,807,400","728,532,030","-33,102,515,520","217,371,635,030","160,200,994,690","57,896,315,000","266,006,231,450","214,092,435,000","104,677,078,000","160,273,441,000","239,993,714,960","134,953,146,000","186,593,246,000","81,653,756,000","7,700,246,210","-35,166,314,000","955,810,825,000","-717,233,568,000","-231,383,468,260","502,454,819,000","-310,015,629,000","64,630,043,510","-128,844,094,460","-12,911,789,000","20,489,049,000","40,952,397,000","-190,224,075,980","125,008,534,000","132,544,592,000","80,586,652,000","45,844,797,990","1,206,012,437,000","116,147,767,000","118,809,346,000","61,197,596,570","111,570,831,000","94,821,566,000","83,464,922,000","83,373,657,350","167,510,190,280","78,221,511,490","56,006,982,590","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","-38,871,418,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
			NetIncomeContinuousOperations,"1,463,044,898,460","362,655,891,810","391,643,840,160","420,424,347,480","288,320,819,010","150,012,553,590","341,852,424,650","240,688,533,450","47,696,807,400","728,532,030","-33,102,515,520","217,371,635,030","160,200,994,690","57,896,315,000","266,006,231,450","214,092,435,000","104,677,078,000","160,273,441,000","239,993,714,960","134,953,146,000","186,593,246,000","81,653,756,000","7,700,245,990","-35,166,314,000","-46,978,499,000","-804,059,179,000","-231,383,468,260","502,454,819,000","-310,015,629,000","64,630,043,510","-9,385,759,910","45,292,365,000","20,489,049,000","40,952,397,000","-190,224,075,980","125,008,534,000","132,544,592,000","80,586,652,000","45,844,797,990","1,206,012,437,000","116,147,767,000","118,809,346,000","61,197,596,570","111,570,831,000","94,821,566,000","83,464,922,000","83,373,657,000","167,510,191,000","78,221,512,000","56,006,982,000","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","64,743,223,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,"230","0","1,002,789,324,000","86,825,611,000",,,,,"-119,458,334,540","-58,204,154,000",,"2,341,577,000","98,397,970,320","-8,430,867,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-70,863,617,940","-6,068,636,440","-26,103,677,010","-25,155,270,460","-13,536,034,030","-15,805,184,130","-23,948,525,120","-17,659,207,680","-4,319,576,720","-10,315,494,140","-17,436,826,330","-9,016,650,560","-11,647,656,760","-7,716,435,000","-11,704,151,520","788,181,000","1,989,662,000","-34,956,540,000","-2,425,766,030","10,780,285,000","6,493,265,000","-805,306,000","-190,102,890","1,045,442,000","5,275,161,000","2,164,163,000","29,848,669,870","-3,297,237,000","6,568,287,000","-4,959,347,040","-236,970,040","-91,553,000","-1,385,688,000","-1,819,106,000","-5,774,185,630","-5,217,313,000","-3,392,203,000","-2,933,366,000","9,806,522,110","-7,501,908,000","-10,818,390,000","-6,798,555,000","-6,270,665,000","-11,614,192,000","-8,308,568,000","-4,752,260,000","-2,049,027,720","-7,850,941,000","-9,799,205,000","-9,310,397,460",,,,,,,,,,,,
BasicEPS,,"5,332",,"5,911","4,109","2,007",,"3,335","649","-143",,"3,116","2,221","750",,"3,213","1,595","1,874",,"2,179","2,887","1,207",,"-486","13,683","-10,181",,"7,107","-4,320","850",,"-189","434","902",,"2,762","2,978","1,791",,"27,639","2,429","2,584",,"2,308","1,998","1,820",,"3,697","1,588","1,087",,"2,031","1,361","1,353",,"1,382","1,167","-719",,"-2,342.677","-3,263","-1,761.427"
DilutedEPS,,"5,332",,"5,911","4,109","2,007",,"3,335","649","-143",,"3,116","2,221","750",,"3,213","1,595","1,874",,"2,179","2,887","1,207",,"-486","13,683","-10,181",,"7,107","-4,320","850",,"-189","434","902",,"2,762","2,978","1,791",,"27,637","2,429","2,583",,"2,306","1,996","1,817",,"3,687","1,567","1,082",,"2,018","1,335","1,351",,"1,374","1,161","-719",,"-2,342.677","-3,263","-1,761.427"
BasicAverageShares,,"65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,431,804","65,529,968",,"68,728,639","68,728,639","68,728,639",,"68,728,639","68,728,629","68,728,639",,"68,735,108","44,002,342","43,379,942",,"43,370,082","43,370,082","43,365,308",,"43,362,492","43,361,089","43,344,773",,"43,304,162","43,291,648","43,249,624",,"43,186,164","43,087,094","42,959,140",,"42,854,064","42,600,688","42,539,574",,"42,493,851","42,481,395","42,499,446",,"42,327,465","42,326,056",
DilutedAverageShares,,"65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,433,139","65,433,139",,"65,433,139","65,431,804","65,529,968",,"68,728,639","68,728,639","68,728,639",,"68,728,639","68,728,629","68,728,639",,"68,735,108","44,002,342","43,379,942",,"43,370,082","43,370,082","43,367,767",,"43,366,557","43,365,787","43,359,485",,"43,341,909","43,350,136","43,324,954",,"43,303,295","43,664,522","43,157,657",,"43,130,130","43,430,364","42,602,548",,"42,741,268","42,700,937","42,499,446",,"42,327,465","42,326,056",
