retrieved_at,tweet_id,tweet_created_at,tweet_year,query,sensitive,lang,source,username,user_id,text,in_reply_to_id,in_reply_to_name,rt_count,reply_count,like_count,quote_count,has_media,if_video_duration,if_video_views,media_url,tweet_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_id,place_name,coordinates
2022-08-16 11:25:32.676950,978903406525014017,2018-03-28T07:55:33.000Z,2018,(#lithiumbattery) lang:en,False,en,Buffer,yicaichina,714684004495204352,#Chinese #LithiumBattery Separator Maker Aims to Tap# NEV Market With USD478 Million Factory https://t.co/mfibuPzgFw https://t.co/0ixbD88Br3,false,false,2,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/DZXDdZnXUAAezjP.jpg'],https://twitter.com/yicaichina/status/978903406525014017,Chinese;LithiumBattery,false,false,false,false,false,false
2022-08-16 11:25:32.676950,958582431963123712,2018-01-31T06:07:16.000Z,2018,(#lithiumbattery) lang:en,False,en,Buffer,yicaichina,714684004495204352,Adhesive Tape Firm #Aozon Secures Millions in A-Round Financing https://t.co/4e2aVfkIt5 #LithiumBattery https://t.co/ujabkdMnaJ,false,false,0,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/DU2RpB8W0AAsUQW.jpg'],https://twitter.com/yicaichina/status/958582431963123712,Aozon;LithiumBattery,false,false,false,false,false,false
2022-08-16 11:25:32.676950,912244052518686720,2017-09-25T09:15:05.000Z,2017,(#lithiumbattery) lang:en,False,en,Buffer,yicaichina,714684004495204352,"#Jinguan Electric Intends to Set Up #LithiumBattery Separator Production Base 
in #Zhejiang Province https://t.co/cDuSkFIl6q https://t.co/kKpLB9j1Fk",false,false,19,0,1,0,['photo'],0,0,['https://pbs.twimg.com/media/DKjxIPjXkAA1SzX.jpg'],https://twitter.com/yicaichina/status/912244052518686720,Jinguan;LithiumBattery;Zhejiang,false,false,false,false,false,false
2022-08-16 11:25:32.676950,872923440587649025,2017-06-08T21:09:01.000Z,2017,(#lithiumbattery) lang:en,False,en,TweetDeck,UnitedPilots,454401155,"An increase in #lithiumbattery fires on planes is concerning, but there are ways passengers can help reduce the risk https://t.co/zREKKu1Cw7",false,false,7,0,3,1,['false'],0,0,['false'],https://twitter.com/UnitedPilots/status/872923440587649025,lithiumbattery,false,false,false,false,false,false
2022-08-16 11:25:32.676950,872854466596352000,2017-06-08T16:34:56.000Z,2017,(#lithiumbattery) lang:en,False,en,TweetDeck,UnitedPilots,454401155,Alternatives to #LaptopBan are being considered to reduce #lithiumbattery fire risk. Improved screening best answer  https://t.co/KntvSVm2RG,false,false,2,0,1,0,['false'],0,0,['false'],https://twitter.com/UnitedPilots/status/872854466596352000,LaptopBan;lithiumbattery,false,false,false,false,false,false
2022-08-16 11:25:32.676950,869958766451507200,2017-05-31T16:48:27.000Z,2017,(#lithiumbattery) lang:en,False,en,TweetDeck,UnitedPilots,454401155,Any expansion of #Laptop carry-on ban must also address #lithiumbattery risks. @tedreednc https://t.co/AM9niMmNZA #SafeSkies,false,false,8,0,8,0,['false'],0,0,['false'],https://twitter.com/UnitedPilots/status/869958766451507200,Laptop;lithiumbattery;SafeSkies,tedreednc,false,false,false,false,false
2022-08-16 11:25:32.676950,835394695920402433,2017-02-25T07:43:11.000Z,2017,(#lithiumbattery) lang:en,False,en,Twitter Web Client,abc7newsbayarea,18993395,"#LithiumBattery explosions may be a thing of the past, as #Stanford researchers make headway: https://t.co/XcJMgcgDxK.",false,false,7,1,9,1,['false'],0,0,['false'],https://twitter.com/abc7newsbayarea/status/835394695920402433,LithiumBattery;Stanford,false,false,false,false,false,false
2022-08-16 11:25:32.676950,784060653011136512,2016-10-06T16:00:01.000Z,2016,(#lithiumbattery) lang:en,False,en,Sprinklr,DellCares,16519133,#LithiumBattery shipping regulations update. #IATA https://t.co/8dEX1D3b62,false,false,2,1,2,0,['photo'],0,0,['https://pbs.twimg.com/media/CuGLAdlW8AAIcLV.jpg'],https://twitter.com/DellCares/status/784060653011136512,LithiumBattery;IATA,false,false,false,false,false,false
2022-08-16 11:25:32.676950,779289210146721794,2016-09-23T12:00:00.000Z,2016,(#lithiumbattery) lang:en,False,en,Sprinklr,DellCares,16519133,#LithiumBattery shipping regulations update. #IATA https://t.co/5hQhKDbnpp,false,false,1,1,3,0,['photo'],0,0,['https://pbs.twimg.com/media/CtCXaD9XEAEquCN.jpg'],https://twitter.com/DellCares/status/779289210146721794,LithiumBattery;IATA,false,false,false,false,false,false
2022-08-16 11:25:32.676950,768447773276512256,2016-08-24T14:00:00.000Z,2016,(#lithiumbattery) lang:en,False,en,Sprinklr,DellCares,16519133,New #LithiumBattery shipping regulations in effect. #IATA https://t.co/I01eFnVi9g,false,false,2,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/CqoTLYlWIAAfqke.jpg'],https://twitter.com/DellCares/status/768447773276512256,LithiumBattery;IATA,false,false,false,false,false,false
2022-08-16 11:25:32.676950,763464939247984640,2016-08-10T20:00:00.000Z,2016,(#lithiumbattery) lang:en,False,en,Sprinklr,DellCares,16519133,New #LithiumBattery shipping regulations in effect. #IATA https://t.co/hfGVIQM73g,false,false,3,1,3,2,['photo'],0,0,['https://pbs.twimg.com/media/CphfURIWcAA3_1B.jpg'],https://twitter.com/DellCares/status/763464939247984640,LithiumBattery;IATA,false,false,false,false,false,false
2022-08-16 11:25:32.676950,750772529753620491,2016-07-06T19:24:54.000Z,2016,(#lithiumbattery) lang:en,False,en,Twitter Web Client,PHMSA_DOT,707469228,".@CPSC announces recall of &gt;500,000 #hoverboards due to #lithiumbattery fire risk https://t.co/d4KnE5olXg https://t.co/SFxSBdiqxJ",false,false,1,0,1,0,['photo'],0,0,['https://pbs.twimg.com/media/CmtEtB6UIAAGxIY.jpg'],https://twitter.com/PHMSA_DOT/status/750772529753620491,hoverboards;lithiumbattery,cpsc,false,false,false,false,false
2022-08-16 11:25:32.676950,708936302473773056,2016-03-13T08:42:40.000Z,2016,(#lithiumbattery) lang:en,False,en,Twitter Web Client,TheKoreaHerald,56254987,"[HERALD INTERVIEW] En route to a ‘breathing battery’
https://t.co/PL9KZozUbq
#electriccar #lithiumbattery #energy https://t.co/Dhf1RLDgDi",false,false,0,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/CdalpC-UsAAK9lj.jpg'],https://twitter.com/TheKoreaHerald/status/708936302473773056,electriccar;lithiumbattery;energy,false,false,false,false,false,false
2022-08-16 11:25:32.676950,697940950652420097,2016-02-12T00:31:04.000Z,2016,(#lithiumbattery) lang:en,False,en,Hootsuite,natlawreview,55655935,Understanding New #LithiumBattery Transport Reqs &amp; Emerging Developments as Safety Concerns Mount https://t.co/RGdmhLH4Wv #transportation,false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/natlawreview/status/697940950652420097,LithiumBattery;transportation,false,false,false,false,false,false
2022-08-16 11:25:32.676950,697482376331599875,2016-02-10T18:08:51.000Z,2016,(#lithiumbattery) lang:en,False,en,Hootsuite,natlawreview,55655935,Understanding New #LithiumBattery Transport Reqs &amp; Emerging Developments as Safety Concerns Mount https://t.co/4x5tNt5INr #transportation,false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/natlawreview/status/697482376331599875,LithiumBattery;transportation,false,false,false,false,false,false
2022-08-16 11:25:32.676950,639083090523127808,2015-09-02T14:30:57.000Z,2015,(#lithiumbattery) lang:en,False,en,Hootsuite,IATA,27067896,"Meet @IATA at #TBS15, booth 2142 to learn more about #lithiumbattery regulations and how they apply to your products  http://t.co/qwIWH6KPNB",false,false,8,0,4,0,['false'],0,0,['false'],https://twitter.com/IATA/status/639083090523127808,TBS15;lithiumbattery,IATA,false,false,false,false,false
2022-08-16 11:25:32.676950,611425677141778432,2015-06-18T06:50:15.000Z,2015,(#lithiumbattery) lang:en,False,en,Hootsuite,IATA,27067896,Tomorrow is the last day to get a 20% discount for #IATA_Cargo #LithiumBattery Workshop. Are you going to miss it? http://t.co/BtTaJvrF9w,false,false,4,0,2,0,['false'],0,0,['false'],https://twitter.com/IATA/status/611425677141778432,IATA_Cargo;LithiumBattery,false,false,false,false,false,false
2022-08-16 11:25:32.676950,600311254318751745,2015-05-18T14:45:30.000Z,2015,(#lithiumbattery) lang:en,False,en,Hootsuite,IATA,27067896,Enhancing safety &amp; complying with regulations: learn more at #IATA_Cargo #LithiumBattery Workshop in Montreal http://t.co/KPGrGptCu7,false,false,8,0,2,0,['false'],0,0,['false'],https://twitter.com/IATA/status/600311254318751745,IATA_Cargo;LithiumBattery,false,Place,Montreal,false,false,false
2022-08-16 11:25:32.676950,579960236238368768,2015-03-23T10:57:50.000Z,2015,(#lithiumbattery) lang:en,False,en,Science X Status Updates,physorg_com,17248121,New device takes images of #lithiumbattery as it works and recharges http://t.co/41BdjH6KaA @PNNLNews,false,false,7,0,6,0,['false'],0,0,['false'],https://twitter.com/physorg_com/status/579960236238368768,lithiumbattery,PNNLNews,false,false,false,false,false
2022-08-16 11:25:32.676950,575355601313787904,2015-03-10T18:00:39.000Z,2015,(#lithiumbattery) lang:en,False,en,Hootsuite,SDCExec,28443929,Aircraft Makers Urge Ban on Lithium Battery Shipments http://t.co/bPSdIi3zxW #shipping #cargo #lithiumbattery #riskmanagement #explosion,false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/SDCExec/status/575355601313787904,shipping;cargo;lithiumbattery;riskmanagement;explosion,false,false,false,false,false,false
2022-08-16 11:25:32.676950,575178920141574144,2015-03-10T06:18:35.000Z,2015,(#lithiumbattery) lang:en,False,en,Twitter Web Client,suman09,37710839,"#LithiumBattery Shipments On Passenger Planes ‘An Unacceptable Risk,’ Say Aircraft Makers
http://t.co/KHRtPEibl3",false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/suman09/status/575178920141574144,LithiumBattery,false,false,false,false,false,false
